name	size	r2_mean	r2_median	r2_std	pcc_mean	pcc_median	pcc_std
ic50_homosapiens_nonreceptortyrosineproteinkinasetyk2	595	-0.13875544180889793	-0.08242777994154382	0.1969793757275159	0.08156690233270637	0.1109529547393322	0.12223271854638282
ic50_homosapiens_cdc7dbf4celldivisioncycle7relatedproteinkinaseactivatorofsphasekinase	177	0.06310395656842953	0.10522939668447634	0.2064084511039409	0.41207722594961527	0.4463747590780258	0.12749009549759352
ic50_homosapiens_jumonjiariddomaincontainingprotein1cjarid1c	11	0.1956015551770018	0.2534495551944717	0.2601790160769912	0.6228860279917717	0.6367721557617188	0.1314506094038784
ki_homosapiens_sodiumdependentnoradrenalinetransporter	113	-0.10820033544430828	-0.04469075545528289	0.17821950811307816	0.1471594872319838	0.15028567612171173	0.1145551741935086
ic50_homosapiens_cytidinedeaminasecda	14	-0.3083560933973331	-0.22433168842072715	0.36989002490126827	-0.03743232969660312	-0.050574639812111855	0.23296861255966886
ic50_homosapiens_acetylcoacarboxylase2acc2	2767	-0.03835486883655663	-0.00350985594226938	0.15048048941790912	0.2601889921072871	0.2751179486513138	0.11611841895914246
ki_homosapiens_beta2adrenergicreceptorandbeta3adrenergicreceptor	239	0.003530556447356279	0.051651351142528446	0.18393309286796125	0.38015301505103705	0.40289972722530365	0.13064438268667247
ic50_homosapiens_cannabinoidreceptor2cb2	697	0.10630348161338907	0.16289607508968434	0.19799413868555352	0.4784083718061447	0.5227873623371124	0.14729126051498836
ic50_rattusnorvegicus_glycinereceptoralpha1chain	29	0.1271063286940575	0.20663973823246612	0.24050423025257048	0.519993208036758	0.5996606647968292	0.20229666887937978
ec50_homosapiens_estrogenreceptor	1185	-0.2226752650073542	-0.0710192065449684	0.43324974694543095	0.10650996383745223	0.11109117791056633	0.08595317387965178
kd_homosapiens_serinethreonineproteinkinasewee1	23	-0.2530991757168871	-0.17747972213669871	0.30315751921484	0.036958697034278884	0.03358026314526796	0.13160622377150075
ec50_homosapiens_kappaopioidreceptor	1217	-0.15662029719013565	-0.07800474058505169	0.2603305062707793	0.39161262307316064	0.4363170266151428	0.1508893893288479
kd_homosapiens_bmp2inducibleproteinkinase	42	0.19239526776982432	0.22483101418649487	0.1742676092042192	0.6107449007034301	0.6251235008239746	0.07884181915513659
ki_homosapiens_monoamineoxidase	634	-0.014205583091831151	0.022415778825495336	0.13901090717885273	0.3054085452583968	0.3357749879360199	0.12929827931027638
ic50_homosapiens_dnacytosine5methyltransferase3b	32	-0.10638940394864639	-0.028753467294214796	0.26104440642644927	0.2562345787230879	0.25783686339855194	0.15596431016414483
