epoch	lr	loss	val_loss
1	0.001	5.737633736928304	6.3240612030029295
2	0.001	5.199868869781494	6.037134838104248
3	0.001	4.989582093556722	5.933156108856201
4	0.001	4.676483917236328	5.93943567276001
5	0.001	4.528652667999268	5.855624993642171
6	0.001	4.500866190592448	5.7658504803975426
7	0.001	4.419279829661051	5.706936963399252
8	0.001	4.3605477968851725	5.612470817565918
9	0.001	4.2801040808359785	5.726397355397542
10	0.001	4.179530684153239	5.718490123748779
11	0.001	4.077307478586833	5.573662185668946
12	0.001	4.174795722961425	5.654226239522298
13	0.001	4.028034973144531	5.586008167266845
14	0.001	4.037880643208822	5.6104785919189455
15	0.001	3.870635477701823	5.586745834350586
16	0.0005	3.8424269517262775	5.531647109985352
17	0.0005	3.8586374441782634	5.546090126037598
18	0.0005	3.6993953863779705	5.517717361450195
19	0.0005	3.723727321624756	5.451182746887207
20	0.0005	3.794846439361572	5.5328819274902346
21	0.0005	3.788374932607015	5.538209342956543
22	0.0005	3.7638537565867107	5.527429294586182
23	0.0005	3.7166871229807534	5.5174615224202475
24	0.00025	3.7387346108754476	5.637249437967936
