epoch	lr	loss	val_loss
1	0.001	6.209368182766822	5.66919852841285
2	0.001	5.4823429353775515	5.3451066324787755
3	0.001	5.245652691010506	5.497773185853036
4	0.001	5.193556508710308	5.628137003990911
5	0.001	4.911446032985564	5.333908311782345
6	0.001	4.806877766886065	5.577395577584544
7	0.001	4.7546485931642595	5.278391930364793
8	0.001	4.588879739084551	5.894988444543654
9	0.001	4.660749666152462	5.348462781598491
10	0.001	4.603287589165472	5.948863690899264
11	0.001	4.555996648726925	5.255158424377441
12	0.001	4.516591687356272	5.937708685475011
13	0.001	4.582530444668185	5.366554521745251
14	0.001	4.392737034828432	5.444176766180223
15	0.001	4.431970573240711	5.467914642826203
16	0.0005	4.3504300809675645	5.455947322230185
