epoch	lr	loss	val_loss
1	0.001	30.74183464050293	31.40448989868164
2	0.001	28.095813878377278	29.38953005472819
3	0.001	26.14006996154785	28.11607042948405
4	0.001	24.659402084350585	26.19647496541341
5	0.001	23.29310442606608	24.515269597371418
6	0.001	21.893941116333007	23.320743560791016
7	0.001	20.202443186442057	21.586022694905598
8	0.001	19.159469604492188	20.168866221110026
9	0.001	17.759924952189127	18.867068608601887
10	0.001	16.518535550435384	17.952150726318358
11	0.001	15.9344207127889	16.983746401468913
12	0.001	14.709659830729167	16.063827896118163
13	0.001	13.708635330200195	14.730435053507486
14	0.001	12.83726037343343	13.772490692138671
15	0.001	11.868596967061361	13.130914624532064
16	0.001	11.414883168538411	12.145218594868977
17	0.001	10.576372655232747	11.474504661560058
18	0.001	10.074285380045573	10.991893323262532
19	0.001	9.69101022084554	10.503528022766114
20	0.001	9.308161354064941	10.033316167195638
21	0.001	8.933463859558106	9.508704694112142
22	0.001	8.45051778157552	9.331312878926594
23	0.001	8.215648810068766	8.915267181396484
24	0.001	7.894752279917399	8.871751976013183
25	0.001	7.991875712076823	8.626916948954264
26	0.001	7.559044202168782	8.300174681345622
27	0.001	7.527639357248942	7.952518939971924
28	0.001	7.442955875396729	7.892640177408854
29	0.001	7.158288351694742	7.804548549652099
30	0.001	7.103384145100912	7.6576184590657554
31	0.001	7.013158575693766	7.415274556477865
32	0.001	6.813825511932373	7.414094384511312
33	0.001	6.8276390393575035	7.290027332305908
34	0.001	6.655760224660238	7.123019727071126
35	0.001	6.567204093933105	7.096331405639648
36	0.001	6.44730011622111	6.94267946879069
37	0.001	6.330926672617594	6.872616640726725
38	0.001	6.260600185394287	6.738247362772624
39	0.001	6.1609905878702795	6.69066588083903
40	0.001	6.090450763702393	6.588541412353516
41	0.001	5.95784346262614	6.560435708363851
42	0.001	6.0015917460123696	6.594593493143718
43	0.001	6.090575631459554	6.441683514912923
44	0.001	5.88196709950765	6.27690003712972
45	0.001	5.767326577504476	6.37298583984375
