epoch	lr	loss	val_loss
1	0.001	26.212754853566487	8.924663225809732
2	0.001	7.687797355651855	7.262927691141765
3	0.001	7.020501804351807	6.864156595865885
4	0.001	6.537874221801758	6.771292400360108
5	0.001	6.27620636622111	6.442057387034098
6	0.001	6.287164751688639	6.324879328409831
7	0.001	6.211486943562826	6.291122245788574
8	0.001	6.016084416707357	6.239087200164795
9	0.001	5.9601790110270185	5.95001646677653
10	0.001	5.990920416514078	5.9731042861938475
11	0.001	5.807544581095377	6.02457955678304
12	0.001	5.923077170054118	5.835282834370931
13	0.001	5.7411247253417965	5.838372707366943
14	0.001	5.803448963165283	5.831971518198649
15	0.001	5.734707673390706	5.798876984914144
16	0.001	5.759819221496582	5.744769032796224
17	0.001	5.74519141515096	5.931777890523275
18	0.001	5.607109006245931	5.705610911051433
19	0.001	5.637287203470866	5.721488761901855
20	0.001	5.659211317698161	5.825084400177002
21	0.001	5.625533930460612	5.706879393259684
22	0.001	5.498038132985433	5.952831808725993
23	0.0005	5.50560032526652	5.731335703531901
