n_harmonics,base_freq,magnitudes_0,magnitudes_1,phases_0,phases_1,instruments_0,instruments_1
2,2.0,1.0709593212627229,-0.014799616557988721,5.756610381891485,1.7474391607654292,sin,sin
x,y
-4.9946447207188225,0.943419933277872
-4.991671624457368,0.9485882740279068
-4.9810970949793525,0.9357503357377615
-4.9748818695056585,0.9321978312961974
-4.961300456546524,0.9060318984090278
-4.9551541842331055,0.8904712002620776
-4.953104177633283,0.8925449541722054
-4.948825222337909,0.9067961150284823
-4.944771307939679,0.8808036132460689
-4.933257779399009,0.8668671699524986
-4.926106769915137,0.8701053249444317
-4.921785860500237,0.8491087538727351
-4.894003889853175,0.8127836476942547
-4.893618964193427,0.8180431724928657
-4.87544012831682,0.7972579632735491
-4.868429054050091,0.7912842170261413
-4.8666607502832395,0.7739928269898821
-4.863074265423166,0.7966200571703361
-4.846848961485003,0.7517176771249873
-4.839811183130518,0.739702491002357
-4.833422727281883,0.721597848358065
-4.8315967762951475,0.7286057515139688
-4.82806399747012,0.7117382942826739
-4.820791172280114,0.7014599236428931
-4.81718105548662,0.7231759451817339
-4.813913872200057,0.6839958938389332
-4.804359300280963,0.6895203808228414
-4.802259069924704,0.6816749110467282
-4.787091599965163,0.6584704970002688
-4.781838220912007,0.6463707118173213
-4.77535814318414,0.63588672457089
-4.773408075555821,0.6384625862331599
-4.768332462702759,0.6089537809931583
-4.7589747773987305,0.6010774350514025
-4.749981445821396,0.5865460770537354
-4.747240590833261,0.5781175357097271
-4.7418198669697444,0.5737000918138286
-4.72612716457994,0.5536410497642043
-4.708208702712586,0.520380766869752
-4.697886131994395,0.4828852424496806
-4.694761887633212,0.49411773924946756
-4.6736351960932865,0.4524480424815413
-4.655409424403882,0.40614880455756625
-4.63558351945557,0.3943206742228153
-4.629528414173739,0.3641785755187245
-4.612599476208546,0.3442026407841462
-4.598596299019865,0.30026483266523146
-4.591090270959225,0.2825775501178168
-4.58784437044534,0.27371682525152724
-4.570268528666786,0.24365096461364963
-4.561708152914445,0.21597627183900628
-4.55304511960713,0.21105243850933
-4.545126395516473,0.1966301189141126
-4.542534847214731,0.1958213012930865
-4.54159250923034,0.17707770431707937
-4.535045214653673,0.17391140034792082
-4.532070926630903,0.17584570216110135
-4.514664989337468,0.1269582818793609
-4.5059045489067175,0.09366671976668581
-4.48888692126005,0.073756998710101
-4.48813277410145,0.05927388046665432
-4.479720230399684,0.07110137825117809
-4.475733318013764,0.04641248256503316
-4.472117913788237,0.04856653466873379
-4.468658817972838,0.054296994092575865
-4.445121896526956,-0.014683547399887758
-4.444465531411158,-0.021220658816661762
-4.431423094366325,-0.046718690231975585
-4.396041830585013,-0.11611375907630972
-4.392227355717092,-0.13337953832297747
-4.3891830298120915,-0.1390382576154483
-4.389120390450597,-0.11373997961728405
-4.387284329610585,-0.10464864492177667
-4.359463552980084,-0.1950564818297873
-4.355048110425338,-0.2092352291032977
-4.352560769809891,-0.2164247182397241
-4.351942201271076,-0.20790983450496153
-4.347067639720881,-0.20748643252135873
-4.342434958728112,-0.23466466603938985
-4.333459113879389,-0.23239457448243267
-4.3192910377005225,-0.2715838180177094
-4.314837922448175,-0.2840132500737992
-4.294005662815559,-0.3366432625189746
-4.291176843430264,-0.33265332942315223
-4.285583423301361,-0.33598333802726194
-4.277386590614548,-0.36038431501802876
-4.239672978564678,-0.4050963032594134
-4.236248347146429,-0.4383128436742285
-4.23406135429301,-0.45345108579821525
-4.204123442395397,-0.4827340027781389
-4.195134630880589,-0.5227758114809413
-4.1755898842345704,-0.5385130361800273
-4.175386777319568,-0.5405011467707868
-4.161903488920764,-0.575739248909399
-4.160353967248623,-0.5677046301503447
-4.146083506632932,-0.6118496329905324
-4.145824746596437,-0.5832324238263146
-4.145279302969268,-0.5909401063540421
-4.137542767455493,-0.616348335297138
-4.135344631193308,-0.6180208929477568
-4.123674109167123,-0.6298652501521173
-4.120889811011037,-0.6519499192345302
-4.1148133903247555,-0.6499609943645233
-4.1049356748037376,-0.6768679950237124
-4.0985553946570805,-0.6844716881527638
-4.097072238261999,-0.6762050460461504
-4.09204480411287,-0.6969522532820538
-4.074478981012394,-0.7199988584474181
-4.067674782634263,-0.7253787265744701
-4.05104132955571,-0.7442949198387658
-4.050157012992823,-0.7453431352441571
-4.048202309829598,-0.770017562008259
-4.039045483998295,-0.7837959975310504
-4.028466322084445,-0.7700585401888567
-4.027198390598849,-0.7800703905922036
-4.025267375644926,-0.790143552727468
-4.022445406727391,-0.813652649309625
-4.021158109387908,-0.8046534038151514
-3.993628817945021,-0.8294601722589817
-3.9886284706931887,-0.8416419759972398
-3.9843500649637633,-0.8327515722498364
-3.9745325494833663,-0.8463934481842698
-3.971161272713503,-0.8663478317861562
-3.9595287143075875,-0.8550113224801312
-3.946921776190222,-0.8911199290278716
-3.945901746231458,-0.8892069581396445
-3.9440629947046943,-0.8977368028593393
-3.9366539523536357,-0.8963544975794745
-3.931851841532399,-0.9110235122487166
-3.925976333747675,-0.9248166022666864
-3.9253889531628827,-0.9171411989839645
-3.9215353358423153,-0.9265736916764062
-3.917498743343819,-0.9189992577635692
-3.8994613358887085,-0.9315211673071048
-3.878237416758865,-0.9602580038153841
-3.8777717170688595,-0.9494937240558501
-3.8760884509412463,-0.9615790664513062
-3.8693278422858226,-0.9758067344204535
-3.8619840165540795,-0.9851001686146945
-3.852453117430815,-0.9842802732273104
-3.8419705747613877,-0.9697315327886279
-3.84125902333294,-0.9762435036585412
-3.8403070891966284,-0.9819565064784437
