Fri Feb 23 23:19:25 EST 2018
/home/ptossou/env/bin/python
21 22
{'arch': 'cnn', 'eval_params': None, 'fit_params': {'kernel_size': 2, 'lr_learner': 0.01, 'pooling_len': 2, 'embedding_size': 20, 'n_epochs_learner': 2, 'cnn_sizes': [256, 256], 'lr': 0.001, 'normalize_features': True}, 'algo': 'maml', 'dataset_name': 'bindingdb', 'max_examples_per_episode': 10}

Epoch 1/1000Fri Feb 23 23:19:37 EST 2018
Set compute mode to DEFAULT for GPU 00000000:89:00.0.
All done.
Sat Feb 24 17:46:04 EST 2018
/home/ptossou/env/bin/python
21 22
{'algo': 'maml', 'arch': 'cnn', 'max_examples_per_episode': 10, 'dataset_name': 'bindingdb', 'fit_params': {'n_epochs_learner': 2, 'normalize_features': True, 'lr_learner': 0.01, 'cnn_sizes': [256, 256], 'pooling_len': 2, 'kernel_size': 2, 'embedding_size': 20, 'lr': 0.001}, 'eval_params': None}

Epoch 1/1000
Epoch 1/1000 ETA 12878s Step 1/312: loss: 42.109848
Epoch 1/1000 ETA 6499s Step 2/312: loss: 43.260063
Epoch 1/1000 ETA 4369s Step 3/312: loss: 34.431332
Epoch 1/1000 ETA 3306s Step 4/312: loss: 30.541756
Epoch 1/1000 ETA 2665s Step 5/312: loss: 18.919611
Epoch 1/1000 ETA 2241s Step 6/312: loss: 14.341265
Epoch 1/1000 ETA 1935s Step 7/312: loss: 9.558459
Epoch 1/1000 ETA 1711s Step 8/312: loss: 9.122807
Epoch 1/1000 ETA 1535s Step 9/312: loss: 11.998220
Epoch 1/1000 ETA 1394s Step 10/312: loss: 10.442473
Epoch 1/1000 ETA 1276s Step 11/312: loss: 14.373801
Epoch 1/1000 ETA 1178s Step 12/312: loss: 12.839800
Epoch 1/1000 ETA 1095s Step 13/312: loss: 11.025552
Epoch 1/1000 ETA 1024s Step 14/312: loss: 14.650709
Epoch 1/1000 ETA 964s Step 15/312: loss: 9.988759
Epoch 1/1000 ETA 909s Step 16/312: loss: 10.701915
Epoch 1/1000 ETA 862s Step 17/312: loss: 20.027718
Epoch 1/1000 ETA 820s Step 18/312: loss: 6.576138
Epoch 1/1000 ETA 782s Step 19/312: loss: 7.089138
Epoch 1/1000 ETA 748s Step 20/312: loss: 9.719625
Epoch 1/1000 ETA 717s Step 21/312: loss: 7.266236
Epoch 1/1000 ETA 689s Step 22/312: loss: 5.866249
Epoch 1/1000 ETA 663s Step 23/312: loss: 12.062607
Epoch 1/1000 ETA 639s Step 24/312: loss: 10.462976
Epoch 1/1000 ETA 617s Step 25/312: loss: 7.101030
Epoch 1/1000 ETA 596s Step 26/312: loss: 7.828731
Epoch 1/1000 ETA 579s Step 27/312: loss: 8.191587
Epoch 1/1000 ETA 561s Step 28/312: loss: 9.632027
Epoch 1/1000 ETA 546s Step 29/312: loss: 8.673035
Epoch 1/1000 ETA 531s Step 30/312: loss: 10.013372
Epoch 1/1000 ETA 516s Step 31/312: loss: 11.437769
Epoch 1/1000 ETA 503s Step 32/312: loss: 11.794581
Epoch 1/1000 ETA 490s Step 33/312: loss: 11.443326
Epoch 1/1000 ETA 478s Step 34/312: loss: 12.969593
Epoch 1/1000 ETA 466s Step 35/312: loss: 8.525796
Epoch 1/1000 ETA 455s Step 36/312: loss: 7.112654
Epoch 1/1000 ETA 445s Step 37/312: loss: 7.373134
Epoch 1/1000 ETA 436s Step 38/312: loss: 9.429371
Epoch 1/1000 ETA 427s Step 39/312: loss: 9.159554
Epoch 1/1000 ETA 417s Step 40/312: loss: 13.425345
Epoch 1/1000 ETA 409s Step 41/312: loss: 6.260398
Epoch 1/1000 ETA 401s Step 42/312: loss: 7.127916
Epoch 1/1000 ETA 393s Step 43/312: loss: 56.119137
Epoch 1/1000 ETA 385s Step 44/312: loss: 6.278813
Epoch 1/1000 ETA 378s Step 45/312: loss: 5.700705
Epoch 1/1000 ETA 372s Step 46/312: loss: 6.426936
Epoch 1/1000 ETA 365s Step 47/312: loss: 8.842724
Epoch 1/1000 ETA 359s Step 48/312: loss: 9.022533
Epoch 1/1000 ETA 354s Step 49/312: loss: 8.228716
Epoch 1/1000 ETA 348s Step 50/312: loss: 12.525691
Epoch 1/1000 ETA 342s Step 51/312: loss: 6.157199
Epoch 1/1000 ETA 337s Step 52/312: loss: 6.589540
Epoch 1/1000 ETA 332s Step 53/312: loss: 9.356301
Epoch 1/1000 ETA 327s Step 54/312: loss: 9.751749
Epoch 1/1000 ETA 322s Step 55/312: loss: 7.621343
Epoch 1/1000 ETA 318s Step 56/312: loss: 10.529881
Epoch 1/1000 ETA 313s Step 57/312: loss: 8.157262
Epoch 1/1000 ETA 309s Step 58/312: loss: 9.994770
Epoch 1/1000 ETA 305s Step 59/312: loss: 9.329446
Epoch 1/1000 ETA 300s Step 60/312: loss: 9.200788
Epoch 1/1000 ETA 297s Step 61/312: loss: 10.069267
Epoch 1/1000 ETA 293s Step 62/312: loss: 9.909082
Epoch 1/1000 ETA 289s Step 63/312: loss: 8.369724
Epoch 1/1000 ETA 285s Step 64/312: loss: 9.012407
Epoch 1/1000 ETA 281s Step 65/312: loss: 7.754488
Epoch 1/1000 ETA 277s Step 66/312: loss: 7.177304
