Fri Feb 23 23:17:49 EST 2018
/home/ptossou/env/bin/python
7 8
{'max_examples_per_episode': 10, 'arch': 'lstm', 'dataset_name': 'bindingdb', 'eval_params': None, 'algo': 'maml', 'fit_params': {'lstm_hidden_size': 64, 'normalize_features': True, 'nb_lstm_layers': 2, 'lr': 0.001, 'lr_learner': 0.02, 'bidirectional': True, 'n_epochs_learner': 1, 'embedding_size': 20}}

Epoch 1/1000Fri Feb 23 23:18:23 EST 2018
Set compute mode to DEFAULT for GPU 00000000:85:00.0.
All done.
Sat Feb 24 08:57:56 EST 2018
/home/ptossou/env/bin/python
7 8
{'arch': 'lstm', 'fit_params': {'lstm_hidden_size': 64, 'n_epochs_learner': 1, 'lr_learner': 0.02, 'normalize_features': True, 'bidirectional': True, 'embedding_size': 20, 'nb_lstm_layers': 2, 'lr': 0.001}, 'eval_params': None, 'max_examples_per_episode': 10, 'algo': 'maml', 'dataset_name': 'bindingdb'}

Epoch 1/1000
Epoch 1/1000 ETA 28221s Step 1/312: loss: 41.390194
Epoch 1/1000 ETA 17322s Step 2/312: loss: 45.691017
Epoch 1/1000 ETA 13363s Step 3/312: loss: 39.780079
Epoch 1/1000 ETA 11899s Step 4/312: loss: 41.644966
Epoch 1/1000 ETA 10859s Step 5/312: loss: 35.853634
Epoch 1/1000 ETA 10541s Step 6/312: loss: 32.186504
Epoch 1/1000 ETA 10030s Step 7/312: loss: 20.816957
Epoch 1/1000 ETA 10799s Step 8/312: loss: 42.132626
Epoch 1/1000 ETA 11051s Step 9/312: loss: 43.097221
Epoch 1/1000 ETA 11323s Step 10/312: loss: 44.992027
Epoch 1/1000 ETA 10892s Step 11/312: loss: 31.825506
Epoch 1/1000 ETA 10510s Step 12/312: loss: 33.620468
Epoch 1/1000 ETA 10103s Step 13/312: loss: 29.651512
Epoch 1/1000 ETA 9756s Step 14/312: loss: 43.735855
Epoch 1/1000 ETA 9640s Step 15/312: loss: 27.263329
Epoch 1/1000 ETA 9368s Step 16/312: loss: 34.742550
Epoch 1/1000 ETA 9201s Step 17/312: loss: 60.765499
Epoch 1/1000 ETA 9129s Step 18/312: loss: 26.991238
Epoch 1/1000 ETA 8923s Step 19/312: loss: 32.057732
Epoch 1/1000 ETA 8889s Step 20/312: loss: 36.749977
Epoch 1/1000 ETA 8831s Step 21/312: loss: 35.102547
Epoch 1/1000 ETA 8738s Step 22/312: loss: 35.191532
Epoch 1/1000 ETA 8627s Step 23/312: loss: 36.560661
Epoch 1/1000 ETA 8470s Step 24/312: loss: 51.502773
Epoch 1/1000 ETA 8317s Step 25/312: loss: 32.094273
Epoch 1/1000 ETA 8299s Step 26/312: loss: 39.195316
Epoch 1/1000 ETA 8431s Step 27/312: loss: 31.526339
Epoch 1/1000 ETA 8343s Step 28/312: loss: 35.188389
Epoch 1/1000 ETA 8508s Step 29/312: loss: 33.411072
