Fri Feb 23 23:21:45 EST 2018
/home/ptossou/env/bin/python
33 34
{'eval_params': None, 'dataset_name': 'bindingdb', 'max_examples_per_episode': 20, 'algo': 'maml', 'fit_params': {'lr': 0.001, 'normalize_features': True, 'embedding_size': 20, 'lstm_hidden_size': 32, 'lr_learner': 0.02, 'bidirectional': True, 'nb_lstm_layers': 2, 'n_epochs_learner': 2}, 'arch': 'lstm'}

Epoch 1/1000Fri Feb 23 23:22:35 EST 2018
Set compute mode to DEFAULT for GPU 00000000:10:00.0.
All done.
Sat Feb 24 21:02:02 EST 2018
/home/ptossou/env/bin/python
33 34
{'fit_params': {'bidirectional': True, 'nb_lstm_layers': 2, 'n_epochs_learner': 2, 'embedding_size': 20, 'lr_learner': 0.02, 'lr': 0.001, 'lstm_hidden_size': 32, 'normalize_features': True}, 'dataset_name': 'bindingdb', 'arch': 'lstm', 'algo': 'maml', 'eval_params': None, 'max_examples_per_episode': 20}

Epoch 1/1000
Epoch 1/1000 ETA 6679s Step 1/156: loss: 36.483337
Epoch 1/1000 ETA 5891s Step 2/156: loss: 38.704224
Epoch 1/1000 ETA 5343s Step 3/156: loss: 34.832886
Epoch 1/1000 ETA 5357s Step 4/156: loss: 39.537941
Epoch 1/1000 ETA 5210s Step 5/156: loss: 37.151817
Epoch 1/1000 ETA 5204s Step 6/156: loss: 30.311922
Epoch 1/1000 ETA 5065s Step 7/156: loss: 24.606260
Epoch 1/1000 ETA 5682s Step 8/156: loss: 38.240818
Epoch 1/1000 ETA 5907s Step 9/156: loss: 42.343380
Epoch 1/1000 ETA 6164s Step 10/156: loss: 40.722679
Epoch 1/1000 ETA 6053s Step 11/156: loss: 29.258282
Epoch 1/1000 ETA 5928s Step 12/156: loss: 32.273388
Epoch 1/1000 ETA 5742s Step 13/156: loss: 25.512518
Epoch 1/1000 ETA 5581s Step 14/156: loss: 37.853516
Epoch 1/1000 ETA 5532s Step 15/156: loss: 22.529011
Epoch 1/1000 ETA 5429s Step 16/156: loss: 32.584999
Epoch 1/1000 ETA 5355s Step 17/156: loss: 46.821400
Epoch 1/1000 ETA 5321s Step 18/156: loss: 29.871399
Epoch 1/1000 ETA 5218s Step 19/156: loss: 31.142159
Epoch 1/1000 ETA 5246s Step 20/156: loss: 27.611315
Epoch 1/1000 ETA 5222s Step 21/156: loss: 35.741180
Epoch 1/1000 ETA 5173s Step 22/156: loss: 31.566797
Epoch 1/1000 ETA 5117s Step 23/156: loss: 37.448807
Epoch 1/1000 ETA 5030s Step 24/156: loss: 43.427254
Epoch 1/1000 ETA 4933s Step 25/156: loss: 30.254215
Epoch 1/1000 ETA 4898s Step 26/156: loss: 34.094009
