epoch	lr	loss	val_loss
1	0.001	21.535468209174372	7.1536331330576255
2	0.001	7.471487875907652	7.0087469162479525
3	0.001	7.245271590448195	6.883084820162866
4	0.001	7.1676146907191125	6.760328046737179
5	0.001	6.950960851484729	6.548697871546591
6	0.001	6.944035391653737	6.363413856875512
7	0.001	6.698717994074667	6.380442542414511
8	0.001	6.671206258958386	6.328526927578833
9	0.001	6.649444795423938	6.153921927175214
10	0.001	6.5686873774374686	6.118241925393382
11	0.001	6.501351679525068	6.124406599229382
12	0.001	6.368254846142184	6.018039211150138
13	0.001	6.37020537161058	6.027374436778407
14	0.001	6.338689942513743	6.004541474003946
15	0.001	6.28755534079767	5.840846353961576
16	0.001	6.19072106576735	5.9835305367746665
17	0.001	6.179456726197274	5.860726756434286
18	0.001	6.081698509954637	5.7549597832464405
19	0.001	6.050209768356815	5.748108494666315
20	0.001	5.9709331450923795	5.791390003696565
21	0.001	5.882910313144807	5.755543985674458
22	0.001	5.908614404739872	5.708307635399603
23	0.001	5.801002087131623	5.676684348813949
24	0.001	5.908300784326369	5.537032542690154
25	0.001	5.6080772799830285	5.557106248794064
26	0.001	5.698441459286597	5.438514032671528
27	0.001	5.596344532505158	5.423396187443887
28	0.001	5.657129856847948	5.46344324850267
29	0.001	5.710063334434263	5.511416066077448
30	0.001	5.623384952545166	5.446924824868479
31	0.001	5.603063383410054	5.481103666367069
32	0.0005	5.506586720866542	5.397158161286385
33	0.0005	5.488627341485793	5.427607674752513
34	0.0005	5.492807434451196	5.324343619808074
35	0.0005	5.5041398232983	5.383266018282983
36	0.0005	5.489757122532014	5.274053050625708
37	0.0005	5.476697644879741	5.297936070349909
38	0.0005	5.299590541470435	5.194861642775997
39	0.0005	5.35908543679022	5.169854194887223
40	0.0005	5.298108746928554	5.180519519313689
41	0.0005	5.281899575264223	5.134827659976098
42	0.0005	5.155038664417882	5.186962035394484
43	0.0005	5.136425295183735	5.256692224933255
44	0.0005	5.196210215168614	5.155099484228319
45	0.0005	5.160697552465623	5.144916442132765
46	0.00025	5.074208628746771	5.068315890527541
47	0.00025	5.198849047383955	5.144977354234265
48	0.00025	5.096534805913126	4.991389351506387
49	0.00025	5.099640200215001	5.079282022291614
50	0.00025	5.165215123084284	5.145320676988171
51	0.00025	5.112790138490738	5.070466226147067
52	0.00025	5.096233890902612	5.061119279553814
53	0.000125	5.11819068847164	5.009658367403092
