epoch	lr	loss	val_loss
1	0.001	17.146537113189698	7.632012557983399
2	0.001	7.593905703226725	6.944303321838379
3	0.001	6.811707083384196	6.8265661557515465
4	0.001	6.653787676493327	6.549350516001383
5	0.001	6.4727712313334145	6.388472588857015
6	0.001	6.233205890655517	6.175828043619791
7	0.001	6.278154468536377	6.132733662923177
8	0.001	6.192940902709961	5.854170068105062
9	0.001	6.046031316121419	5.8469801584879555
10	0.001	5.987893517812093	5.637462298075358
11	0.001	5.8829865137736	5.644011720021566
12	0.001	5.8751200040181475	5.716015593210856
13	0.001	5.94113130569458	5.690660031636556
14	0.001	5.841681957244873	5.626510779062907
15	0.001	5.790442848205567	5.670561504364014
16	0.001	5.753910668691	5.601566155751546
17	0.001	5.721359443664551	5.636616865793864
18	0.001	5.716344102223714	5.614115524291992
19	0.001	5.775084114074707	5.513546466827393
20	0.001	5.6524337450663245	5.614919884999593
21	0.001	5.713627592722575	5.574087047576905
22	0.001	5.662387688954671	5.548216374715169
23	0.001	5.54871768951416	5.497280788421631
24	0.001	5.593573443094889	5.510926787058512
25	0.001	5.544723478953044	5.419572416941325
26	0.001	5.427097670237223	5.357391516367595
27	0.001	5.478801091512044	5.466002368927002
28	0.001	5.507844320933024	5.394190438588461
29	0.001	5.477815628051758	5.3532745997111
30	0.001	5.370521100362142	5.363181209564209
31	0.001	5.455763880411784	5.479046471913656
32	0.001	5.291141287485758	5.403866481781006
