epoch	lr	loss	val_loss
1	0.001	12.034697486508277	8.5887800493548
2	0.001	6.799464625696982	7.951218774241786
3	0.001	6.529089881527808	7.876219149558775
4	0.001	6.568842164931759	7.799903500464655
5	0.001	6.178621861242479	7.727488456233855
6	0.001	6.220352034414968	7.249892111747496
7	0.001	6.2282293381229525	7.248056857816635
8	0.001	5.86395755890877	6.9109396780690835
9	0.001	5.771154988196589	6.889208901313044
10	0.001	5.691427538471837	6.872200058352563
11	0.001	5.743229512245424	6.641795081477011
12	0.001	5.6084751929006265	6.575231290632678
13	0.001	5.69541092841856	6.513142924154958
14	0.001	5.684547224352436	6.473102169652139
15	0.001	5.592887632308468	6.563718488139491
16	0.001	5.577317145562941	6.329426334750268
17	0.001	5.46813686432377	6.32208135051112
18	0.001	5.369785416510798	6.240942401270712
19	0.001	5.3810967014681905	6.2421230193107355
20	0.001	5.393538428891089	6.150799705136206
21	0.001	5.27216282198506	6.092224890185941
22	0.001	5.19450246134112	6.202242805111792
23	0.001	5.229260890714584	6.114642204776887
24	0.001	5.01721800527265	5.947310370783652
25	0.001	5.060611832526423	6.083968608610092
26	0.001	5.031596306831606	5.995935117044756
27	0.001	5.0480433433286604	5.9376035967180805
28	0.001	4.918678883583315	5.943657121350689
29	0.001	4.88583432474444	5.773580228128741
30	0.001	4.8429106589286555	5.621730742915984
31	0.001	4.850468127958236	5.862785108627811
32	0.001	4.768098077466411	5.879352461907171
33	0.001	4.73390882245956	5.734354542147729
34	0.001	4.693976433046402	5.7539854972593245
35	0.0005	4.702077050362864	5.866176297587733
