epoch	lr	loss	val_loss
1	0.001	22.94649534225464	9.367384274800619
2	0.001	7.694926039377848	7.173328526814779
3	0.001	7.042130819956461	7.081842263539632
4	0.001	6.753175004323324	6.653389612833659
5	0.001	6.65674409866333	6.606094837188721
6	0.001	6.516450055440267	6.337606716156006
7	0.001	6.395951716105143	6.200945059458415
8	0.001	6.337612120310466	6.184155050913493
9	0.001	6.117109235127767	5.950667635599772
10	0.001	6.061658414204915	6.020110607147217
11	0.001	6.04969367980957	5.977783425649007
12	0.001	6.1329645156860355	6.016193834940593
13	0.001	5.939553578694661	5.912959130605062
14	0.001	6.002795092264811	6.0013045310974125
15	0.001	5.8751296679178875	6.025829346974691
16	0.001	5.8911438624064125	5.917859522501628
17	0.001	5.820508193969727	5.990808423360189
18	0.0005	5.773414866129557	5.949902820587158
