epoch	lr	loss	val_loss
1	0.001	18.56494297519807	7.85973148961221
2	0.001	7.683818078810169	7.14648308292512
3	0.001	7.0690657092678935	6.69004358783845
4	0.001	7.084929589302309	6.682812875316989
5	0.001	6.8820670958488215	6.615061575366605
6	0.001	6.712081017032746	6.490813163018996
7	0.001	6.70850678413145	6.458172675101988
8	0.001	6.469337847925002	6.294998922655659
9	0.001	6.474993705749512	6.334824254435878
10	0.001	6.44708368855138	6.351959428479595
11	0.001	6.3036962478391585	6.414667575590072
12	0.001	6.1742003194747435	6.319621516812232
13	0.0005	6.265145947856288	6.224386568992369
14	0.0005	6.125636992915984	6.219571328932239
15	0.0005	5.992675319794686	6.161691142666724
16	0.0005	6.04049176554526	6.0881227216412945
17	0.0005	5.98965629454582	6.045725037974696
18	0.0005	5.89510577724826	5.91808952823762
19	0.0005	5.791390988134569	5.899402141571045
20	0.0005	5.582308446207354	5.844227237086142
21	0.0005	5.553199968030376	5.811726247110674
22	0.0005	5.588674852924962	5.678985826430782
23	0.0005	5.566455071972262	5.6125152803236436
24	0.0005	5.571947820724979	5.856089884235013
25	0.0005	5.3891166563956965	5.687680398264239
26	0.0005	5.529586822755875	5.615627365727579
27	0.0005	5.331490070589127	5.565851549948415
28	0.0005	5.545979330616612	5.638325414349956
29	0.0005	5.384573828789495	5.738169885450794
30	0.0005	5.363460617680704	5.671010909541961
31	0.0005	5.296255265512774	5.604676631189162
32	0.00025	5.268437139449581	5.478935564717939
33	0.00025	5.229913788457071	5.630381399585355
34	0.00025	5.289735117266255	5.542858492943548
35	0.00025	5.269423623238841	5.557560320823423
36	0.00025	5.201261889549993	5.516614514012491
37	0.000125	5.177722023379419	5.575974295216222
