Fri Feb 23 23:21:30 EST 2018
/home/ptossou/env/bin/python
32 33
{'max_examples_per_episode': 20, 'algo': 'maml', 'dataset_name': 'bindingdb', 'eval_params': None, 'fit_params': {'normalize_features': True, 'lr_learner': 0.01, 'pooling_len': 2, 'lr': 0.001, 'cnn_sizes': [256, 256], 'n_epochs_learner': 2, 'embedding_size': 20, 'kernel_size': 2}, 'arch': 'cnn'}

Epoch 1/1000Fri Feb 23 23:22:36 EST 2018
Set compute mode to DEFAULT for GPU 00000000:0A:00.0.
All done.
Sat Feb 24 20:59:28 EST 2018
/home/ptossou/env/bin/python
32 33
{'arch': 'cnn', 'algo': 'maml', 'eval_params': None, 'max_examples_per_episode': 20, 'fit_params': {'embedding_size': 20, 'normalize_features': True, 'n_epochs_learner': 2, 'lr_learner': 0.01, 'cnn_sizes': [256, 256], 'lr': 0.001, 'pooling_len': 2, 'kernel_size': 2}, 'dataset_name': 'bindingdb'}

Epoch 1/1000
Epoch 1/1000 ETA 2067s Step 1/156: loss: 41.955116
Epoch 1/1000 ETA 1746s Step 2/156: loss: 41.334888
Epoch 1/1000 ETA 1530s Step 3/156: loss: 33.267494
Epoch 1/1000 ETA 1482s Step 4/156: loss: 32.449894
Epoch 1/1000 ETA 1402s Step 5/156: loss: 23.785625
Epoch 1/1000 ETA 1376s Step 6/156: loss: 15.159770
Epoch 1/1000 ETA 1330s Step 7/156: loss: 13.383225
Epoch 1/1000 ETA 1380s Step 8/156: loss: 9.805231
Epoch 1/1000 ETA 1517s Step 9/156: loss: 15.794679
Epoch 1/1000 ETA 1585s Step 10/156: loss: 11.337792
Epoch 1/1000 ETA 1611s Step 11/156: loss: 12.118057
Epoch 1/1000 ETA 1580s Step 12/156: loss: 12.367330
Epoch 1/1000 ETA 1541s Step 13/156: loss: 8.425900
Epoch 1/1000 ETA 1504s Step 14/156: loss: 17.839151
Epoch 1/1000 ETA 1484s Step 15/156: loss: 7.713802
Epoch 1/1000 ETA 1469s Step 16/156: loss: 9.369138
Epoch 1/1000 ETA 1476s Step 17/156: loss: 43.133495
Epoch 1/1000 ETA 1462s Step 18/156: loss: 7.518841
Epoch 1/1000 ETA 1431s Step 19/156: loss: 7.227021
Epoch 1/1000 ETA 1429s Step 20/156: loss: 7.476242
Epoch 1/1000 ETA 1415s Step 21/156: loss: 8.061485
Epoch 1/1000 ETA 1394s Step 22/156: loss: 5.609505
Epoch 1/1000 ETA 1395s Step 23/156: loss: 13.937099
Epoch 1/1000 ETA 1373s Step 24/156: loss: 9.768595
Epoch 1/1000 ETA 1349s Step 25/156: loss: 7.475040
Epoch 1/1000 ETA 1337s Step 26/156: loss: 6.220128
Epoch 1/1000 ETA 1397s Step 27/156: loss: 7.877212
Epoch 1/1000 ETA 1390s Step 28/156: loss: 9.422234
Epoch 1/1000 ETA 1376s Step 29/156: loss: 9.050579
Epoch 1/1000 ETA 1362s Step 30/156: loss: 9.313340
Epoch 1/1000 ETA 1341s Step 31/156: loss: 8.818341
Epoch 1/1000 ETA 1322s Step 32/156: loss: 8.628658
Epoch 1/1000 ETA 1302s Step 33/156: loss: 8.718196
Epoch 1/1000 ETA 1280s Step 34/156: loss: 15.343739
Epoch 1/1000 ETA 1257s Step 35/156: loss: 8.550124
Epoch 1/1000 ETA 1237s Step 36/156: loss: 9.380011
Epoch 1/1000 ETA 1216s Step 37/156: loss: 11.099025
Epoch 1/1000 ETA 1211s Step 38/156: loss: 9.097752
Epoch 1/1000 ETA 1198s Step 39/156: loss: 9.416063
Epoch 1/1000 ETA 1175s Step 40/156: loss: 10.380526
Epoch 1/1000 ETA 1155s Step 41/156: loss: 5.682706
Epoch 1/1000 ETA 1144s Step 42/156: loss: 5.785042
Epoch 1/1000 ETA 1127s Step 43/156: loss: 44.605587
Epoch 1/1000 ETA 1111s Step 44/156: loss: 6.673988
Epoch 1/1000 ETA 1097s Step 45/156: loss: 6.432559
Epoch 1/1000 ETA 1082s Step 46/156: loss: 7.320743
Epoch 1/1000 ETA 1072s Step 47/156: loss: 8.896048
Epoch 1/1000 ETA 1061s Step 48/156: loss: 9.387239
Epoch 1/1000 ETA 1060s Step 49/156: loss: 7.638137
Epoch 1/1000 ETA 1050s Step 50/156: loss: 7.993684
Epoch 1/1000 ETA 1035s Step 51/156: loss: 7.018141
Epoch 1/1000 ETA 1019s Step 52/156: loss: 7.000675
Epoch 1/1000 ETA 1004s Step 53/156: loss: 8.589129
Epoch 1/1000 ETA 992s Step 54/156: loss: 8.907121
Epoch 1/1000 ETA 982s Step 55/156: loss: 7.305074
Epoch 1/1000 ETA 981s Step 56/156: loss: 7.941979
Epoch 1/1000 ETA 968s Step 57/156: loss: 6.758927
Epoch 1/1000 ETA 954s Step 58/156: loss: 12.082081
Epoch 1/1000 ETA 947s Step 59/156: loss: 10.693144
Epoch 1/1000 ETA 934s Step 60/156: loss: 10.847908
Epoch 1/1000 ETA 928s Step 61/156: loss: 7.956680
Epoch 1/1000 ETA 915s Step 62/156: loss: 9.265521
Epoch 1/1000 ETA 902s Step 63/156: loss: 8.780724
Epoch 1/1000 ETA 887s Step 64/156: loss: 7.677747
Epoch 1/1000 ETA 874s Step 65/156: loss: 8.281331
Epoch 1/1000 ETA 862s Step 66/156: loss: 7.171235
Epoch 1/1000 ETA 850s Step 67/156: loss: 10.351125
Epoch 1/1000 ETA 838s Step 68/156: loss: 7.261377
Epoch 1/1000 ETA 827s Step 69/156: loss: 5.801497
Epoch 1/1000 ETA 818s Step 70/156: loss: 10.778442
Epoch 1/1000 ETA 812s Step 71/156: loss: 8.835068
Epoch 1/1000 ETA 802s Step 72/156: loss: 8.182199
Epoch 1/1000 ETA 795s Step 73/156: loss: 10.308823
Epoch 1/1000 ETA 783s Step 74/156: loss: 7.118287
Epoch 1/1000 ETA 775s Step 75/156: loss: 6.859089
Epoch 1/1000 ETA 765s Step 76/156: loss: 6.879423
Epoch 1/1000 ETA 758s Step 77/156: loss: 9.671877
Epoch 1/1000 ETA 750s Step 78/156: loss: 6.911070
Epoch 1/1000 ETA 738s Step 79/156: loss: 8.001898
Epoch 1/1000 ETA 726s Step 80/156: loss: 6.066988
Epoch 1/1000 ETA 714s Step 81/156: loss: 8.137886
Epoch 1/1000 ETA 708s Step 82/156: loss: 7.028556
Epoch 1/1000 ETA 697s Step 83/156: loss: 8.319833
Epoch 1/1000 ETA 686s Step 84/156: loss: 37.746761
Epoch 1/1000 ETA 681s Step 85/156: loss: 10.698462
Epoch 1/1000 ETA 670s Step 86/156: loss: 7.543319
Epoch 1/1000 ETA 658s Step 87/156: loss: 7.140815
Epoch 1/1000 ETA 648s Step 88/156: loss: 8.586298
Epoch 1/1000 ETA 637s Step 89/156: loss: 7.000651
Epoch 1/1000 ETA 631s Step 90/156: loss: 7.901911
Epoch 1/1000 ETA 620s Step 91/156: loss: 6.211659
Epoch 1/1000 ETA 608s Step 92/156: loss: 6.623662
Epoch 1/1000 ETA 597s Step 93/156: loss: 6.520628
Epoch 1/1000 ETA 586s Step 94/156: loss: 8.018556
Epoch 1/1000 ETA 576s Step 95/156: loss: 6.980970
Epoch 1/1000 ETA 565s Step 96/156: loss: 15.726702
Epoch 1/1000 ETA 555s Step 97/156: loss: 8.807719
Epoch 1/1000 ETA 545s Step 98/156: loss: 7.841517
Epoch 1/1000 ETA 537s Step 99/156: loss: 6.458389
Epoch 1/1000 ETA 527s Step 100/156: loss: 6.852597
Epoch 1/1000 ETA 516s Step 101/156: loss: 7.366503
Epoch 1/1000 ETA 506s Step 102/156: loss: 7.344663
Epoch 1/1000 ETA 498s Step 103/156: loss: 8.104913
Epoch 1/1000 ETA 487s Step 104/156: loss: 24.133049
Epoch 1/1000 ETA 476s Step 105/156: loss: 7.458446
Epoch 1/1000 ETA 467s Step 106/156: loss: 7.147069
