nsamples,nfeatures,nclasses,n_bin_attr,geom_mean_std_ratio,attr_mean_corr,attr_skewness,attr_kurtosis,class_entropy,attr_mean_entropy,mean_mutual_info,equiv_number_attr,noise_signal_ratio
0.11125685369641555,-0.13379056581502044,-0.34171228543720134,-0.10422048329093067,-0.045709291688382316,-0.7471592929875536,0.16429852142793883,-0.2622374392005879,-0.9437278552472861,0.21078905480502505,-0.5338483618994162,-1.0582583437825446,0.9389463165153278
param_C,param_gamma,param_kernel,mean_test_acc,std_test_acc,mean_test_f1,std_test_f1
3.0517578125e-05,3.0517578125e-05,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,6.103515625e-05,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.0001220703125,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.000244140625,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.00048828125,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.0009765625,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.001953125,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.00390625,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.0078125,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.015625,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.03125,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.0625,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.125,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.25,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,0.5,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,1.0,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
3.0517578125e-05,2.0,rbf,0.8567708333333334,0.012199870468885841,0.0,0.0
