epoch	lr	loss	val_loss
1	0.001	6.971244939168295	6.6598462422688804
2	0.001	6.052572886149089	5.459775416056315
3	0.001	5.8568163553873696	5.330216979980468
4	0.001	5.602850214640299	5.2137557665507
5	0.001	5.38025541305542	5.231854565938314
6	0.001	5.3693338394165036	5.2642793973286945
7	0.001	5.439466985066732	5.208621660868327
8	0.001	5.394839986165365	5.170400110880534
9	0.001	5.28546454111735	5.1935887654622395
10	0.001	5.24944658279419	5.063602511088053
11	0.001	5.309163284301758	5.215058294932048
12	0.001	5.1479981422424315	5.123021411895752
13	0.001	5.080482037862142	5.030489412943522
14	0.001	5.244043286641439	5.113592402140299
15	0.001	5.185004965464274	5.01088727315267
16	0.001	5.08553737004598	4.9747459411621096
17	0.001	5.05245631535848	4.912117195129395
18	0.001	5.158621088663737	5.092086092631022
19	0.001	4.962158298492431	5.098378531138102
20	0.001	4.94894552230835	4.861182339986166
21	0.001	4.851644833882649	4.923871199289958
22	0.001	4.8267578125	4.856379667917888
23	0.001	4.92616974512736	4.8765731493632
24	0.001	4.816320514678955	4.8502534548441565
25	0.001	4.810204219818115	4.676955890655518
26	0.001	4.772857570648194	4.8809840202331545
27	0.001	4.619751358032227	4.857337379455567
28	0.001	4.917712879180908	4.797751013437907
29	0.001	4.7805549303690595	4.72116117477417
30	0.0005	4.839462566375732	4.983264223734538
