epoch	lr	loss	val_loss
1	0.001	42.9112929067304	37.718147831578406
2	0.001	36.92108554224814	33.23510520688949
3	0.001	32.14757433245259	28.297660766109342
4	0.001	27.862743746849798	24.566735359930224
5	0.001	24.130986152156705	20.922156180104903
6	0.001	20.85745882218884	18.106151765392674
7	0.001	18.052937753738895	15.743860706206291
8	0.001	15.851520199929514	13.532639257369503
9	0.001	14.079676474294354	12.15336501213812
10	0.001	12.626264387561429	10.706582469324912
11	0.001	11.446551599810201	9.821118816252678
12	0.001	10.492193483537243	9.01674598263156
13	0.001	9.767459469456826	8.456603204050372
14	0.001	9.218318293171544	8.072987494930144
15	0.001	8.819022424759403	7.689945774693643
16	0.001	8.520260856997583	7.526718924122472
17	0.001	8.27672275420158	7.314952235068044
18	0.001	8.127945084725656	7.221199604772752
19	0.001	8.044887373524327	7.168727751701109
20	0.001	7.9895474680008425	7.0919668443741335
21	0.001	7.974910259246826	7.092458002028927
22	0.001	7.966323806393531	7.055000766631095
23	0.001	7.979826050419962	7.055992034173781
24	0.001	7.9392003551606205	7.038910665819722
25	0.001	7.933242459450999	7.021267198747204
26	0.001	7.888580614520658	7.052772029753654
27	0.001	7.881908401366203	7.008974475245322
28	0.001	7.871077460627402	7.03686898754489
29	0.001	7.871059709979642	7.030969712042039
30	0.001	7.882472991943359	7.029565411229288
31	0.001	7.9130705248924995	7.029356233535275
32	0.0005	7.905245365635041	7.0094215639175905
