name	size	r2_mean	r2_median	r2_std	pcc_mean	pcc_median	pcc_std
ic50_thermusaquaticus_taqpolymerase1	26	0.37947291575028225	0.40873774975449284	0.13659053507813207	0.7102228385210038	0.7197246253490448	0.07322145631246076
ec50_musmusculus_fructose16bisphosphatase1	19	0.026850505552670562	0.06956788313443663	0.1818734815329901	0.4067290768492967	0.41355349123477936	0.11797286409378246
ec50_homosapiens_brs3	310	-0.16984132325062565	-0.07299732698147676	0.2517535957176381	0.22198079880559818	0.21961399167776108	0.11606173220690215
ki_homosapiens_brainglycogenphosphorylase	94	0.18439511696620756	0.20663099712946342	0.12564431909326038	0.5348433938622474	0.5476997792720795	0.1125477433676776
ic50_homosapiens_serinethreonineproteinkinaseaurorab	1415	-0.006693650275106659	0.02449499484411438	0.10049008958002172	0.24185723268659787	0.26267336308956146	0.09548210220027437
ki_toxoplasmagondii_adenosinekinase	28	-0.1979176118132959	-0.1697262596052006	0.15520809444902042	-0.07456619914853946	-0.0706520527601242	0.12590433143289945
ec50_homosapiens_alkalinephosphatasetissuenonspecificisozyme	420	-0.1839209806653974	-0.039369150130888375	0.32856306404539637	0.14385298346576747	0.15512094646692276	0.07122956167060639
ic50_homosapiens_11betahydroxysteroiddehydrogenase1	3595	-0.07823455409686554	-0.008892598482808545	0.18248906210696758	0.29521842699497935	0.3264884650707245	0.1020250911306447
ki_homosapiens_adrenergicbeta2receptorbeta2	409	0.07499875295579843	0.10841483158763293	0.11180276457655108	0.3935923418402672	0.4205944389104843	0.10163353524014304
ic50_homosapiens_histonedeacetylase3	578	-0.05684699495182482	-0.015204033083504154	0.11974868072495161	0.18640400390140713	0.2003803327679634	0.08256270020129068
ic50_sequence_inhibitorofapoptosisprotein1iap1	43	0.3699858646854672	0.38479007277509414	0.08267177524484019	0.704173908829689	0.7033367455005646	0.04076703446049188
ic50_rattusnorvegicus_proteinkinasec	111	0.36805322188691597	0.3855794136915952	0.10572399800451636	0.6883499181270599	0.6926466226577759	0.03655947716532823
kd_rattusnorvegicus_alphaadrenergicreceptor1aand1b	40	0.030657428460275228	0.06913990948905002	0.14030678802237045	0.33650998763813833	0.37632983922958374	0.14796957321881918
ki_homosapiens_serotonin3a5ht3a3b5ht3b3c5ht3c3d5ht3d3e5ht3ereceptor	140	0.203615241494664	0.2440960475193356	0.13181437137406726	0.5319504989683628	0.5398822724819183	0.07577762513552135
ic50_homosapiens_alphaketoglutaratedependentdioxygenasealkbhomolog3	18	-0.004869511841049907	0.030974887010423002	0.15938167293250868	0.3315865576331271	0.3711821138858795	0.16256844417863894
ec50_homosapiens_heatshockfactorprotein1	35	0.308916026343338	0.34347202860312775	0.18720932534837148	0.6624926561117173	0.6605125665664673	0.07778673893557875
ki_rattusnorvegicus_deoxyribonucleoside539monophosphatenglycosidasercl	16	0.3654143786983145	0.3932145669832481	0.19389847167460394	0.7060143712162972	0.7203658819198608	0.1016723697602474
ic50_homosapiens_microtubuleassociatedprotein2	13	-0.29834537073972606	-0.18823980382728744	0.3523827729463812	0.06373389271087944	0.10918642207980156	0.22980293857282555
ki_homosapiens_fmetleuphereceptor12	131	0.3684805106671092	0.4885183010526438	0.27291645774160495	0.5612645127251744	0.7575973272323608	0.46419268977928496
kd_homosapiens_camk2b	14	0.3586724004458657	0.41007998088311415	0.2011024994609088	0.7401129697263241	0.7571458518505096	0.11967128765429652
ec50_homosapiens_prostanoidfpreceptor	12	-0.29798083481256754	-0.2213080246249174	0.34796450474533613	-0.00943086320767179	-0.040900830179452896	0.2220825226651151
ki_musmusculus_prostanoiddpreceptor	69	0.06341334233594352	0.08586824697543594	0.09178505337537579	0.3570126509666443	0.3785094916820526	0.11667603077020992
ec50_escherichiacoli_metrepressor	11	-0.2327454451615939	-0.13014981751970456	0.37388236885526555	0.23179863976780324	0.2759001553058624	0.25394449593069096
kd_homosapiens_nuakfamilysnf1likekinase2	38	0.1543655786271757	0.18786711886226326	0.12591116466281904	0.511786093711853	0.524067223072052	0.09113666363556396
ic50_bostaurus_inositol1or4monophosphatase1	17	0.2588106862225198	0.3024343207837639	0.21858569630246277	0.6548667904734612	0.6921558678150177	0.15329563210868805
ic50_homosapiens_phosphatidylinositol4phosphate3kinasec2domaincontainingbetapolypeptide	30	0.16143427846965655	0.18305075975986573	0.16267609955963694	0.5193914172053337	0.5339049994945526	0.1083955436805747
ic50_electrophoruselectricus_acetylcholinesterase	3364	0.013658966233358286	0.046426642210108116	0.12359787962521537	0.3319195050187409	0.37504279613494873	0.1150182918001504
