CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 790
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 320
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 50000
CC(=O)N1CCCC1(CCc1ccccc1)C(=O)OCc1ccccc1	 8000
CCC1(CCCN1C(C)=O)C(=O)OCc1ccccc1	 80000
CC(=O)N1CCCC1(CC1CCCCC1)C(=O)OCc1ccccc1	 1000
CC(=O)N1CCCC1(Cc1ccncc1)C(=O)OCc1ccccc1	 2000
CC(=O)N1CCCC1(Cc1ccsc1)C(=O)OCc1ccccc1	 790
CC(=O)N1CCCC1(Cc1ccc(C)cc1)C(=O)OCc1ccccc1	 790
COc1ccc(CC2(CCCN2C(C)=O)C(=O)OCc2ccccc2)cc1	 400
CC(=O)N1CCCC1(Cc1ccc(cc1)C(F)(F)F)C(=O)OCc1ccccc1	 630
CC(=O)N1CCCC1(Cc1ccc(F)cc1)C(=O)OCc1ccccc1	 200
CC(=O)N1CCCC1(Cc1ccc(Cl)cc1)C(=O)OCc1ccccc1	 320
CC(=O)N1CCCC1(Cc1ccc(cc1)S(C)(=O)=O)C(=O)OCc1ccccc1	 1000
CC(=O)N1CCCC1(Cc1ccc(cc1)S(C)(=O)=O)C(=O)OCc1ccccc1	 400
CC(=O)N1CCCC1(Cc1ccc(cc1)S(C)(=O)=O)C(=O)OCc1ccccc1	 40000
CC(=O)N1CCCC1(Cc1ccc(cc1)C#N)C(=O)OCc1ccccc1	 160
CC(=O)N1CCCC1(Cc1cccc(c1)C#N)C(=O)OCc1ccccc1	 320
CC(=O)N1CCCC1(Cc1ccccc1C#N)C(=O)OCc1ccccc1	 5000
CC(=O)N1CCCC1(Cc1cccc(c1)S(C)(=O)=O)C(=O)OCc1ccccc1	 250
CC(=O)N1CCCC1(Cc1cccc(c1)C(F)(F)F)C(=O)OCc1ccccc1	 80
CC(=O)N1CCCC1(Cc1ccc(F)c(c1)C(F)(F)F)C(=O)OCc1ccccc1	 60
COc1ccc(CC2(CCCN2C(C)=O)C(=O)OCc2ccccc2)cc1C(F)(F)F	 50
CC(=O)N1CCCC1(Cc1ccc(F)cc1C(F)(F)F)C(=O)OCc1ccccc1	 4000
CS(=O)(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 1600
COC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 400
CCNC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 2000
CCC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 1200
O=C(C1CC1)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 320
O=C(OCc1ccccc1)C1(Cc2ccccc2)CCCN1C(=O)c1ccccc1	 4000
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)NCc1ccccc1	 100000
CN(Cc1ccccc1)C(=O)C1(Cc2ccccc2)CCCN1C(C)=O	 32000
CC(OC(=O)C1(Cc2ccccc2)CCCN1C(C)=O)c1ccccc1	 4000
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCCc1ccccc1	 10000
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCC1CCCCC1	 63000
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1Cl	 6000
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1cccc(Cl)c1	 2500
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccc(Cl)cc1	 1300
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccc(C)cc1	 790
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccc(cc1)C(F)(F)F	 5000
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)OCc1ccccc1	 800
CC(=O)N1CCC[C@@]1(Cc1ccccc1)C(=O)OCc1ccccc1	 300
CC(=O)N1CCC[C@]1(Cc1ccccc1)C(=O)OCc1ccccc1	 50000
CC(=O)N1c2ccccc2CC1(Cc1ccccc1)C(=O)OCc1ccccc1	 200
CC(=O)N1CCCC1(Cc1ccccc1)C(=O)CCc1ccccc1	 300
CC(=O)N1CCCC1(Cc1ccc(F)cc1)C(=O)CCc1ccc(F)cc1	 200
CC(=O)N1CCCC1(COCc1ccccc1)Cc1ccccc1	 20000
CC(=O)N1CCCC1(Cc1ccccc1)C1=N[C@@H](CO1)c1ccccc1	 1300
O=C(OCc1ccccc1)C1(Cc2ccccc2)CCC2CCCC(=O)N12	 1000
O=C(N1CCN(Cc2ccccc2)CC1)c1cc2ccccc2oc1=O	 4000
Brc1ccc2oc(=O)c(cc2c1)C(=O)N1CCN(Cc2ccccc2)CC1	 600
CC(=O)N1CCCC1(Cc1ccccc1)c1nc(co1)-c1ccccc1	 12600
