O=C(N(Cc1cc(=O)[nH]c2ccccc12)c1ccccc1)c1ccco1	 1300
Fc1cccc2c(CN(C(=O)c3ccco3)c3ccccc3)cc(=O)[nH]c12	 1100
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2ccccc12)c1ccccc1	 500
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1ccccc1	 200
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1ccccc1Cl	 13000
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 11
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1ccc(Cl)cc1	 240
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(F)c1	 62
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(c1)C#N	 56
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(C)c1	 100
COc1cccc(c1)N(Cc1cc(=O)[nH]c2c(F)cccc12)C(=O)c1scnc1C	 990
Fc1cccc2c(CN(C(=O)c3cncs3)c3cccc(Cl)c3)cc(=O)[nH]c12	 53
Cc1ncccc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 350
Cc1cnccc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 89
Cc1ccncc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 49
Cc1cccnc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 420
Cn1cncc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 9
Cc1noc(C)c1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 16
Fc1cccc2c(CN(C(=O)C3CCCC3)c3cccc(Cl)c3)cc(=O)[nH]c12	 770
CC(C)C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 160
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2CCCCc12)c1cccc(Cl)c1	 1140
Cc1ncsc1C(=O)N(Cc1cc(=O)oc2c(F)cccc12)c1cccc(Cl)c1	 2000
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(Cl)cccc12)c1cccc(Cl)c1	 1300
Cc1ncsc1C(=O)N(Cc1cncc2c(F)cccc12)c1cccc(Cl)c1	 760
Cc1ncsc1C(=O)N(Cc1c[n+]([O-])cc2c(F)cccc12)c1cccc(Cl)c1	 87
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2ccccc12)c1cccc(Cl)c1	 170
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2cc(F)ccc12)c1cccc(Cl)c1	 53
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2ccc(F)cc12)c1cccc(Cl)c1	 300
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2cccc(F)c12)c1cccc(Cl)c1	 500
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)c(F)ccc12)c1cccc(Cl)c1	 2
Cc1ccncc1C(=O)N(Cc1cc(=O)[nH]c2c(F)c(F)ccc12)c1cccc(Cl)c1	 11
Cn1cncc1C(=O)N(Cc1cc(=O)[nH]c2c(F)c(F)ccc12)c1cccc(Cl)c1	 3
Cc1noc(C)c1C(=O)N(Cc1cc(=O)[nH]c2c(F)c(F)ccc12)c1cccc(Cl)c1	 3
Cc1ncsc1C(=O)N(Cc1c(F)c(=O)[nH]c2c(F)cccc12)c1cccc(Cl)c1	 26
Cc1ncsc1C(=O)N(Cc1cc(=O)oc2c(F)c(F)ccc12)c1cccc(Cl)c1	 840
Cc1ncsc1C(=O)N(Cc1cncc2c(F)c(F)ccc12)c1cccc(Cl)c1	 200
Cc1ncsc1C(=O)N(Cc1c[n+]([O-])cc2c(F)c(F)ccc12)c1cccc(Cl)c1	 19
