epoch	lr	loss	val_loss
1	0.001	10.996149889628093	8.23183987935384
2	0.001	7.312986501057943	6.619945335388183
3	0.001	6.975876712799073	6.146622816721599
4	0.001	6.620290597279866	5.995853042602539
5	0.001	6.490364837646484	5.646530214945475
6	0.001	6.287537733713786	5.749257024129232
7	0.001	6.1103486061096195	5.7685199737548825
8	0.001	6.015759531656901	5.64895502726237
9	0.001	6.08718417485555	5.52790142695109
10	0.001	5.87754290898641	5.417769813537598
11	0.001	5.996203899383545	5.305186049143473
12	0.001	5.836575031280518	5.4121051788330075
13	0.001	5.841081110636393	5.415742492675781
14	0.001	5.807930819193522	5.36836347579956
15	0.001	5.840465195973715	5.4216792742411295
16	0.0005	5.695800018310547	5.342917887369792
