epoch	lr	loss	val_loss
1	0.001	45.55553257849909	40.42276813137916
2	0.001	39.20186842641523	36.0517508599066
3	0.001	35.45347515229256	32.74567462551978
4	0.001	32.143839743829545	29.18193361836095
5	0.001	29.262481689453125	26.409295112855972
6	0.001	26.374678273354807	23.53215100688319
7	0.001	23.81501733103106	21.27244617092994
8	0.001	21.492880975046464	19.117809418709047
9	0.001	19.460666625730454	17.10834260140696
10	0.001	17.661590145480247	15.581466705568376
11	0.001	16.03644537156628	14.00487309117471
12	0.001	14.682055134927072	12.835402888636436
13	0.001	13.48126777525871	11.692473626905873
14	0.001	12.432999395555065	10.833159600534747
15	0.001	11.57887867958315	10.091994716275122
16	0.001	10.799885073015767	9.38948929694391
17	0.001	10.101729977515436	8.890083866734658
18	0.001	9.65262896014798	8.42456606895693
19	0.001	9.420384991553522	8.053198306791243
20	0.001	9.135061971602902	7.756222524950581
21	0.001	8.811874574230563	7.50275876445155
22	0.001	8.594996021639917	7.361074093849428
23	0.001	8.44876363200526	7.177762569919709
24	0.001	8.342520498460338	7.028496234647689
25	0.001	8.245222645421181	6.971719203456756
26	0.001	8.15267010658018	6.8454742431640625
27	0.001	8.084195629242927	6.828773883081252
28	0.001	8.053212596524146	6.735811571921071
29	0.001	8.009237120228429	6.761151852146272
30	0.001	8.005025125318959	6.7238978570507415
31	0.001	7.990641824660763	6.656287408644153
32	0.001	7.977661071285125	6.712762617295788
33	0.001	7.884864622546781	6.631361961364746
34	0.001	7.927788380653627	6.684828496748401
35	0.001	7.94329781686106	6.614565541667323
36	0.001	7.907538321710402	6.669953561598255
37	0.001	7.871987742762411	6.6587937108932005
38	0.001	7.876074175680837	6.595618632531935
39	0.001	7.858976548717868	6.675636722195533
40	0.001	7.842927840448195	6.592110787668536
41	0.001	7.836214219370196	6.657800320656069
42	0.001	7.825285527013963	6.5877225168289675
43	0.001	7.853635587999897	6.653692906902682
44	0.001	7.830019935484855	6.651278603461481
45	0.001	7.848289274400281	6.58744082912322
46	0.001	7.904154500653667	6.67384127647646
47	0.0005	7.889555377344931	6.589625743127638
48	0.0005	7.899121807467553	6.657376289367676
49	0.0005	7.878524826418969	6.5872477100741476
50	0.0005	7.885041729096444	6.653722716915992
51	0.00025	7.922017835801648	6.651366833717592
52	0.00025	7.945628966054609	6.58800285093246
53	0.00025	7.904209506127142	6.673903234543339
54	0.00025	7.8840442165251705	6.5901378662355485
