epoch	lr	loss	val_loss
1	0.001	40.6488106635309	43.86719045331401
2	0.001	34.43370856008222	36.93670445103799
3	0.001	29.70694904942666	33.18873817689957
4	0.001	25.46783988706527	27.482617470525927
5	0.001	21.9324434034286	24.572187915925056
6	0.001	18.953827796443814	20.711241014542118
7	0.001	16.259588303104525	18.262367033189342
8	0.001	14.204052679000363	16.10706030937933
9	0.001	12.891435807751071	13.953817306026336
10	0.001	11.722415062689013	13.004497743421986
11	0.001	10.681847356980846	11.286028831235823
12	0.001	9.908599330532935	10.861088168236517
13	0.001	9.314079992232784	9.63587696321549
14	0.001	8.879153836158014	9.391369388949487
15	0.001	8.59969308299403	8.790254700568415
16	0.001	8.403509662997338	8.507397574763145
17	0.001	8.238464186268468	8.258476180415
18	0.001	8.076277455975932	7.893155097961426
19	0.001	8.00779805644866	7.9209969582096225
20	0.001	7.949347157632151	7.574734810859926
21	0.001	7.886381149291992	7.701470928807413
22	0.001	7.86671483132147	7.403598570054577
23	0.001	7.846367066906344	7.496651403365597
24	0.001	7.813140853758781	7.369346418688374
25	0.001	7.813248434374409	7.3581422528912945
26	0.001	7.794051847150249	7.365023843703732
27	0.001	7.8164227547184115	7.2618243155940885
28	0.001	7.799314975738525	7.364612087126701
29	0.001	7.801922075210079	7.227102648827337
30	0.001	7.843961884898524	7.392598290597239
31	0.001	7.858278351445352	7.2146774568865375
32	0.001	7.8481929532943235	7.336166197253812
33	0.001	7.8749674366366476	7.2689091159451396
34	0.001	7.859785756757183	7.286949696079377
35	0.001	7.874397308595719	7.322462774092151
36	0.0005	7.866523035110966	7.242394278126378
