epoch	lr	loss	val_loss
1	0.001	5.976005138889436	5.856707234536448
2	0.001	5.142079322568832	5.417881042726578
3	0.001	4.853269653935587	5.47649142049974
4	0.001	4.814559167431247	5.243995328103343
5	0.001	4.6784092072517645	5.296936465847876
6	0.001	4.595880739150509	5.165116371647004
7	0.001	4.443847648559078	5.343146339539559
8	0.001	4.444653203410487	5.033041523348901
9	0.001	4.254697807373539	5.02256473418205
10	0.001	4.242542097645421	5.049335941191642
11	0.001	4.32183950947177	4.9352479442473385
12	0.001	4.1237904871663735	5.194459715197163
13	0.001	4.095750616442773	5.181878136050317
14	0.001	4.0693777761151715	5.085939868803947
15	0.001	3.9948718701639483	5.17949059701735
16	0.0005	3.8879283935792985	5.018097785211379
