epoch	lr	loss	val_loss
1	0.001	6.377771192981351	5.517204638450377
2	0.001	5.806942155284267	5.28843867394232
3	0.001	5.499642618240848	5.255542908945391
4	0.001	5.348509757749496	5.176174979056081
5	0.001	5.247838697125835	5.043064409686673
6	0.001	5.07340851137715	4.880685560164913
7	0.001	5.060210966294812	4.865884427101381
8	0.001	4.9655913229911555	4.863856330994637
9	0.001	4.942985488522437	4.8663731851885395
10	0.001	4.768909069799608	4.893662544988817
11	0.001	4.849327471948439	4.864085812722483
12	0.001	4.796927759724278	4.867119666068785
13	0.0005	4.682081484025525	4.86323538134175
14	0.0005	4.640114861149942	4.790201694734635
15	0.0005	4.587556777461883	4.711516041909495
16	0.0005	4.630258467889601	4.769063441984115
17	0.0005	4.5188042194612565	4.674526799109675
18	0.0005	4.523371504199121	4.710520959669544
19	0.0005	4.510717261222101	4.627672510762369
20	0.0005	4.604667102136919	4.657817209920576
21	0.0005	4.498174259739537	4.719389607829433
22	0.0005	4.559633470350696	4.64904240638979
23	0.0005	4.399648474108789	4.748260528810563
24	0.00025	4.372550033753918	4.791591982687673
