epoch	lr	loss	val_loss
1	0.001	6.197961107889811	5.6612826983133955
2	0.001	5.554255358378092	5.4158859570821125
3	0.001	5.3922521591186525	5.3136012077331545
4	0.001	5.206277338663737	5.307495021820069
5	0.001	5.1066642761230465	5.276459248860677
6	0.001	4.978557332356771	5.197802098592122
7	0.001	5.05131622950236	5.288505903879801
8	0.001	4.768881797790527	5.0793270428975426
9	0.001	4.750949764251709	5.135498460133871
10	0.001	4.649100462595622	5.169618447621663
11	0.001	4.567327944437663	5.010212357838949
12	0.001	4.510541121164958	4.9970134735107425
13	0.001	4.6169591267903645	5.044366010030111
14	0.001	4.391789563496908	5.0309887250264484
15	0.001	4.387468147277832	4.937735939025879
16	0.001	4.417584355672201	4.826987934112549
17	0.001	4.304496701558431	4.920003223419189
18	0.001	4.288582531611125	4.877282746632894
19	0.001	4.180805683135986	4.958484999338785
20	0.001	4.142885986963908	4.981220499674479
21	0.0005	4.123213132222493	4.836839230855306
