epoch	lr	loss	val_loss
1	0.001	6.138652706146241	5.58110834757487
2	0.001	5.321912066141764	5.303317705790202
3	0.001	5.2669393221537275	5.117878023783366
4	0.001	5.07383836110433	5.162977663675944
5	0.001	4.864667892456055	4.929839992523194
6	0.001	4.782504749298096	4.929628149668376
7	0.001	4.733760325113932	4.884296830495199
8	0.001	4.5695238749186196	4.890817642211914
9	0.001	4.574222087860107	4.818351936340332
10	0.001	4.452797301610311	4.843590799967448
11	0.001	4.438326517740886	4.834926096598307
12	0.001	4.264445702234904	4.7645474116007485
13	0.001	4.197462590535482	4.697204621632894
14	0.001	4.203826920191447	4.812974739074707
15	0.001	4.179480234781901	4.883304850260417
16	0.001	4.110717535018921	4.728157107035319
17	0.001	3.9922993818918866	4.775008233388265
18	0.0005	4.05187513033549	4.762806288401285
