n_harmonics,base_freq,magnitudes,instruments
8,1.6562987262036057,"[-0.73612985 -0.62709193  0.27758406  0.1209672  -1.35509334 -0.30021856
  0.98748304  0.16668519]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9972768608262896,3.8021600118722447
-2.994763150292692,3.775041574864176
-2.9883642483788746,3.8133800540667995
-2.987364316000834,3.778914345696098
-2.980696738188655,3.7144413608933435
-2.974257534344183,3.6857417677725497
-2.9710379367069217,3.5683879110188674
-2.969806877605089,3.6610209409526795
-2.9693975055598845,3.6288443635639323
-2.9678681855505693,3.5646167836267444
-2.9671784317987013,3.5726263862973515
-2.963281964124657,3.5298813275255316
-2.96235872700804,3.5345401464458157
-2.9590383214045737,3.49808220189092
-2.956375672873999,3.4718864316474893
-2.9544057656588176,3.3919116583672655
-2.939794882399947,3.075210454316192
-2.9367181530227606,2.9519374878630162
-2.9322883401498743,2.8543251981903177
-2.931986883465595,2.886485826361519
-2.908574025236553,2.148524082283361
-2.9015582938066573,1.8655536714655394
-2.9013628634339366,1.8686253207755033
-2.8991233237746488,1.8224755790930285
-2.8921528871720064,1.5675251762925628
-2.8824416595301887,1.1658461413161083
-2.8717486527861595,0.7862141793900399
-2.8670654651104996,0.599128092169039
-2.8660504572299645,0.5348109618520325
-2.863090066205501,0.4421076167599177
-2.8586252224208875,0.26207244903979904
-2.856759848033814,0.17188348801924222
-2.8553595007061974,0.15445768412328137
-2.8450363358896498,-0.27951945479773654
-2.843428091447504,-0.3037456880383974
-2.841276124091303,-0.4013368678332801
-2.834965845054769,-0.5953902390860306
-2.8345462055136315,-0.67967223722091
-2.823780458093987,-1.0708362655738752
-2.818551555181231,-1.2466678234666158
-2.8158890833611423,-1.312686746399362
-2.813106366316319,-1.4340180689235857
-2.8129283833036904,-1.3716400796161201
-2.811198576286094,-1.4477032882634167
-2.7998178118024963,-1.776110255452731
-2.7973061066521923,-1.923653493997838
-2.7966848515227687,-1.978301995511913
-2.7905726741094297,-2.097924646701594
-2.7886462812862476,-2.143659610692056
-2.783580956474903,-2.3003590216670085
-2.7792171111737742,-2.3824021847474928
-2.7704847591412975,-2.5853561444555724
-2.7695280835484555,-2.586295855347135
-2.765589715297371,-2.6339223516723087
-2.760809658048751,-2.763032595761921
-2.760505861378868,-2.722742835519088
-2.755417204491653,-2.8707421922265297
-2.7471308581172478,-2.9184063232726722
-2.7447857935719395,-3.0210623156452407
-2.74055671041091,-3.0576954310184545
-2.7397639981232516,-3.061512876782138
-2.734698377983008,-3.072876908956649
-2.7222574296794555,-3.0851215452855203
-2.720990625779308,-3.1296456861176964
-2.720809917092531,-3.1443617960853887
-2.7187882493894495,-3.14609199728615
-2.705801595649749,-3.1698393800421605
-2.704436129389882,-3.157099019282759
-2.697831568400069,-3.088449140071398
-2.691493914045012,-3.001596225563845
-2.681235123163606,-2.953109576132201
-2.671232847932433,-2.7489844383680615
-2.670351329730167,-2.7773353723886025
-2.668614471991697,-2.673251712209049
-2.6683429348969048,-2.7561398726901545
-2.646638445964395,-2.3226287392692546
-2.6453752655288425,-2.24967693702265
-2.6424998562973228,-2.19890501443496
-2.6347706954553027,-2.045033893579674
-2.6309021681383196,-1.9850255534826657
-2.6192174619725517,-1.643635041042047
-2.6168269031375853,-1.5755914816482646
-2.6118507322620528,-1.4484875529246082
-2.603254203464674,-1.221335814663073
-2.601437239614299,-1.1689426104092613
-2.5910475350564535,-0.8880838316758997
-2.586868673740085,-0.7508242229624863
-2.580773064842604,-0.6587967024900478
-2.577906980882613,-0.47596425539948256
-2.5756110023801613,-0.490117639081274
-2.5752597238601265,-0.4515801733211239
-2.5752061205365786,-0.3866993033057596
-2.5697991405514937,-0.29898345412988536
-2.56551123175786,-0.18436082616762076
-2.561380704037428,-0.027988406446187917
-2.5385193170351084,0.5362589185822277
-2.5376910684083307,0.5973634061160409
-2.523826593052103,0.7995055050534625
-2.5153178127789637,1.0617743210261839
-2.509615483861193,1.1215787533974788
-2.5082677939476214,1.2201545397730986
-2.4956282786323474,1.3602719251586768
-2.4955731960753584,1.3822312745846175
-2.494746314077134,1.391119421395791
-2.492456551241788,1.3868590135256744
-2.4741931405399753,1.6503348259618271
-2.4712224149250064,1.6625594729494244
-2.468360052928432,1.6579517840338749
-2.4649134584939567,1.735328015985681
-2.4621063802603906,1.7212978278550555
-2.455395942149397,1.7610511305429724
-2.453722381605165,1.8108476784976268
-2.4472749947161443,1.7870390693444629
-2.4378983969184964,1.836203471556681
-2.4352015871484483,1.771173016675047
-2.434672399478554,1.8221499860998545
-2.4337073051799347,1.806592953516874
-2.4267324409872986,1.8452841498233885
-2.4249091922536428,1.8162734349128171
-2.423313682428951,1.80160880353011
-2.4207352131092983,1.8457022994269472
-2.405054142366554,1.7093579437997712
-2.3987153996139368,1.7068481105643842
-2.379730119423244,1.5428723349146234
-2.371317235809414,1.591036965050809
-2.3696169943173606,1.440118798115114
-2.363806698385715,1.409660722122297
-2.361191518949701,1.3742779058941739
-2.3606936815476383,1.3981176110102078
-2.360230739415621,1.402347245941629
-2.344246906515688,1.1590028937424355
-2.341795563540604,1.1359864290681243
-2.3380428222680045,1.130647676147369
-2.3319851841908443,0.9934847049771302
-2.308070756168033,0.7354500742923163
-2.3035697994206856,0.625888895404933
-2.303169285072762,0.6677052200894419
-2.2995203980064174,0.6086260196543827
-2.289386656545364,0.5267019113805942
-2.288417217868397,0.45578344975501867
-2.285309450686449,0.46032145798268775
-2.2852481742569517,0.3877406075128504
-2.282111041898919,0.3820730033136222
-2.271165336743156,0.3046833029076168
-2.2465253680059574,0.04763994684157898
-2.245672440148508,0.0006000249959185258
-2.2345645532071545,-0.12657074449535485
-2.228310838845917,-0.14075580941510688
-2.2251711131424567,-0.13257440028543022
-2.219836030780212,-0.1940677500080039
-2.217550405521206,-0.25922582496216395
-2.215985205111973,-0.23843391040499431
-2.2131786126282584,-0.2468676993652016
