n_harmonics,base_freq,magnitudes,instruments
7,1.0206988317687538,"[ 2.11003307 -1.18828033  0.91330219  3.228605    0.28803254  0.38630326
 -2.76030017]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998960252725708,1.7084333871757773
-2.9933931069474102,1.6582409505308258
-2.992049897111762,1.6418214359941052
-2.990468318938337,1.643374422816762
-2.9735690323051127,1.4497206488421008
-2.9715195263564156,1.4308457023886074
-2.96371396770164,1.3226389554274265
-2.959781859390098,1.2532852263063772
-2.955745472974159,1.2026643178279228
-2.9474254400003415,1.0880452281810415
-2.942035369638386,1.0280175077837825
-2.928738007460316,0.857903826857136
-2.9228753215355896,0.804487883850539
-2.915729086666296,0.6636554874708869
-2.9102865366560984,0.5968471818216913
-2.908225402308598,0.5974192838213741
-2.9040512413099218,0.5163167167988425
-2.903286663781521,0.48000474042195956
-2.9001241426454505,0.43962467308686526
-2.8950068051021036,0.36661753117796675
-2.892849428875734,0.3534461801898718
-2.881239603077946,0.1688525875650141
-2.8749728921198843,0.0651971232546434
-2.8693240930961745,-0.004223257850523031
-2.8658541435608975,-0.08790542823889749
-2.859310516758409,-0.13089762907652136
-2.8572072896953227,-0.15016266485804955
-2.856716147754704,-0.19222183487742195
-2.856671617755147,-0.18592180343546819
-2.849094042458347,-0.3375992088326296
-2.8462314307619447,-0.34615176748244236
-2.840746019702938,-0.41508083856305833
-2.837138126155903,-0.49712126956012803
-2.8281296788692636,-0.594439072976714
-2.827987078973993,-0.5923732300267148
-2.8150584521747293,-0.7954514805229247
-2.811910244834082,-0.8056956386833081
-2.8093709336375525,-0.8044132539406637
-2.8082286492573503,-0.8560935104659854
-2.807586289778049,-0.8665652228527654
-2.805251037694693,-0.8849461993632883
-2.8017458261845194,-0.9225112210781775
-2.7945576908365037,-1.0406352969299495
-2.7835596432669822,-1.1585199067995045
-2.7831367417687427,-1.1302051707013505
-2.7808611309908686,-1.1888556557608823
-2.774360416526206,-1.268654979061667
-2.7727725445102753,-1.3061976680325036
-2.76736539795752,-1.3208724317694578
-2.7584478025220274,-1.4277794707651388
-2.7577022833830283,-1.4485860709937806
-2.756665908337826,-1.4389068316058233
-2.7469638060284876,-1.5359172056317016
-2.7461616003656992,-1.6013887754246032
-2.744374152488,-1.5469056378562835
-2.7412662746920335,-1.5748059051534569
-2.7387145461194824,-1.5687502307997523
-2.7384828019464154,-1.646904265650413
-2.7341553232654174,-1.6409547568474128
-2.7287686767639636,-1.6971129236128477
-2.7209787478952157,-1.7324204758414805
-2.7105807323564886,-1.8607355387454705
-2.70182855986742,-1.8736248199707641
-2.700334864310941,-1.8618055500483783
-2.697541838440562,-1.8834066744133318
-2.6951120366230352,-1.9212991596696452
-2.6783600069887195,-1.9867420702142295
-2.678172397274569,-1.9771639589092174
-2.6683915784616774,-2.0430413592660845
-2.661331815594596,-2.0420204784232876
-2.6519789054829213,-2.04617535414961
-2.6472316024822566,-2.0301319974939886
-2.6452044122788934,-2.023827552226519
-2.630472069496676,-2.0564656075592533
-2.6301780478590953,-2.0702160400508354
-2.627039281954419,-2.04819635240858
-2.6248241902221054,-2.0837981520630504
-2.62105637145158,-2.0106741862471154
-2.619396195950448,-2.054193663667591
-2.6158113038817072,-2.031388094116688
-2.614968077279384,-2.0195526662616334
-2.6135534092767205,-2.018081520494444
-2.6061411742160265,-1.9948500494139076
-2.606102807835303,-2.0134035779545854
-2.6044038674063947,-1.9770764205877982
-2.6014235543875417,-2.000154319688903
-2.585314438139962,-1.9314107127514832
-2.5770052373434056,-1.8534713032000576
-2.572566553870741,-1.8347327645051894
