n_harmonics,base_freq,magnitudes,instruments
9,2.8436900384030404,"[ 0.39150555 -0.39143395  0.46091197  0.92143883 -0.77109982  1.58948539
  1.92803437  1.6636449  -0.01406382]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.991698798836194,1.0448564897609665
-2.9767734167161737,1.786820109340777
-2.9765804142200123,1.7957081806067674
-2.9718896238817623,2.0306393544906305
-2.962045981545134,2.514832478814134
-2.9565698121589428,2.7710675767198465
-2.954142841548477,2.8820051723627755
-2.942877818581493,3.361697070638106
-2.9427115870145655,3.369660766581474
-2.939266953342429,3.5014956739678347
-2.9312990518872617,3.78009136997262
-2.9017599096465885,4.420703790565128
-2.900138845748317,4.436223505063958
-2.895394212219983,4.469802573461078
-2.8944774519283545,4.474020868108913
-2.888261469078536,4.491795528151392
-2.8740349683948994,4.424644194989656
-2.8643152089678896,4.305452028802967
-2.8489521224217764,4.019960338285988
-2.8218051180235246,3.3224930325452235
-2.8199182191264707,3.2681276377560677
-2.812344044731228,3.050491588957718
-2.806778508928902,2.888849829944526
-2.7956135652331233,2.5637552546298306
-2.795396863731218,2.559817404001863
-2.795245910361322,2.5546228353853
-2.795130493118182,2.551229308313514
-2.7829302676515058,2.2060223438054885
-2.77824259135349,2.0763475880938596
-2.769519581025784,1.841280516194844
-2.7688456833215636,1.8239007904802653
-2.758554008811148,1.5582446905082479
-2.754804305712967,1.4635211360164377
-2.752401712097079,1.4043378778724878
-2.7422551940414515,1.1601854175498372
-2.7394140695067764,1.092126880700522
-2.7343390529457565,0.9746229580199612
-2.730390887659514,0.8850089301301959
-2.7240303337652754,0.7441190828776905
-2.721937748672392,0.6963932881411252
-2.7021695704449256,0.28403362780430824
-2.6978402061910525,0.20120300208371453
-2.6936055798559213,0.12008887560237222
-2.6889350922838275,0.03463997655707799
-2.686327280585984,-0.010210692725432843
-2.6689590455975845,-0.28135746529722
-2.6638355061240784,-0.34712913175049115
-2.663635323264547,-0.3499533339459612
-2.6609695552066075,-0.3796365134053212
-2.660921892066138,-0.3804335350750947
-2.6593431656536435,-0.3993029213263104
-2.658435561793209,-0.4084526958556809
-2.655586761285999,-0.4350966044628026
-2.653694557541211,-0.45229077457456207
-2.653402017500717,-0.4547256202668691
-2.640643321865137,-0.5310566056779449
-2.6363395644389778,-0.5417107585566733
-2.6323539147279122,-0.5452734053682772
-2.625102703824116,-0.5285326249933964
-2.6148500039982228,-0.46068293956103684
-2.6097606739044057,-0.40978037170596976
-2.6078675679691914,-0.38658810573074687
-2.6074151327430757,-0.3810799056314609
-2.592506151051715,-0.13809903965491044
-2.5822391774274625,0.08499301317543226
-2.576941529988534,0.2131285915760937
-2.5751927962884853,0.2577840739311588
-2.5680541014357745,0.44698372232527905
-2.564487838454623,0.5450951356121466
-2.5580203272611763,0.7262822537811812
-2.5399719347028324,1.2215116335679514
-2.5382304322387217,1.2659772244031102
-2.53144024837633,1.4290382758320073
-2.5282754439604522,1.5001181140025324
-2.5255448932161446,1.5571055934050924
-2.516225378433469,1.7165209482316879
-2.515360961946853,1.7296198023907532
-2.513383124328601,1.7548675957454618
-2.50878167984367,1.8035968759514716
-2.507261857498939,1.8160694402467772
-2.491778247841828,1.833834535152121
-2.487179493987135,1.7941263671114338
-2.471331613512344,1.5073954012796171
-2.4706826187759328,1.4897998151246685
-2.467233020456657,1.3915729230959502
-2.467183563485785,1.3893734627225518
-2.465749081115926,1.3448003810384006
-2.464381783138377,1.3010621042884234
-2.4626882174540565,1.2446354310203356
-2.4608727055825246,1.1801761011996486
-2.45923098558508,1.120290697423801
-2.459025185710561,1.112990296246177
-2.4467919133069955,0.5883385620832104
-2.432095205967193,-0.18356279205310405
-2.425682152021025,-0.555680094943975
-2.4213131684973237,-0.8145875096704297
-2.391015330927738,-2.611943690752485
-2.3868131167611275,-2.835776074624148
-2.37671586256842,-3.3176025393851982
-2.3737232392949137,-3.4436674993476974
-2.371376466180884,-3.535135227758603
-2.3703189698491087,-3.575983471466687
-2.368327033337528,-3.648033234600201
-2.364229465548405,-3.7831985774709507
-2.359863458465574,-3.9061519301134373
-2.3586307577070063,-3.936853554725342
-2.3582563543523625,-3.9449615040788957
-2.354612259579615,-4.024926580254136
-2.3530560107563963,-4.052674230964852
-2.331155985180976,-4.118256918313653
-2.330440754195706,-4.110804583381679
-2.327256717705797,-4.06438476038214
-2.3267874176793004,-4.057466292206102
-2.326125075142647,-4.045262139222378
-2.3183970292208427,-3.8734771507460195
-2.317356267737949,-3.846266686686544
-2.31397830594372,-3.745340381359392
-2.2990614741947715,-3.1639641365185125
-2.2982778607468326,-3.12725406554387
-2.2981301475667575,-3.121616362887456
-2.2917814791326334,-2.814080071398365
-2.2825129035020346,-2.3290525550035355
-2.2684448103830457,-1.5536392523704738
-2.264502133605225,-1.3362742511966026
-2.262177949270254,-1.2103037571762136
-2.253976396451324,-0.7815022079748849
-2.237312254543485,-0.04357234451993298
-2.230165280078186,0.19896146347841223
-2.230048117637203,0.20234999279956936
-2.228497919866631,0.24883051584797572
-2.2249406670344514,0.3416394544269167
-2.2234977933019873,0.37447301520742426
-2.2072743957969028,0.5807628014930983
-2.2070171002910843,0.5794770724801548
-2.204149872523362,0.5808751841574278
-2.201686527832543,0.5740715363302804
-2.199142736033585,0.5582153213305993
