n_harmonics,base_freq,magnitudes,instruments
8,4.541935673987901,"[ 1.75912715  0.89060078 -0.80980491 -0.32087728  0.8935346  -0.67171702
 -0.31097091  0.0526837 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9978566016824724,0.3784904061167231
-2.9894879196193114,0.21196650145574636
-2.982533713850085,0.13684905362479904
-2.9765857791960633,0.10665666768140719
-2.9765775962009946,0.12408307870539217
-2.9678688737700347,0.16643439059272166
-2.967400841854171,0.12447238390588997
-2.9634352961121904,0.1693108190950728
-2.9610802579764943,0.20406814773980694
-2.949279258533626,0.38341816301276727
-2.9451414564570833,0.42564325026104655
-2.91629566298075,0.5415672398434473
-2.912364070626662,0.48683795777812067
-2.9091160411641197,0.46138963158082136
-2.9071396338390416,0.3954896982509812
-2.8969556422683604,0.13434466752323296
-2.8896562199383293,-0.0956401172998246
-2.885842414222429,-0.26847502674274987
-2.8794095513884868,-0.5130985118740505
-2.871637232711312,-0.8420970827222998
-2.86501044281102,-1.0890299842430824
-2.8471947548168584,-1.6539243493393616
-2.8368039261764215,-1.7680286041675077
-2.8306277939828473,-1.7152616443717659
-2.8278335458071684,-1.6655920261591222
-2.826771258693091,-1.6189881646671167
-2.8249994913200895,-1.608970455767577
-2.8053623772205514,-0.7708398954679713
-2.8041393649846276,-0.7398617105739065
-2.7973155543864934,-0.23563945941097975
-2.7960242280024037,-0.12156671561875625
-2.785668242931087,0.6281552725723005
-2.7843266470742813,0.7277169152601721
-2.7714731273770354,1.8159641586825717
-2.7596781612513093,2.572199358301717
-2.7533600259962108,2.904292953790087
-2.738791169171134,3.3281939740339848
-2.7283962907031456,3.2804808142759496
-2.7181463730111197,2.9114320227183375
-2.716955401947451,2.857821542421912
-2.716766775317419,2.8775166251954993
-2.7142768884206485,2.7179215390299034
-2.707492425102063,2.33897770255503
-2.704220689378597,2.108009701981575
-2.696580857341675,1.4340035744816455
-2.6954924833756713,1.3475762014969224
-2.692956331438096,1.1540404274300298
-2.6911290549352787,0.9581119667487199
-2.6875359750618473,0.6203071548072929
-2.675002694988277,-0.5090192875337792
-2.658485824758126,-1.7523363892425832
-2.654655597108232,-2.011998055742075
-2.6510115311226725,-2.168166600856411
-2.6507876381406184,-2.204879578831134
-2.640887436884567,-2.4603740362901743
-2.6328315571622385,-2.4623529467528424
-2.607977568868244,-1.2622293658334298
-2.6055377443427403,-1.114944556795178
-2.6020901724513648,-0.8862154813926892
-2.5995010902738045,-0.606628177235852
-2.596603446757217,-0.39510918380063204
