n_harmonics,base_freq,magnitudes,instruments
10,2.891996130425133,"[-1.32968318 -0.89766467  0.90288967 -1.23754367  0.32924723  1.68449412
  0.76302437 -1.78593476  3.7819919   1.42484315]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9916858060430966,3.571621488885765
-2.9867009614211675,3.7919418769805593
-2.982884976838145,3.9211674555731437
-2.9714421536858673,4.278933577118136
-2.964908368041263,4.410443356851431
-2.9621550678469206,4.400805896636082
-2.961172796858594,4.451797299648673
-2.9522326600630118,4.5025314227488415
-2.952113793244388,4.474500299199671
-2.9479013455805276,4.438870213711229
-2.9373967076895635,4.3012295519957835
-2.9371280828902675,4.329725473579682
-2.9352261173742344,4.216889098108405
-2.9334683273633475,4.153028800278889
-2.9263561020582713,3.955055591591585
-2.9182771753159895,3.5737691294691105
-2.9175017759495425,3.48582233865558
-2.9124053824122442,3.2463070138560646
-2.881141708914499,1.1662629839591871
-2.880488585979923,1.0907099682945705
-2.872684609033696,0.5288450115521395
-2.869008328471277,0.3253753175081246
-2.864867621548802,-0.0541768441507597
-2.860055997360268,-0.4096095823758479
-2.837807396974652,-1.6594534552945577
-2.829863543286795,-2.0241873007092073
-2.828361994980275,-2.1544028859785525
-2.822024193450919,-2.3149972407890607
-2.813069696796205,-2.611939024304986
-2.8087839667854397,-2.68731890568115
-2.8012738555825205,-2.780438141128067
-2.792080784442515,-2.809409830256704
-2.766640878185542,-2.4113524014523553
-2.7637307554193065,-2.3509664141836835
-2.7566761489147638,-2.115671031391475
-2.753657064951233,-2.033989956057757
-2.7510553412415515,-1.9036128741811313
-2.736215920255666,-1.3364697933980831
-2.733414309493792,-1.2509293025057506
-2.727282716525176,-0.9287926227033062
-2.7188850263353967,-0.5068610270138635
-2.7113709615033414,-0.12191998094336384
-2.6952346895619206,0.8024400142725179
-2.6947171595137642,0.7899387626549293
-2.693071917047095,0.841486981674198
-2.691777485110529,0.9542535781087608
-2.673440535788604,1.9774715784320342
-2.665827738540367,2.3567674872738564
-2.6589711947584616,2.66298616321804
-2.6587197020057456,2.659918929186054
-2.654278325077726,2.885143251660757
-2.6372005659468893,3.6290304457041063
-2.6303884876631205,3.8982369171097586
-2.625232496093731,4.0776586242582225
-2.622277949614885,4.135127767134794
-2.6210892165138704,4.186477809796781
-2.61496563643046,4.303041829701694
-2.6135479852738683,4.330175242454776
-2.6086802710200265,4.430093067992081
-2.6071941752771406,4.431713530217455
-2.6021045676561365,4.501869991257003
-2.5883721656216045,4.489577719819042
-2.5761461662706715,4.2900400587515515
-2.56320529814441,3.992693270272747
-2.559050548572756,3.813555412811316
-2.5526556779479765,3.591383362887025
-2.5523143759066302,3.5266609360821053
-2.544579648181818,3.143415129641391
-2.539223424605235,2.830227688428594
-2.5277692555259774,2.1551596529648402
-2.5276828177189654,2.159513828611751
-2.5187529853069357,1.5708297539004679
-2.51873588912556,1.5443031482640834
-2.5128565259049904,1.1799564413735262
-2.5082760113373075,0.8663921767240951
-2.506111211975167,0.7467484461743455
-2.504192387960183,0.6111060320032717
-2.504025367422665,0.554876481691787
-2.503387306468901,0.5182069319826045
-2.49106287349136,-0.3035431246783492
-2.4678212120971432,-1.5107636878802
-2.4630400781442825,-1.7058884624368231
-2.461824944412555,-1.7386784280415548
-2.4597779803365594,-1.787782486096925
-2.4503690566175473,-2.0012885419306072
-2.449899449681676,-2.029814266963365
-2.4448918884358415,-2.1863337442237385
-2.425902025540527,-2.1725786635280744
-2.4202649579428064,-2.113243426225037
-2.4171000899849084,-2.072707640197465
-2.412970619740176,-1.9202625094506771
-2.4070489140440854,-1.7926910947369223
-2.400839661833955,-1.600439969141134
-2.397480581027352,-1.4808421177327815
-2.390119002579475,-1.2311783060103036
-2.3839477807983087,-0.9487484515839933
-2.3806302657067904,-0.8472948495535116
-2.3801315132168623,-0.8261746136613456
-2.368801936655821,-0.33631186434082216
-2.3678344410730476,-0.31283379408316586
-2.3675712165885208,-0.32449306445327614
-2.3658421732761683,-0.22391286606539001
-2.3658043064127146,-0.20668670032458936
-2.3625874409505485,-0.07684382148403024
-2.357608029879663,0.07191607219082863
-2.3545030814230246,0.21802602360101586
-2.3509384602116823,0.2684138252343799
-2.3498624343324988,0.32038511653434765
-2.348036382603952,0.3951006091471938
-2.345466501322922,0.41496834297988117
-2.3401093601637957,0.5884951357114957
-2.3386975989090564,0.5906403208573029
-2.3381209116475725,0.5650223112161369
-2.331871247903618,0.7418166391752757
-2.303633067451517,0.7830931511524067
-2.2919357407916108,0.577048593208691
-2.2775485566166553,0.25909644600840676
-2.2519106661761477,-0.5712196948315583
-2.240859619124855,-0.9178640508487224
-2.240710293909708,-0.9378151516941307
-2.21763156406579,-1.519283111526065
-2.202065209802748,-1.6534190707515126
-2.190706757099794,-1.7205831054774439
-2.1737965462645956,-1.5677649921219563
-2.1732113234318433,-1.5770337855113612
-2.170874159506451,-1.558621687230346
-2.1653690005037887,-1.4671160102718923
-2.158203807292942,-1.3153082116982686
-2.1536456250726013,-1.2751470610171078
-2.150586797296462,-1.1733299386445573
-2.1491345640808506,-1.1801917316402861
-2.1411389809455814,-1.0857497648721774
-2.119380987224873,-0.5791130805798154
-2.1098224792559046,-0.40969384101572537
-2.109696681408069,-0.3801514540336403
-2.107671532046314,-0.3693695111831249
-2.098432982230424,-0.2086757890601241
-2.0882109366867967,-0.03450093319056226
-2.086899768578707,0.004122468237784678
-2.080042454427912,0.05209251640991663
-2.077518511235369,0.13053080482770246
-2.073807728596586,0.1923570246951968
-2.0677680062756263,0.2583150437273989
-2.0609163597769,0.3191579079986188
-2.046698510092674,0.47166898314685557
-2.0376157083297417,0.5593966232712294
-2.0299834887708577,0.5726951928248671
-2.026845329308137,0.6161767691005149
-2.0182419475463105,0.677826921046791
-2.017948175765307,0.6611869718399194
-2.0081069566342187,0.8254846582028317
-2.0053301253442695,0.764593542166206
-1.997543702364216,0.8447126126951648
-1.9948542674820096,0.8833885112668372
-1.9900811498728708,0.9282257854987467
-1.989726542623747,0.8928178781759194
-1.9888803227813516,0.922131934699163
-1.9875306470031402,0.8559794031512022
-1.9807782970419963,0.9235673511993973
-1.9764744131854184,0.9247385676872302
-1.9705446337502632,0.936559801973697
-1.9688402682587278,0.9126208612225362
-1.968161802761844,0.9046595384227529
-1.9585530151970625,0.8603775972596263
-1.9493377924638542,0.7776403912767761
-1.9312626791234913,0.4195600398173445
-1.9245251485044874,0.21101241865971304
-1.918578739672263,0.06538458189524812
-1.9169223968526585,-0.034010540940660194
-1.9133767888407118,-0.11598229500508221
-1.9098920023332187,-0.25709545375348253
-1.9088891736309943,-0.2590926051624606
-1.8981731350134248,-0.7033416907406254
-1.8967734613498521,-0.7703931469153548
-1.8929936796824773,-0.9326121190884413
-1.8880731472194714,-1.2117900850784156
-1.8834663700067569,-1.3872772516729859
-1.8748761724816356,-1.7256332798281098
-1.8717870225460802,-1.8505504578091658
-1.8688231216625606,-1.983028459547886
-1.8669162270115234,-2.0934667024996045
-1.8663085934621342,-2.101256839739383
-1.864109961102201,-2.1749433093970425
-1.835543866320613,-2.8668266044097828
-1.8321760968541667,-2.925038364875207
-1.8224840244826188,-2.875374586325428
-1.815873708592309,-2.8203750124134617
-1.7958107700651564,-2.2072144929744315
-1.7874811063243563,-1.790879886734482
-1.7868894554854122,-1.7680548298442254
-1.7829741694984331,-1.5613627258519542
-1.766172235994223,-0.509686209836719
-1.7589773403882905,-0.026317423846064957
-1.7530757962099892,0.37167885043674237
-1.7519614663877945,0.43898646752241793
-1.7473881779787668,0.7499658493039809
-1.7429025725147398,1.0660102035936767
-1.7411597249917543,1.0917304284473675
-1.7390084505377406,1.259146784281719
-1.730656507469744,1.7797382753599407
-1.7213302802326462,2.233989315256629
-1.718157800028901,2.347004613340383
-1.7033672487046312,2.808944847391227
-1.7011545145182554,2.8228230002198953
-1.7002536432822255,2.8693642580084315
-1.6998835281982068,2.816584054266049
-1.6979671517601214,2.9498502634796298
-1.6928707860313978,2.8967021680113336
-1.6916168479826945,2.9331682990332606
-1.6849497168015206,2.9079624616916475
-1.6771190973262196,2.841123234606041
-1.6756562470437433,2.740355714330079
-1.668372855977701,2.5755712502008485
-1.6567951810910222,2.1081505938600786
-1.6503309691312262,1.8297695839594794
-1.6502586258538743,1.8051382489912253
-1.6398145426859647,1.310066489008564
-1.6296116434946941,0.7649558693741083
-1.621562221553321,0.36973312804900726
-1.6153568513254066,0.012391659139068083
-1.6081304419504725,-0.2810870990417032
-1.6014223515975483,-0.5083263117247312
-1.600988295695749,-0.5341633709675141
-1.5921574230108888,-0.7378347074585355
-1.590766851875448,-0.7331039014888001
-1.5872116380010706,-0.8182353779960071
-1.5861835112680434,-0.827589968552476
-1.5801957065988892,-0.8861956089365564
-1.5761290177607212,-0.9382474769414629
-1.5758458263834836,-0.9125907781069832
-1.5606928861042755,-0.7683816403919137
-1.5575565452944904,-0.7584882555528922
-1.5464033191805326,-0.40582867659188265
-1.5312908189805072,0.07028354155834832
-1.5285799586947402,0.10975554275762514
-1.5266569841698092,0.21059504969070178
-1.5248263944549223,0.3001746179412636
-1.5225875402257678,0.3770063097502023
-1.5121632277845354,0.6615829952156984
-1.510408330484557,0.7236635288367211
-1.491981964560675,1.0488808918819033
-1.485980646534935,1.063736551562205
-1.485323303693625,1.0495903942781883
-1.485310688219711,1.1014861980947472
-1.4852991152889639,1.1225214723767696
-1.4817519167873971,1.0581454225772569
-1.474718279639453,0.9837001944677806
-1.463571889220787,0.6149864681570218
-1.4623739383520464,0.5823529874319144
-1.4581416285700437,0.4190976039752259
-1.4486300528912612,-0.11617154479719825
-1.4433889306168648,-0.4101048428055037
-1.4423264864502228,-0.5097371338483909
-1.440490312239684,-0.6308493811396672
-1.4343766395106756,-1.0601235504178688
-1.4279886920681664,-1.6081147302135577
-1.4261988916855985,-1.7683668620539763
-1.425393630508107,-1.8194972809012193
-1.4230032934023693,-2.0126283213998137
-1.4209843386283125,-2.170003121244185
-1.4140223796340115,-2.822505063502091
-1.4129556396563325,-2.8809913158302147
-1.4031069837968475,-3.7227867225469944
-1.3940289146481954,-4.419230187143678
-1.3915234591453456,-4.609269839666264
-1.3845986493108975,-5.033820776501624
-1.3693991339770144,-5.860129000010322
-1.3678335325148194,-5.857308553781716
-1.3670845857218354,-5.927903325194943
-1.3581330329593222,-6.088207714180156
-1.3554279951155084,-6.061743020690339
-1.3548752588312496,-6.108062284379251
-1.3541405686086758,-6.133403776028767
-1.346728857785331,-6.101652195205082
-1.3369153090746086,-5.854138268409201
-1.319825687117696,-5.0636951199825475
-1.3191978393056272,-5.055182181120139
-1.3094703964089485,-4.324264705743809
-1.3089699634126684,-4.334804090203575
-1.291317806552768,-2.864960406870094
-1.280338484033576,-1.971040572887561
-1.278156831600107,-1.7602782437824824
-1.2653210196563007,-0.8684535726922038
-1.2469436089025816,0.17316124117544976
-1.2360482457677793,0.49876165714507464
-1.2350697943021955,0.5689825915473196
-1.2290061528648748,0.6354412604809436
-1.2256429125231232,0.6795430821387614
-1.2181019484944229,0.6453018173346156
-1.2106700529313577,0.5221669491375039
