n_harmonics,base_freq,magnitudes,instruments
8,2.6283505128852496,"[-0.80067339 -0.57003736  0.46920319  1.43642462  1.82507476  0.30811369
  2.06533947  0.1742807 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9943023031219105,3.3472476267985667
-2.9914622294726847,3.4847633106010716
-2.9816764067748442,3.997199905707731
-2.9793093755842976,4.104405576687731
-2.9758453681128376,4.247956725454435
-2.9704973560593206,4.476452425633284
-2.9680778087470943,4.5433060883192296
-2.9591131488150433,4.824002147029303
-2.958590395945509,4.8467659920693285
-2.9475578497093595,5.048506818979993
-2.945799889432032,5.078507641474264
-2.9375368758877003,5.175178473593397
-2.9360467162026005,5.174871278784139
-2.917151789058541,5.06118641075215
-2.9015409703761676,4.751137976205375
-2.9010582696791127,4.733841564839018
-2.895655105981848,4.547385768920653
-2.881887637280693,4.0748017845408
-2.880826973126858,4.046107522780448
-2.878781388533386,3.9693419582277434
-2.8767989301148633,3.8695923299538713
-2.8744677766849955,3.8067939549510728
-2.870123549057018,3.5938273218469448
-2.8560540782809696,2.99289660306578
-2.853651471405337,2.8973854646039174
-2.8375223834830976,2.170682207922427
-2.836174346122972,2.1197449521793006
-2.8342867887707017,2.0473870840827084
-2.8312792416005172,1.9173309449981175
-2.8309018171612017,1.8920051293078468
-2.8229097517261437,1.5824432504842345
-2.8063764029044567,0.9771163757292948
-2.799918653216091,0.7688719147690116
-2.7985792455746212,0.7514919849517224
-2.7976016427063497,0.7294086073212024
-2.791897363643648,0.58783361418608
-2.789149959726891,0.5302344459481991
-2.774399453954713,0.25198762797031393
-2.766136102110982,0.15172913132469876
-2.7653555026512917,0.15734194550636194
-2.7590236132424417,0.09839257610202273
-2.754974793426353,0.0970421323526227
-2.7545561442543747,0.1057860896232714
-2.7493998623244833,0.08741660480747844
-2.7392793649812868,0.1090112642191437
-2.7291879670668235,0.2234046228060518
-2.7273223107630757,0.232821637113481
-2.7272740111436944,0.2316386854687842
-2.7264938200781432,0.24219758707066025
-2.72321490555341,0.28457499436388706
-2.7202111680762195,0.3170372468359078
-2.7191573742928177,0.30631665399831276
-2.713119021888997,0.40111735963065326
-2.6997145216064213,0.6328161226794464
-2.6875473199330537,0.8734721360518077
-2.673332388118004,1.183177215243881
-2.6688974846761218,1.2829289369081263
-2.666940019885252,1.3081292684460295
-2.6666021816402603,1.3136123854119846
-2.6650157900214078,1.3650792903650724
-2.6640690431667036,1.3677978231048398
-2.6637408683344734,1.3976264886937861
-2.657687360029321,1.48048870686266
-2.64784189293555,1.693746757179808
-2.6437864419683628,1.719770450672703
-2.636559281228115,1.8706713008941462
-2.633248111105715,1.8844400457153643
-2.628467576605283,1.9729988020151656
-2.619200872822364,2.0874962149019174
-2.612009248002007,2.143097973734696
-2.6104772370015588,2.1437927299587436
-2.606816767592375,2.1865265279934363
-2.6034706763803865,2.196376924572603
-2.6022907497029824,2.2007546399327826
-2.5993528836872786,2.2236931149163883
-2.596817104037845,2.2409462932641966
-2.589281404500749,2.249344239054342
-2.5849574304074183,2.2553661259861677
-2.5843311768193247,2.2187655352034454
-2.5814108941281946,2.2615129516848578
-2.576989671099322,2.251262587685125
-2.572865007753767,2.2607723459836677
-2.570845927962421,2.2492462449854047
-2.5569637382596384,2.183114903305362
-2.5501465690146032,2.1073137735948153
-2.544282269173266,2.0813141016374033
-2.543230309992513,2.065151366082552
-2.542546087430022,2.0669342987688935
-2.5406471827009893,2.0248113212660384
-2.529094504950842,1.9120094231410012
-2.518866996892376,1.7932014715470723
-2.5169379826921237,1.7222811764544266
-2.512472397677403,1.6705163960571876
-2.508889479363752,1.6307264494878762
-2.506982350364003,1.602831498244375
-2.5028721562898912,1.5408032749179996
-2.4950899999955274,1.4111329624573088
-2.4843142644660254,1.2174026677795087
-2.4787618715699997,1.136245553542716
-2.4741077323218534,1.0315626338168318
-2.473591647263981,1.0222388164308225
-2.4726927280088624,0.9829433144357892
-2.4725793652337043,0.9866065858937888
-2.4607732068373194,0.7378047446426717
-2.4567350781892117,0.6682920819761087
-2.452247204853926,0.5749664211558431
-2.4467410375899483,0.45867944665775473
-2.442251578272823,0.356598847347465
-2.4408440127559965,0.3312629276512133
-2.4391369957685933,0.2905211619905283
-2.4374241537691583,0.22358394591890032
-2.433642915438909,0.16456410787320763
-2.433579041984286,0.12990284914370875
-2.429334892573835,0.06253523884066987
-2.420590904819978,-0.166452499901586
-2.4191214507299295,-0.19839245616044612
-2.407791031733532,-0.46327342563287405
-2.4041255323921726,-0.5947042501580263
-2.39543231692637,-0.7903902270798412
-2.3901119099580175,-0.895438084178402
-2.387183695699396,-0.998301258686958
-2.377769117647815,-1.2109836838886738
-2.3732844529244588,-1.3159999638434425
-2.371394633688472,-1.379072574045661
-2.366522901789078,-1.4922754912957434
-2.362473522183386,-1.584005780054649
-2.3591265402056436,-1.6635835813742628
-2.351613827429701,-1.8220577739892927
-2.341432573114128,-2.026655274309063
-2.3335232337407597,-2.178154528188424
-2.3169673478263606,-2.433855362306415
-2.304973236302085,-2.548817350445072
-2.29817028709883,-2.559957463679947
-2.2937333367556625,-2.561571150905722
-2.2853856657966958,-2.555915951854799
-2.27949164653025,-2.5455732393437276
-2.272611785419536,-2.5274246823142543
-2.2652438011158447,-2.450855605410562
-2.2637083417311183,-2.4311176760817803
-2.2588941011999957,-2.391603521096981
-2.2532902997134867,-2.3208694671354433
-2.2531313507945736,-2.2889313536240032
-2.251722160613924,-2.2547196774014187
-2.245125759306718,-2.1386960173576206
-2.2409932829140597,-2.0708301051259226
-2.238363324834256,-2.015169527607332
-2.238130128030277,-2.0039941984075016
-2.232308356655648,-1.8704286294339514
-2.222160217722893,-1.6309259392229956
-2.2208123308847583,-1.6116643700896316
-2.2166976460801395,-1.473496042476263
-2.195339672596374,-0.881662778197544
-2.171948554460543,-0.20637269569893762
-2.1711357859685565,-0.2027453379427642
-2.171123290037143,-0.18365890429190163
-2.1688267919655138,-0.10390821145745946
-2.163377151995422,-0.002116304511039702
-2.1611997794713202,0.025172062537784853
-2.1568767768878017,0.15142593506500207
-2.154910280233914,0.1945343154611337
-2.1451943672443106,0.3538088567874207
-2.1412414836559845,0.45339163344121736
-2.1362590724806667,0.54897411286132
-2.1304076970385113,0.6091387925872235
-2.124347668843359,0.6888006961857972
-2.1189392479917517,0.759143657309272
-2.102774069774804,0.7629414424595071
-2.1014420621194914,0.755639226951443
-2.0974280491770325,0.7383730839118094
-2.0959741986372293,0.731979152851166
-2.091373784870532,0.7078632918805218
-2.087427196355119,0.7019125626411541
-2.0755520597859607,0.5642785097375482
-2.0722343112711026,0.4878801807126941
-2.0631853450384465,0.35218930888834443
-2.055531655415252,0.19328645925841198
-2.055269595373378,0.14984525150396696
-2.049202434417547,0.06340420261594146
-2.039999050693228,-0.15528341072610344
-2.0321152995108096,-0.3480985933341191
-2.028889993716582,-0.4403188461704841
-2.0227187258817354,-0.5531261501142929
-2.014829864315669,-0.7583043313112182
-2.006280830405697,-0.9573812524081137
-1.9930539126691147,-1.1995538786571116
-1.9893242740468713,-1.286998707145234
-1.9871489458567373,-1.2811541741307677
-1.97989698460502,-1.4196792853593798
-1.976536583699939,-1.452162996696675
-1.9657500831389,-1.5578225864041406
-1.924245621430472,-1.3395800250718695
-1.9240909352952464,-1.3287795561309763
-1.9153637551523357,-1.1887555850592175
-1.9109944310589304,-1.1206526724780974
-1.9082382772268065,-1.0277380268316703
-1.9031495835178305,-0.9030308987439852
-1.9008230752135804,-0.8575865072857212
-1.8958772540133741,-0.7355235648743251
-1.8954953014076525,-0.7177061974337556
-1.8766606093231801,-0.21160748516144826
-1.8709232120431027,-0.044749988735691734
-1.8672297658920174,0.07214354828510455
-1.8612176490842336,0.2166556532722103
-1.8580360347112188,0.3465572099312766
-1.8578043321851665,0.3477921435114308
-1.854551844718264,0.4237209937086641
-1.8471587253118011,0.631416699718774
-1.8401356834967013,0.8159254413063776
-1.828191540691317,1.1207765739995224
-1.8223698188687003,1.2366373758784557
-1.8207529622639798,1.2536299026450566
-1.8145753736589643,1.3562806157019582
-1.7880443149791372,1.657598069688587
-1.7855025924201844,1.6462392806826143
-1.7854612700247237,1.6615044618484363
-1.7777975017127003,1.671214659552168
-1.7520459165739486,1.5628919718881236
-1.7420101690562304,1.4664228127624992
-1.740219514521112,1.401452623576688
-1.7389814835137354,1.4152538673108803
-1.7334971153271883,1.3488102075870598
-1.7226133991594887,1.1732131778580956
-1.7220704818820762,1.1910334725729965
-1.6977812315743186,0.8143727935702637
-1.6901807310101133,0.7020310970710931
-1.6831160107785894,0.5928330150640444
-1.6791003764585986,0.5775729079186576
-1.677657955587249,0.5578499998288147
-1.665802066396445,0.4110762050543466
-1.6656722372729331,0.43038480552985875
-1.6511288866732254,0.3303762556395957
-1.6450745218616116,0.32044700054585457
-1.636708073853602,0.32429065757587555
-1.6330685980543223,0.3391564291276436
-1.6276091858636423,0.27354509527787046
-1.6269473246508441,0.3250706903881636
-1.6263207387838763,0.28667932197739177
-1.6190000572160281,0.32929506381199103
-1.611986631406303,0.35104672056873765
-1.6047966972467915,0.36073635792189934
-1.6047519452470376,0.3594288772586109
-1.596640821203702,0.39274620130873084
-1.5954130223224372,0.38997470668684137
-1.5938534162700488,0.40860035258609084
-1.5913339678119045,0.4286419841653259
-1.576260916640674,0.4750605282253302
-1.562124404065311,0.48374205459383157
-1.5576725508146376,0.4822720028068055
-1.5525046739985997,0.463620675306873
-1.5436561794840673,0.4077462460625091
-1.5419373987110627,0.38959040709923615
-1.5371339611136192,0.37771793033706125
-1.534836112347292,0.30890737146478947
-1.5300765178509634,0.2592924232411987
-1.5064834028389578,-0.22394876813406156
-1.503526684297312,-0.294434215080193
-1.4880248929061044,-0.7466248529273016
-1.4775865158189847,-1.132964199190234
-1.456561142196476,-1.962483115937885
-1.4511761525960012,-2.185276038324385
-1.4423112631293236,-2.571204656892355
-1.4411359879945362,-2.622890919991836
-1.4356212564300679,-2.8876474661237093
-1.3983640732882476,-4.172776224107641
-1.3967136365962156,-4.221001022495075
-1.3856307377354622,-4.47491033846602
-1.3767732924538143,-4.616085778038302
-1.3728405525760938,-4.645363488901966
-1.3715523490194395,-4.6697519206576645
-1.3565727494170976,-4.688400223217432
-1.3418532919697073,-4.504892322309042
-1.3332436912536108,-4.332091132891245
-1.330022766372135,-4.224946734007592
-1.3199277263677556,-3.9305246513997947
-1.3157506584028955,-3.7755995420608848
-1.3142997203261424,-3.726702438001157
-1.3136530748263797,-3.6950425155663233
-1.3028523651091573,-3.230712661300764
-1.3015577180812083,-3.1958808028261987
-1.290702335823988,-2.706093280164759
-1.2853876104510769,-2.4321196001430154
