n_harmonics,base_freq,magnitudes,instruments
7,4.995393127550626,"[-1.2812786  -0.69794628 -1.36613584 -1.89659822  0.17984341  0.45405363
 -0.18702847]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.998680832107988,-2.2019424234839144
-2.9860306507961893,-2.091753307380818
-2.9577149068091297,-1.6379966648243067
-2.9560747850707183,-1.5967444105476696
-2.954393868246476,-1.56667793740198
-2.9440800668055527,-1.343978252651646
-2.943309725739578,-1.3136482643578782
-2.937750263610693,-1.1996280738035736
-2.9281643323837354,-1.088108850038852
-2.9195924436028866,-1.035169764341927
-2.916704101927219,-1.0329569278077781
-2.9156705617340375,-1.043853075549077
-2.913227613729352,-1.0262648950564957
-2.9128938607651067,-1.0703819322430703
-2.9128277961591964,-0.9501549660797406
-2.9073421709543434,-0.9270854297931326
-2.8869119121824336,-1.0629485349843688
-2.86608526349334,-1.0872404507141002
-2.8643834840966518,-1.1143998273012583
-2.86140337911241,-1.0905309965563272
-2.8543661204233426,-1.0224693512840088
-2.854046225821945,-1.0217541122722673
-2.845136751725584,-0.8426823320289148
-2.841084118056811,-0.685195483117467
-2.8338489943507,-0.48974710341546945
-2.8160215138256186,0.23161182351204232
-2.814829292026735,0.3193947570027808
-2.8112013646727227,0.46803997544137366
-2.809227735473301,0.6154490697030862
-2.805088266291728,0.8252762283965428
-2.801592993881542,1.097383154805136
-2.7989784860320235,1.1451309769776024
-2.795551167883775,1.3505109033353326
-2.7931836663952287,1.4704724898664572
-2.785227974368897,1.9266781595053375
-2.7826929750848417,2.034828005743955
-2.7720954825811477,2.3601923987317264
-2.76785903494648,2.4789373592064825
-2.7648373180325194,2.5599529690110265
-2.758234511833386,2.6613468086829553
-2.7576155915033125,2.6937350093776398
-2.7534511132195627,2.7110771473655633
-2.7383957519355753,2.3959396096579164
-2.719763713289015,1.627211738612644
-2.7176903849046665,1.4141461357956522
-2.715437124856807,1.3028551915596664
-2.7147900668953446,1.1848951657300515
-2.714416822922549,1.26762817277368
-2.699946473328951,0.14036832272513813
-2.6939001181889743,-0.26537675300968283
-2.6938778477960565,-0.2158416461729629
-2.6801914200306154,-1.2106582670329586
-2.6784294584671695,-1.366428639592105
-2.6779576248739274,-1.36082595959701
-2.6753400547142316,-1.5345709125896094
-2.666795771873173,-1.994589462715632
-2.656869317989454,-2.3416211237590248
-2.6545686540765385,-2.3862537510387716
-2.6444936401023957,-2.5245618126637135
-2.6372361292333517,-2.4263794597251334
-2.635164400306306,-2.4084746963679633
-2.612219875527151,-1.6756909051305064
-2.591983326773676,-0.6919428533806752
-2.591436781695309,-0.6286569918667014
-2.588508158618231,-0.5245573277051354
-2.587836443838246,-0.43663122530177756
-2.5868046549478687,-0.47150595569113124
-2.584546777220546,-0.3692067485991616
-2.57697339817913,-0.06473322028523276
-2.5669388598460974,0.13782086867138044
-2.5542138700936254,0.07087924059099523
