n_harmonics,base_freq,magnitudes,instruments
10,4.375836363258205,"[-0.39113991 -0.8948698  -0.4801902  -0.42864988  1.05232576  0.64420226
 -0.57686576  1.63732233 -0.53974737  0.90812763]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9946391383564737,1.3385162979679224
-2.9925248210504902,1.298579038221824
-2.992063793985144,1.2450906539628033
-2.9854499407240724,1.0334246447189457
-2.977463516791232,0.6361114804385635
-2.965719175323873,-0.13394481764793537
-2.961241756019394,-0.5401883739744867
-2.9608624225310405,-0.5512300633666302
-2.9578439477508303,-0.8632579978989229
-2.9525279221065865,-1.2836665643074223
-2.9516035739684705,-1.274102050220109
-2.950220990063866,-1.4593937040544138
-2.9499803101438293,-1.4151997915553638
-2.943284159072463,-1.935266822174882
-2.929103389703392,-2.885680236047444
-2.927280379046617,-2.9450719421377394
-2.9265875713580884,-3.023263276838456
-2.9202096875126484,-3.2297530640944836
-2.9186742264324925,-3.3061615857817053
-2.9129336281377807,-3.4656466685673406
-2.880079082552484,-2.912915187638342
-2.8723840191471237,-2.682284075458051
-2.8624804405332,-2.3518863977554925
-2.8391639895477803,-2.043055198386336
-2.8075493890450884,-2.804232491266201
-2.804472954009038,-2.873380197568585
-2.8017756017662285,-2.9450430055147567
-2.7943671698102706,-3.039743092802537
-2.7888094407834716,-3.144907511286062
-2.7880899316362244,-3.128550058764606
-2.777497550673461,-2.9885497662266616
-2.775094783930255,-2.9058967934218773
-2.7721873447358045,-2.905148615696223
-2.76721986465296,-2.634580373648727
-2.761766861154537,-2.318510270704434
-2.751525641768883,-1.5419903810323285
-2.747729459871865,-1.2080644350250196
-2.7444886633039136,-0.92416698590501
-2.7358138770432188,0.005990131670778637
-2.729879908247563,0.5525438385082464
-2.7274832286469084,0.7792713915673637
-2.723139910756239,1.2755224271492258
-2.7217218143007074,1.4127314337905088
-2.715687359411069,1.928825796867946
-2.7107748443042077,2.3164043006281596
-2.7048642156640135,2.7626805692010357
-2.7000192300231043,3.0053659417449223
-2.693819751311552,3.1763247365443936
-2.6922791419023895,3.2821601574033985
-2.6883613552581176,3.3689471448366413
-2.677344189212988,3.402456034174527
-2.674582156089785,3.292214888490686
-2.668679249798797,3.1759829751776203
-2.6460824298409933,2.1506202745284098
-2.6432481407026556,2.0313394902078454
-2.630073577251715,1.53215042782359
-2.6295216215418344,1.5248789343934561
-2.628659175801202,1.4668918247922802
-2.627645537376051,1.4123999847799313
-2.623681031887931,1.298311695385457
-2.618025195909893,1.1962885993227472
