n_harmonics,base_freq,magnitudes,instruments
10,2.508929477049062,"[-0.83212902 -0.43330544 -1.83324623  0.52734846 -1.12928757  0.16369195
 -0.97716203  0.97158823  0.10277334  1.02791532]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9908434375478894,-1.5128809267675412
-2.990149414910119,-1.5144097044268685
-2.989821432978028,-1.5017267876135192
-2.9886309634985873,-1.4737272385071976
-2.983906030903979,-1.351277535594714
-2.983623936653573,-1.328043732186051
-2.976336329877981,-1.0972165699831944
-2.9739396226067782,-1.0144563072983575
-2.970063624026732,-0.8769787593356004
-2.966332999603801,-0.7565656989236471
-2.965528688359892,-0.6667527800016058
-2.9587630249912498,-0.3779499954267474
-2.9556171900674357,-0.2750501453026359
-2.9415838136869175,0.3988058227698866
-2.932015308090235,0.8802535611663826
-2.907470501978103,1.9566161350513476
-2.9030785720861148,2.147747793612054
-2.897747257766439,2.305218557479254
-2.8967995268970634,2.320950699008687
-2.8947614232260523,2.3459050391930907
-2.8931390875417864,2.4587711344709042
-2.890228043004498,2.4918047564321846
-2.8836166000937906,2.655473260608107
-2.8796224169837865,2.7892515518809806
-2.8733783347591144,2.818782091613515
-2.870984047146016,2.8683722205340696
-2.8670325328629582,2.8871862492356994
-2.8631352990188574,2.9068478146129944
-2.86223005813581,2.917190062739084
-2.849081180929878,2.8217707216969212
-2.8447268135369326,2.8155519387751675
-2.8417150936965587,2.7231965327315666
-2.841558587395886,2.7332702968204696
-2.8328875690438995,2.5756854416904194
-2.832858422911443,2.5691880821640636
-2.8281848839897687,2.4751288032231864
-2.8276595000352067,2.468558419717773
-2.8248650009710676,2.3773355460083514
-2.8223698044740853,2.3099303475359108
-2.818434656006691,2.196628034684639
-2.810304536240629,1.944527445983152
-2.8015577112225607,1.670552724286699
-2.7931839813262767,1.3598431218433713
-2.78814743078493,1.2152594858787684
-2.7869738461281965,1.2082955510542677
-2.783769086123067,1.0540631632115824
-2.781309037085967,0.9739817620725987
-2.779356860998689,0.9355973075823287
-2.7773452027864822,0.8480368230255098
-2.7683118340627084,0.6273320326709064
-2.7556653462580183,0.3194657485190943
-2.755645660911738,0.3369844565052923
-2.753324994209029,0.2630610099819705
-2.746400882377603,0.18560565678991053
-2.7296905928019193,0.06506479624288211
-2.7171130966010084,0.13542078348874173
-2.716771299813936,0.13711674124254997
-2.71283932407873,0.17715794605003962
-2.712786070779488,0.145799483122884
-2.69195142589152,0.4244007196129359
-2.685885196228563,0.5711406996664397
-2.684539870556046,0.5828244519686053
-2.6802270362126963,0.7014123465041188
-2.6754858258380168,0.7897457292033282
-2.672329187228102,0.8363123420817968
-2.6661085269677693,0.9227987341581182
-2.6633753792244867,0.9859555062781511
-2.661432632774364,1.0221107767495905
-2.6601848405686868,1.0158359769096579
-2.652691918905778,1.113367984726123
-2.6515410136095863,1.1027262833037632
-2.6504730682436235,1.1276487033951132
-2.6479457140999583,1.1991079365271444
-2.6469539511297357,1.128671193346351
-2.6323510265593164,1.1455333900044782
-2.627867371675668,1.1561402553027704
-2.6256385397935245,1.1307188013757918
-2.6250818000928953,1.1315021467663064
-2.6221571750287738,1.1157069958339294
-2.619235390121145,1.036680699972952
-2.609348397657973,0.8901915444085089
-2.5995218810983785,0.5482902371069455
-2.594157760185609,0.36368994656747194
-2.592877139206273,0.33232424633728824
-2.5910862858754307,0.24027885196352167
-2.5888720379595638,0.14427019725191023
-2.58661704250491,0.05213040007082746
-2.5838150110089138,-0.07113798047542268
-2.579551652808427,-0.3085709807971688
-2.578565543234994,-0.333094824376787
-2.577113574058335,-0.36878899379176294
-2.5762719973314976,-0.4548498868896948
-2.565793987802758,-0.9980150882753371
-2.5521572856413473,-1.7438708560928171
-2.551099332083946,-1.8201552840280684
-2.5480529236207605,-1.9887440037189075
-2.526660745874688,-3.083277432610574
-2.507772291565251,-3.7998158483637807
-2.505433209020424,-3.827578192248321
-2.499557206115858,-3.960328000390606
-2.4895652152709093,-4.051848987349316
-2.4634576787801525,-3.6929546221396197
-2.4518737452802686,-3.246713427895063
-2.445817587751341,-2.9298534116014716
-2.431431974011677,-2.111016908086479
-2.428540916460415,-1.8912349992153776
-2.416524389918983,-1.0367066600967703
-2.41546628644043,-1.0186515461436265
-2.4124590750242945,-0.7959508898097504
-2.4043377698512414,-0.23368054795590554
-2.395881018874417,0.3751600785005451
-2.382096731160882,1.259881877260972
-2.379724554645092,1.4034338634728092
-2.3794366275399446,1.406014934029955
-2.3741865839822367,1.6753293663600002
-2.369412343548384,1.9572588409624134
-2.365631683954139,2.1253060011521225
-2.335156820978024,2.8784852834660812
-2.3328315028443654,2.9153161144612834
-2.329356793222452,2.8903347613381656
-2.321523978278966,2.8639666095442187
-2.285224351075125,1.7428418016033882
-2.2835474625891545,1.6913237611131018
-2.265659036767474,0.8158420950864314
