n_harmonics,base_freq,magnitudes,instruments
9,1.2410040730407021,"[ 1.14279478  1.32774342 -1.77368613 -0.17023532  1.66197199 -0.69797472
  1.06416215 -0.70746611 -0.37078278]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.984530338166296,-0.42907140187714143
-2.974209536675568,-0.5031951224335042
-2.971964076729395,-0.56491402044372
-2.9684737386521625,-0.605512269805669
-2.965349923757909,-0.6181409533646216
-2.961673512965903,-0.6991554275691226
-2.9602364490632533,-0.7201989937798876
-2.951280480229191,-0.8265468413067701
-2.9467806653165214,-0.874677747531209
-2.9448805439344308,-0.8408308353980902
-2.9405035551037075,-0.9124432229842427
-2.9355732754772763,-0.9290435077281841
-2.934770758139079,-0.9425791789909526
-2.930065685448396,-0.9758922966251695
-2.929538235535778,-1.0031574993660346
-2.9104283258753334,-1.0854309063882956
-2.9069656385612013,-1.1029778201294522
-2.900435309168815,-1.1065981463271635
-2.891847777665401,-1.126568809482795
-2.8898568853058406,-1.1695791323282876
-2.8836560035147585,-1.1703289640870989
-2.882362455620156,-1.1505586933830663
-2.877169990339794,-1.1497150937924787
-2.8661924682230207,-1.1325897891626293
-2.858833102969004,-1.1185752826084483
-2.8547234655006317,-1.1495204500225027
-2.848807906237976,-1.0975504383848118
-2.848496832089654,-1.1408597045371878
-2.846045893110924,-1.124402509421032
-2.84270034551174,-1.1269294688718394
-2.8337560361139307,-1.0495842160608604
-2.8288477020979776,-1.0337414762003414
-2.8091497415210993,-0.9215240685825467
-2.8038082194656657,-0.8694746305705454
-2.8022111810703514,-0.8497506168080363
-2.7947142893497166,-0.8162002802789625
-2.793713706702241,-0.8208992323759856
-2.793217685725738,-0.7829799384193376
-2.7928333077294134,-0.7893388889121078
-2.7903378379272126,-0.775804570704534
-2.767021070952244,-0.5512531175647326
-2.763373252398242,-0.5264105630564683
-2.737263546168611,-0.2463854507919917
-2.7269001915434554,-0.16546027145993045
-2.7261552789091263,-0.15445028639995168
-2.7260029300965165,-0.17861978121428854
-2.722255518615245,-0.11448067853065057
-2.71489878041382,-0.09694978737481637
-2.714074080694321,-0.026929851541889795
-2.707700245349237,0.0005750278925515327
-2.703619933447002,0.0747555196205866
-2.6978973337037315,0.08300117546723895
-2.6818109196809727,0.23853969372620878
-2.680326135361183,0.19754708133913607
-2.67971042340637,0.22298547244229072
-2.6645440815185575,0.2973250512895831
-2.663240642847382,0.3221329293643386
-2.650895527766334,0.41076342406699123
-2.6492004527734556,0.35779084073153344
-2.637983319601038,0.41976331942627687
-2.63623898785742,0.3849950684632212
-2.6349415230793394,0.4574658480717161
-2.6324328377678796,0.43135530166850866
-2.624639234749605,0.41445413483575755
-2.6221362240864456,0.4364219140010859
-2.6156422347563946,0.4310850241457076
-2.589863507763741,0.4187952129446817
-2.58111316246739,0.3513182402166422
-2.5720192904626664,0.31144644339569816
-2.564062683250987,0.27167255263239637
-2.5604466305413336,0.2589651055605001
-2.5555011912571106,0.20338145637879881
-2.5501148514862946,0.12927732673206363
-2.534105342751288,0.054553692082369785
-2.533226444241337,0.018650019475673157
-2.527786458109411,-0.007940451070212138
-2.514493032067514,-0.16259221732121612
-2.509950559497526,-0.23145232534952648
-2.500163720079688,-0.29679028970559374
-2.4992949866167695,-0.3270449775567047
-2.4936773456388335,-0.419316078194662
-2.4910563894195237,-0.4160345437785386
-2.486917354655647,-0.4552087971247526
-2.4839048162105897,-0.5347701294056229
-2.4680878896882543,-0.7298288703701338
-2.467746104675718,-0.7280580953409558
-2.4649444018918683,-0.7142149947535824
-2.4529749611744434,-0.8792848639171588
-2.4413293811726273,-1.0359936141828259
-2.434513894980854,-1.1278506121731462
-2.4293970848198296,-1.2257212023426465
-2.4268676499900215,-1.2133695527741193
-2.4204862120127406,-1.2890039208623305
-2.4077468596325238,-1.3986180845142588
-2.407710283133616,-1.396684944673639
-2.40681304547109,-1.4514532646480298
-2.4067817267740943,-1.4303000354741926
-2.4004826737244924,-1.4937534258155047
-2.39279444288828,-1.6154540687949752
-2.3814188287458995,-1.68948855935412
-2.381369180252878,-1.6771346097986835
-2.380166849068858,-1.6685841657653446
-2.379391241973716,-1.7005281582460108
-2.3716590150235604,-1.722634426461366
-2.3686893221242755,-1.7753230389346475
-2.3634758598609205,-1.8535864666652708
-2.362005878069551,-1.860770863186331
-2.357505674615473,-1.8754294960528013
-2.357017185279982,-1.8461099458024364
-2.3534276960485387,-1.8212940776156015
-2.352014633559251,-1.8382447234930304
-2.346452413118817,-1.8629777570626032
-2.3455070092773047,-1.8890658703828582
-2.3313713140635937,-1.927187528216371
-2.3299947269877204,-1.9107169528070822
-2.310583328115696,-1.9422737358711564
-2.3068908384764475,-1.9085741935441713
-2.3038653713936474,-1.9165750262909576
-2.291089784200863,-1.8364538666470995
-2.289577472320102,-1.8767704648713885
-2.2863173781476807,-1.8097560563710169
-2.2836147858926097,-1.8199230381538942
-2.278247379344855,-1.7840693862511368
-2.2711048778915695,-1.770271278096231
-2.2669537478656503,-1.7340190387899068
-2.250937660782906,-1.5817408991609487
-2.2480341189706854,-1.5983066579543563
-2.246662599120108,-1.5637033258368647
-2.2442429717100976,-1.5415206162794965
-2.233782754510048,-1.450057825608381
-2.231220583062154,-1.3823615262643325
-2.227614608861127,-1.3562427771652052
-2.2222712775230415,-1.3380451339261166
-2.2109050538215627,-1.201730913535748
-2.2103188465164045,-1.1962078103995377
-2.200368382706607,-1.0875653737036963
-2.192687666817239,-1.0122884609186973
-2.1786495270738344,-0.8597191724680182
-2.1779840474179855,-0.8230321803768346
-2.1666906389869016,-0.6717493970844619
-2.163755767617146,-0.6712887684823223
-2.1532447942441815,-0.5437567511243849
-2.136756627368253,-0.38061055127977544
-2.1279183692304575,-0.29779714886753783
-2.125916663603546,-0.26137028151212266
-2.1242836046561075,-0.25173069423220784
-2.111368173334299,-0.10469049103692102
-2.11067487507664,-0.12308152150875254
-2.109904071118815,-0.1497489965577802
-2.1053934821380764,-0.14161249246274643
-2.1043111888038473,-0.10706673620288945
-2.0978988437905266,-0.040476550709250166
-2.090114281041963,0.005316905151296063
-2.0567971482895464,0.0440510187438474
-2.0553662127896155,0.016170947773958576
-2.0403883979902755,-0.04201623885676502
-2.0377933516597375,-0.041991113105930844
-2.023289372227027,-0.10685192243631228
-2.0200308259090054,-0.1327777848215892
-2.01310992718651,-0.17736598990935853
-2.0046658242625623,-0.266447855794972
-1.9997276791646252,-0.3371475900045273
-1.9953669212574476,-0.404414364539314
-1.991206788761702,-0.3950481993933896
-1.989699316518733,-0.4716913866817057
-1.975235331500666,-0.6290640380184681
-1.9737794862198073,-0.6409308117028595
-1.9709744451845723,-0.7187207061793921
-1.9701038188626023,-0.7141054665126774
-1.9692033133839935,-0.7256038317526537
-1.9687975780921514,-0.7561770622617578
-1.9659158339414546,-0.8037788001383633
-1.955572588314942,-0.9630291515332923
-1.9550208745470181,-0.9809276827350095
-1.9521292512125237,-0.9969862565582651
-1.9422795988390327,-1.1953071743962516
-1.9416426227702133,-1.2111572485424997
-1.9309925617898487,-1.4068779093264305
-1.9260663456439964,-1.458338520627073
-1.9099387008066182,-1.7786683905610767
-1.905790115609675,-1.869322701063528
-1.8951572279503104,-2.0490788216798603
-1.8930958575074437,-2.120134858148488
-1.891853253743244,-2.115041989925772
-1.8890366969879222,-2.168395626772104
-1.8865817664965736,-2.2181089125436677
-1.877191896017243,-2.405687037690564
-1.8729363650819193,-2.485444011349443
-1.855762314287784,-2.7677628325494887
-1.848993489686023,-2.8902613641895423
-1.8393482996358195,-3.064478434215748
-1.83590989826238,-3.1333213989646236
-1.8352966717727506,-3.1334489116219717
-1.8274909491319389,-3.2391831086669076
-1.8258837196657434,-3.287556505138694
-1.825529789877102,-3.2648332187721216
-1.8220167689489026,-3.3083346150406583
-1.8195721404145355,-3.306339134424838
-1.8100438348603507,-3.4489090547144907
-1.7964136852112282,-3.5450200350200016
-1.7938860714245966,-3.574892812677164
-1.791998875781267,-3.5738164790532765
-1.7906725434253021,-3.6206186584486417
-1.7869267778694509,-3.6108976838071505
-1.7793883302536786,-3.6177755905598463
-1.7742154020682912,-3.6861449242020887
-1.7645509175328535,-3.68774429661567
-1.7568798339235097,-3.652620074839731
-1.754145119817285,-3.674168455756746
-1.7457390525717194,-3.691175625045163
-1.7422044928512983,-3.592537807330266
-1.7367019424331542,-3.576462948447262
-1.7290280294716884,-3.53574411100006
-1.722008652676702,-3.5136329526824777
-1.709123530557225,-3.3310381681169225
-1.7075899605516818,-3.287485227612835
-1.6979452257979848,-3.1937040982585523
-1.6973072377726315,-3.1495620229074213
-1.6963472620027258,-3.16097919656922
-1.688519326127768,-2.986268271865934
-1.6793014600331546,-2.8271557700006382
-1.6688419361672395,-2.638952703657585
-1.6624262123787337,-2.477386855659353
-1.6609590167522168,-2.4411505803298605
-1.6528692181722338,-2.2636775872852613
-1.6518986669848017,-2.1818198475814534
-1.65002209052414,-2.19235334851543
-1.646988345809813,-2.1202146607300025
-1.6439567047783423,-2.0313637787983825
-1.6399827336862092,-1.944221442835121
-1.6329448668979516,-1.7378167092250132
-1.631429638253038,-1.7330056318081295
-1.629072325810639,-1.646923976154019
-1.6274791540883644,-1.6139479873850038
-1.6233819653988912,-1.4683360746317151
-1.6228689282495965,-1.5023951295708735
-1.6176872476834636,-1.3423968171071268
-1.594963204252809,-0.7380627152799405
-1.594025940925436,-0.7198102606953273
-1.592416748185912,-0.6928089130438903
-1.5859449182810832,-0.4932817936405136
-1.5801955817238655,-0.32356894254108337
-1.574984683341666,-0.2200196610928029
-1.5727389089914074,-0.17269587771857745
-1.5718023914569852,-0.08757718439529696
-1.5597461755225477,0.22197981177169893
-1.5535534627717624,0.31672128060944726
-1.546320610635733,0.4929030009750389
-1.5222585420374526,1.0674919043134985
-1.5215371819793158,1.1050104659658606
-1.5176865295360251,1.153462364403957
-1.5156081527893133,1.2003015227418912
-1.499541447483257,1.4087810219615786
-1.4970828308425492,1.4895807552385287
-1.4930551334237645,1.5561074859116166
-1.4912242212166413,1.5476774431193256
-1.4826993807759445,1.6211232803444493
-1.478770308785097,1.6810930495005232
-1.4764844757210316,1.6767195095459806
-1.4726241177063004,1.6994639439820172
-1.4706352428247644,1.737647014250752
-1.470485883327104,1.7504155931127823
-1.4654233680310194,1.7821001136065975
-1.4609365663293135,1.811307805720066
-1.4523507158620506,1.8549203665329967
-1.4516020792937372,1.8477659686553098
-1.4460985521499727,1.797397172301076
-1.439048898621462,1.8381651908203502
-1.4390061908170417,1.8055065327294189
-1.434177907779545,1.7911590258585401
-1.4227341832304887,1.725986130709607
-1.4169944911647259,1.714435394111419
-1.4151135561899413,1.6627901563207
-1.4112500413086666,1.6437517039793146
-1.407395646571418,1.5838936651430753
-1.4069741407689704,1.589272417402929
-1.4059660187911869,1.5719396713420246
-1.387457185623806,1.3128192126682183
-1.381705866521387,1.1991799422402563
-1.366017611398164,0.8534953061495998
-1.3409633921954565,0.24348472203523316
-1.3396157298252134,0.1962371859209846
-1.3390492097221376,0.16861615547280043
-1.3304221025579779,-0.012115759021127978
-1.3289298986681581,-0.11982244499893618
-1.3284738442510515,-0.1035390319624436
-1.318489268822103,-0.3928166918084016
-1.318308213228544,-0.379923427409615
-1.309167300912093,-0.6880918482405133
-1.2889646175120757,-1.3476538665831475
-1.2858796771512997,-1.4277633937767988
-1.2820052234976531,-1.5821498526980458
-1.274348153751665,-1.8115487220828037
-1.2656679823113388,-2.0626686976630535
-1.2566696439129101,-2.357938941324407
-1.2489702067115294,-2.5684872256164675
-1.247562570338405,-2.6453458066917426
-1.245901988191712,-2.6677916793521064
-1.2457166710591159,-2.707363707570145
-1.2456941521778389,-2.6924218560023054
-1.2356717455904251,-2.9863890420999177
-1.2342052964347914,-3.0178392762086452
-1.2294272706048621,-3.1248407552626603
-1.2259315143003175,-3.197296909693256
-1.222376186839922,-3.2949883432009077
-1.19290476669071,-4.01084048868714
-1.1912057147276185,-4.027770030373795
-1.1839157700602332,-4.147477892713186
-1.178553606280885,-4.21798464498438
-1.172913190130462,-4.322467768229404
-1.1290352872467595,-4.574110827165157
-1.1215606362194612,-4.590587536660184
-1.111841192541893,-4.526604325910697
-1.1101091229661282,-4.5030644448774035
-1.1037814655044227,-4.455898472392935
-1.1000248156198011,-4.434590615164622
-1.087351714841312,-4.299444038758309
-1.0763330716586037,-4.149099578494257
-1.0715579634363173,-4.048810495199192
-1.066664503396011,-3.9984301634178694
-1.0647074531065333,-3.915696650541258
-1.0641471578577355,-3.9249030890906837
-1.0617663855135,-3.848094696107055
-1.0596352068309531,-3.7958286701673307
-1.0546061866319958,-3.698268508116881
-1.0517759088775798,-3.6413539459296578
-1.0468126049024518,-3.4947649089688615
-1.0444539097581638,-3.4557294814532016
-1.0323512216551516,-3.1297729867898814
-1.0244896598593853,-2.9541525197117737
-1.0214318248570038,-2.7906556720505353
-1.0106180400445328,-2.5133037812675085
-1.0073069631014677,-2.3804758950970455
-1.0024688196385028,-2.236270017294636
-1.0010908885489174,-2.1902526406474965
-0.979706822104947,-1.4453776077587723
-0.978590369631704,-1.42651044153546
-0.9678447630283986,-1.0554311298977501
-0.9668188355861629,-1.0333953475697102
-0.9667592656278075,-1.00148729642245
-0.9596072329114742,-0.7950214167972048
-0.9566943562155155,-0.660650600432829
-0.9544785972869274,-0.6067760125851317
-0.9488044956725679,-0.40860231777295464
-0.93638034475683,-0.02122596974717198
-0.9259816439344477,0.3413759555379208
-0.9249635021784717,0.383081920005151
-0.9187463879420026,0.5783544860067518
-0.9076780100219057,0.8980143834995676
-0.9070049508774121,0.9338409825951727
-0.8992187021787208,1.1450395703353515
-0.8893819162223568,1.3969826233130063
-0.88829427936887,1.4671161447714967
-0.8733549818095998,1.8189914391261905
-0.8731685826631175,1.8044935660609107
-0.8594854016960065,2.0958114999045523
-0.8537184685034331,2.188313969742864
-0.8514485350485916,2.3045347459110346
-0.8475459690602003,2.34441233270772
-0.8397068657414328,2.457588049627673
-0.8361691668121263,2.484161058539045
-0.8189075039977016,2.650368973198464
-0.7953762072901727,2.767846722109114
-0.794696894851235,2.785576812880739
-0.7915596760169734,2.7827140478101526
-0.771875996241258,2.7045994039172725
-0.7713669491913642,2.6958027819270494
-0.7687509285285001,2.695178980904617
-0.7635612938972489,2.6464320725290347
-0.7621595699646466,2.6153663962035183
-0.7584344576662367,2.59607532520479
-0.752965865803938,2.559358435544821
-0.746522192079579,2.4887224245131128
-0.736169789049625,2.373982243226713
-0.7280782061729418,2.2685073894061287
-0.7206467261168084,2.129910274869278
-0.704750375721825,1.8350311831391721
-0.693091828591875,1.5900185790620935
-0.692854034116853,1.605444352626795
-0.6912648672366322,1.5987281474120676
-0.6847054922395537,1.4291472239658105
-0.6814619147971817,1.3372139488340333
-0.6606381655958762,0.9104857792168587
-0.6559580693489613,0.7872913535695234
-0.6531249896210625,0.7279417510223928
-0.6478992915511244,0.5751463961650688
-0.6437940543125587,0.5237403060704491
-0.6429546540723496,0.438513907719228
-0.6380986553090877,0.3381788370136044
-0.6377014616410497,0.3503753744156097
-0.6363889938207743,0.32258586404274475
-0.6263118997969142,0.11056996529897384
-0.6229916923261651,0.028841664347469667
-0.6074399173688052,-0.3109294606900598
-0.6055728844859165,-0.39190039522789694
-0.6029587427686671,-0.41617753669726415
-0.602574998160474,-0.3721601341054952
-0.6011653126942686,-0.41220675530755885
-0.5995801665557954,-0.5029190605589406
-0.5931203584761384,-0.5978716615015885
-0.5912745493720051,-0.6221112142738954
-0.5739155163586926,-0.9258547955793088
-0.5717621416410816,-0.9733020801142092
-0.5661703118135542,-1.0317671731944287
-0.5651180796758863,-1.071177763201927
-0.5509312087589722,-1.2197974116824126
-0.5464313991848408,-1.333770295848385
-0.539345589026893,-1.391193115607206
-0.538992850782396,-1.4147692251171249
-0.5354447763025507,-1.4055100148090813
-0.5311420892461669,-1.5357176452479555
-0.5310771684244502,-1.4812021287141042
-0.5302081963249732,-1.481937579079745
-0.5137759637660335,-1.6017760938328993
-0.5134308180917899,-1.5911319688238146
-0.5111117023437135,-1.589556164902207
-0.500700509603262,-1.6252872129854565
-0.49279491994008673,-1.60571582358091
-0.4877089851092169,-1.6098410832133467
-0.4829470050076563,-1.6315823497036808
-0.4732583027757191,-1.6111367882416667
-0.4707480363021359,-1.605831876761886
-0.4680397933046172,-1.5672192914516743
-0.4675615808926148,-1.5902397806094422
-0.46224574310646105,-1.5038361308317212
-0.454260241162344,-1.4636721481659796
-0.45335155430955076,-1.4659022403127548
-0.43355081242781024,-1.3073154168424834
-0.43313509128968697,-1.283185424347177
-0.4328996465996906,-1.2642998078553058
-0.4234803072868214,-1.146949197157967
-0.4198829875186032,-1.1286817089125147
-0.4038061471627046,-0.8949160433106432
-0.4006389002897155,-0.8154691571260257
-0.3849430692379059,-0.5728820527627698
-0.3835054273127536,-0.5483387503468048
-0.37658500846481235,-0.3772623138724585
-0.3717915728430494,-0.29824353211502386
-0.3560249587133244,-0.036508773692063956
-0.3468042476025657,0.1685840552155522
-0.3407113652749909,0.28968195403318164
-0.3349892995117636,0.3673234050697336
-0.3258790665330471,0.5196612387054511
-0.3187759012507172,0.6830746521660629
-0.313573379673052,0.7893679451814015
-0.30527018237013914,0.9153958359430557
-0.29953087990873595,0.9949660779115178
-0.29861839474430063,1.0520285699884926
-0.28592214299753493,1.2338872052548715
-0.27570668192777514,1.4314193378644402
-0.27503597668353663,1.4057423165050278
-0.2746801261245473,1.422392719797385
-0.2614412331958489,1.5972432046148077
-0.2606462495326336,1.6259826465399723
-0.2562415874410924,1.7321097143705926
-0.25466718135874133,1.6725204238052673
-0.24703912700083874,1.8228475964072357
-0.24568055708613468,1.8285395863977543
-0.2326231162867387,1.963279861750034
-0.22864680522755965,2.029688751714346
-0.2202438784509937,2.0876561122838004
-0.21421607965403577,2.1565943871237905
-0.20974782932001546,2.1072693605170763
-0.20273478382664534,2.204577928182053
-0.19144651509687005,2.2746499522297614
-0.18758098748699492,2.2832628869252702
-0.18061810445666193,2.2948446490852126
-0.17714037380708714,2.2994498650705726
-0.17409024685081587,2.3042779310038135
-0.16376347151431103,2.350665724721734
-0.15756454551862653,2.319467894180173
