n_harmonics,base_freq,magnitudes,instruments
10,2.722420629256544,"[ 0.1941214   0.63128799 -0.25826193 -0.16776468 -0.43933196 -0.03912711
  0.28047513 -0.75156603  0.52265923  0.13492057]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9938051160415835,-0.5265510647978571
-2.971134565899601,-1.461469408387512
-2.958008994946403,-1.7747457499563484
-2.9550231346760825,-1.8239144632374988
-2.9468982374784503,-1.83717316947008
-2.9421419617627205,-1.828159451332776
-2.905406755650916,-1.0145588965625587
-2.8953127559451564,-0.6685453976199144
-2.8951626962114156,-0.6411601622153161
-2.885286289253023,-0.29616183679505387
-2.8787873883119897,-0.07365301977870663
-2.877788998456957,-0.026228356861728933
-2.875956549626496,0.02382903803435399
-2.873203659171778,0.10900019424655831
-2.8718950464693798,0.17811848776088215
-2.8709416087621253,0.19234944725579023
-2.8687178671174274,0.24308479225236848
-2.8667347895576425,0.35313965774721173
-2.865111073057541,0.375250932114234
-2.861696446530197,0.45533008426193544
-2.849825912423422,0.7470598210282121
-2.845898044421737,0.8181077735316763
-2.844109998246109,0.8244227906996887
-2.838832526550915,0.8701859982950741
-2.835038397508816,0.8999262428190692
-2.827799973546241,0.973714700551666
-2.8243217644554983,0.9725987773568252
-2.822922706570427,0.9974464820869021
-2.815376313347774,0.9657335953826633
-2.8089152300099034,0.9359934996255254
-2.8086252201564337,0.9007493394941013
-2.8056805976435286,0.9092499231925906
-2.803629557344351,0.8496109905674397
-2.796027361557048,0.812791478151026
-2.7928204583444494,0.7701096871937811
-2.781047050340953,0.5936373764151022
-2.777113573892584,0.5392129918702839
-2.7635095984217375,0.3610977466269871
-2.760184138428034,0.3338778917854337
-2.75907633294114,0.34316235706503206
-2.7546199784417524,0.26518080573481656
-2.7425982121671586,0.22456845000205705
-2.731111121649734,0.22313944867135455
-2.7231820936694398,0.19700382539124464
-2.707730251308514,0.30732439263015154
-2.703409651841887,0.3348290975410484
-2.6980639546815715,0.3834207396874874
-2.694378104782274,0.42879202614418943
-2.6854722148143173,0.4744348634100636
-2.683684825914833,0.5074837026243257
-2.6825532483089,0.4946971101145729
-2.681376068409266,0.49166474115611053
-2.6797582996641465,0.5065556618386909
-2.6512173634086365,0.5258954783175529
-2.639454698871188,0.32140128638717286
-2.6372089778966674,0.2952484603207627
-2.632312692985264,0.2066379081392943
-2.6199209765513523,-0.0920463020363721
-2.6176349504073135,-0.1856572361123353
-2.610343262645215,-0.4484120160057098
-2.6098034796113083,-0.45676759531734057
-2.6048415033046792,-0.6452143502243575
-2.5955118079936303,-0.9994088141494113
-2.595261247517741,-1.0624397165177837
-2.5727615619695703,-2.0129709329428462
-2.557556656989738,-2.613747944419801
-2.553995351221579,-2.7332498185534835
-2.5498059880286545,-2.8542725527493547
-2.5438077047180205,-3.015372334641869
-2.536391167377128,-3.1579154034679155
-2.5317314742982484,-3.2163383514839095
-2.5274671385425016,-3.2648855741040115
-2.5245345614741392,-3.2634679534554047
-2.5151509153851777,-3.215310771065312
-2.507696146074257,-3.1094009459920606
-2.506476301768074,-3.1128650008395935
-2.506461962151878,-3.0768763637085823
-2.502113468445339,-2.982696338718047
-2.4957768755435676,-2.7893425749167813
-2.482378836884691,-2.2564356314437584
-2.4758617292115632,-1.9684323219863218
-2.475859812256754,-1.94563625718067
-2.4732006173972563,-1.816438431840771
-2.466059317261294,-1.4549999442368673
-2.43941014970785,0.048035361380524264
-2.4324340277921226,0.45524353982572613
-2.4299121939132275,0.549833483413116
-2.423597295806763,0.8277896017550602
-2.4223984541435257,0.9000714034791736
-2.421757158118008,0.9396091841036125
-2.39563634317496,1.5770625836815564
-2.3900903823068687,1.6161459067486785
-2.3891256849030142,1.6126390054868092
-2.385550083472274,1.593153521614653
-2.381835189080621,1.59115811810786
-2.373448189978353,1.4707220937180019
-2.36663274972447,1.2952476293345458
-2.364846559816665,1.2634220183622455
-2.3603631217682377,1.086718173635915
-2.3543468436161357,0.8958383732183357
-2.3501679266738105,0.7145365128675902
-2.334100393843164,-0.06262944437382528
-2.3330415593709004,-0.11642171025247162
-2.325113636092694,-0.5590476246706528
-2.3234822933612493,-0.6262423374626647
-2.320909132997903,-0.7960585617276339
-2.3157797613850146,-1.0170457865025897
-2.3071778988234524,-1.4775151979755627
-2.3069339000775164,-1.4617801559026733
-2.3010960295548655,-1.755530897353967
-2.296307806289304,-1.908861681222952
-2.2933938952990323,-2.047832179901885
-2.2887936315776365,-2.1968743904087704
-2.28822267789194,-2.247535345843308
-2.2851356079510032,-2.293112298768038
-2.28440366396684,-2.3437743671425886
-2.2749263511867106,-2.526773998874061
-2.2715854009014396,-2.5979178689556015
-2.2591974067543,-2.6552499585367157
-2.253178902264243,-2.6023573627796757
-2.2401168330599175,-2.365476508524939
-2.2394801724023687,-2.3675489720611713
-2.2321778158346053,-2.172625387520521
-2.2233852002571766,-1.8275407902694332
-2.2211965700409864,-1.7519388603699388
-2.207586059022387,-1.1330333609037673
-2.194650757355646,-0.51793634159506
-2.192070151849438,-0.39188473558771914
-2.1804980458145504,0.1766058958015072
-2.1700553785527905,0.5817618961273685
-2.1677353697153645,0.6789578393240294
-2.1638675750916176,0.8079468245366416
-2.1528740058779423,1.1136515045686703
-2.1457440524469624,1.2334704106783392
-2.1430139487992155,1.3102028267695107
-2.14052894685985,1.337410370404031
-2.132029292014219,1.3609099157393119
-2.130859534678644,1.3945192556408719
-2.117870789424373,1.3298258903021252
-2.1176053431300366,1.299842570413058
-2.1163568301515596,1.3205662569183747
-2.115706966402906,1.2991288897165179
-2.10937764640333,1.1973231428847726
-2.105957856830548,1.1533518664009188
-2.1054063544853445,1.0932035564229627
-2.1013499408465206,1.019994875397349
-2.0400951532895863,-0.5531820888370503
-2.0340881771587958,-0.6449355420525942
-2.0333483913029404,-0.6137028580834866
-2.023953045795134,-0.6573470478135852
-2.0154082662152346,-0.6464962601307581
-2.009332606567117,-0.600946785999881
-2.008903091953621,-0.5514989301851434
-2.0066431454340456,-0.5448850682144137
-2.004804730990731,-0.4978420546254224
-1.9989524274349038,-0.41026119793765753
-1.976001425783219,0.2892002357548963
-1.9658430462482919,0.7369031301343416
-1.9544306881267803,1.245815925144741
-1.9458307210756849,1.624393916178555
-1.9451022517381662,1.689716387536266
-1.9413589361072199,1.8432127244859313
-1.9367265293771683,2.0881580409752587
-1.9308558350028384,2.366601933810287
-1.9291936656210147,2.413035166071566
-1.9148590125518914,3.072883146368621
-1.907106686507359,3.3607265738059673
-1.9063405269224218,3.3689546394431678
-1.9060125785244952,3.4109989265611005
-1.8957644080590612,3.7093311601423746
-1.8947540153685118,3.754331267672181
-1.8908296460291258,3.8461603989372897
-1.8872117087586247,3.924807576121212
-1.8863550905161863,3.934316536571042
-1.8862452704773636,3.941590433548817
-1.8852660688900365,3.9330486806722544
-1.8791091691177226,4.04296378112121
-1.8785185865223675,4.062832801680493
-1.8737029032696375,4.147064142001345
-1.869212318207143,4.144862536701582
-1.8475964965587146,4.065842172006649
-1.847443818905725,4.087140804599573
-1.8455460098029268,4.066168094042049
-1.8396936566922648,3.9482413042542657
-1.8333581992976418,3.7832852370711727
-1.82856102525958,3.6834481533961414
-1.8257377524442269,3.555328029489831
-1.8207898749356304,3.45522671604129
-1.8092554503177214,2.983384364014588
-1.8091988288034488,2.9535959778650205
-1.8087171182076367,2.924837040632283
-1.8075980543476189,2.8964055452358024
-1.801675292768907,2.637417400589492
-1.8010439292745501,2.6279148821771905
-1.7923920721871762,2.2359081685936464
-1.7913252203796233,2.15837906931361
-1.7884207487229313,2.023095825419193
-1.7858123081879274,1.876777534380924
-1.7842358092966946,1.7821469605146867
-1.7797458703887912,1.5436766498244392
-1.7592393092971221,0.39490334433356544
-1.7550882462778556,0.17364996595901747
-1.752960337230177,0.03639730473457402
-1.7505998555173905,-0.08335838863243107
-1.749500994701794,-0.15496854515330385
-1.7386390951787694,-0.7764362209592617
-1.7332329322582467,-1.0266981466177647
-1.7311425993635092,-1.1455309694014977
-1.73006918804244,-1.2079195042822752
-1.718563463242501,-1.7655186004134171
-1.7172445220874288,-1.8006249386546354
-1.709542263498787,-2.1345962435983203
-1.7076227158434027,-2.2079093704790975
-1.6952109504605888,-2.635853103943425
-1.6929063848480403,-2.7088798472861244
-1.6823340172373136,-2.911458563353289
-1.6789124226477048,-2.980260001472674
-1.6784551214082655,-2.972799167937692
-1.6765684416511943,-2.970724221662273
-1.6708687137099725,-3.0355960135510824
-1.6667526526425536,-3.0282112680777766
-1.6636882257543568,-3.016108376211556
-1.6581196096032391,-2.9927736869989183
-1.6440360314058577,-2.7432403647556236
-1.6209072351210962,-1.8109870048653607
-1.6183569150797994,-1.6815090669655286
-1.6178360551459239,-1.645910102541817
-1.586999615121843,0.3310429549431779
-1.5822562958777078,0.7078154742571858
-1.5684630749378126,1.679878753990651
-1.5604491150428907,2.247711578087998
-1.5557172400082728,2.6148317395142877
-1.5422149460288392,3.453835186333745
-1.5400758817202942,3.611106315861806
-1.523102467980173,4.4112912188955296
-1.5227159930156946,4.409050167886891
-1.5148567561793813,4.6720059473226225
-1.5104782397474004,4.7749469663362625
-1.5084415679841905,4.877735069916327
-1.479873651358756,4.9327385192633955
-1.4764899449589841,4.916259362661087
-1.4711427880565278,4.842638402362933
-1.4657890934405056,4.692251455341753
-1.461741120982015,4.587273165422436
-1.4586736431078478,4.48786145821348
-1.4572319260161322,4.469700507982288
-1.4570459546321017,4.468253329920541
-1.4510804572874805,4.249661158950264
-1.4496574601134296,4.241330997823577
