n_harmonics,base_freq,magnitudes,instruments
8,1.7626487845349805,"[ 0.44499525  1.91610584 -1.86922964  0.76518455  0.27545341 -0.47944379
 -0.04044268 -0.65121675]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9990354519044997,2.9030674236266774
-2.9966731256941643,2.874092903447736
-2.9937950660435417,2.837402716846923
-2.992060630319002,2.820108975506113
-2.980624643881864,2.666173110555947
-2.975988579098215,2.626002324279836
-2.971934490119324,2.5724195610400042
-2.9696355946078232,2.534254944649154
-2.9651354168897157,2.4703570342422903
-2.9467718749593983,2.192805580613514
-2.94659831979999,2.1982953521917423
-2.943309585430431,2.1509495453415037
-2.933074353118463,1.9966015798195325
-2.9298777204750968,1.9304744458752494
-2.9270660494571326,1.8918208757522132
-2.925978008918319,1.872298950538483
-2.924605564640241,1.8440494101312133
-2.9191255026887646,1.7530996156424377
-2.910212447176705,1.5885435674685269
-2.9096229303761345,1.582584132706264
-2.9094426466970145,1.588571088024027
-2.8716965645387083,0.8945022190932169
-2.8703848064293247,0.8570398682713232
-2.8690321049246412,0.8384773237744458
-2.8678409838217,0.8104844173162122
-2.8666324036647817,0.8042744597771867
-2.8489085333357984,0.4687765855557858
-2.812316583297396,-0.14997664147066242
-2.791887298490166,-0.451431376622028
-2.7880059922332032,-0.5077791077739507
-2.775810927257433,-0.6370867249366623
-2.756276077009111,-0.8498726528307344
-2.7529740747893223,-0.8411779378758443
-2.7520684442374295,-0.861095322618291
-2.7484414763159015,-0.8796981766015871
-2.743599310626709,-0.9363576086779891
-2.7397663010678155,-0.9485210563637311
-2.732760677808962,-0.9686730796688175
-2.7188460055946004,-1.011176181202743
-2.7128486554742133,-1.0025499989517017
-2.706053607487438,-0.9928171438194425
-2.702518093800407,-0.9902379370831691
-2.6977175120262693,-0.9531424372908
-2.6955190803244404,-0.9707452354014535
-2.693877865962981,-0.9548947867330235
-2.6885913306119953,-0.9380156242467078
-2.665833272100242,-0.7787854249977568
-2.6633075371750303,-0.7381162841856354
-2.651670103598498,-0.6181025333776115
-2.6446412287641543,-0.5414789618457122
-2.6429927665079678,-0.529495244791632
-2.6341406140098083,-0.40746132846980254
-2.6336136774538437,-0.41491448404263626
-2.627227160830288,-0.32012842604095004
-2.621776751611046,-0.2323059939765788
-2.615163672137413,-0.12545927919933259
-2.598714999812155,0.11366326114817275
-2.5953949511749053,0.15611891607765033
-2.5893163550732057,0.2664662027801585
-2.584616872911737,0.32845409521165214
-2.58134196304069,0.39534383804718404
-2.5812881333565203,0.42083409809106276
-2.580291868655391,0.41905943538954143
-2.5786892378337045,0.4389870373552132
-2.576242020468442,0.49004396394956473
-2.5743885017922077,0.5331385991782609
-2.5703756992458926,0.5737839511307613
-2.568021884652805,0.6202810164128673
-2.5560202863034407,0.813557205228733
-2.5436696320215706,1.0015448871338202
-2.5296216551647825,1.1977305994996632
-2.52625673974591,1.2450951344066985
-2.519777264284918,1.3285980080874105
-2.512385239619344,1.4346290125540022
-2.503917882345809,1.5348886061916356
-2.493180423246631,1.618856254692624
-2.4929392753326534,1.6375171639898292
-2.4917784771343676,1.642828064452823
-2.4867599253663952,1.7014726104888482
-2.4796945464865825,1.7393144315712494
-2.4727958504552077,1.7844328089156396
-2.4578327958039816,1.8737514034492917
-2.4494995111335722,1.9093804544132877
-2.4160643052335065,1.93359198740459
-2.4147070663754366,1.9421432985264913
-2.4085316286571175,1.9263895738385712
-2.4029274678571184,1.9283778233553952
-2.3982690062783023,1.9309644208310108
-2.385785852186433,1.8847541877464662
-2.3826763537993187,1.8700469262565278
-2.379718895168949,1.8796675159471428
-2.374899536003398,1.8609525267845717
-2.3592038508956983,1.8110771782991686
-2.356523102226025,1.8005450287805103
-2.3545685188273007,1.7906904067227727
-2.3499684303203674,1.7850363364137232
-2.3455699610046676,1.7559192249728413
-2.342122011020857,1.7625856015412795
-2.3359714253595083,1.7134640961808798
-2.335495935226728,1.7303381678281733
-2.330370959074963,1.712591387576907
-2.323065668026153,1.7046040875266404
-2.3146981046699313,1.6749194896150412
-2.310657938586398,1.6880517828741668
-2.3105973107633275,1.6688150580959178
-2.3083542409095847,1.6802734331788935
-2.290810149589931,1.6741537950127479
-2.2855478603686317,1.6719836738854907
-2.2812656430896103,1.6781633285882789
-2.2793841585097487,1.6803435327041825
-2.278939464102673,1.6793123659232434
-2.2765906102385554,1.680230940176791
-2.2752343610074144,1.7043592189476529
-2.2707485320413783,1.7043433187449237
-2.266832685947988,1.702807765113128
-2.2655754886821375,1.7139336508947518
