n_harmonics,base_freq,magnitudes,instruments
8,1.2994403997968176,"[-1.41671834  2.19103683  1.43355178 -0.87801152 -0.08412427  0.39124637
 -1.14327918 -0.9003228 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9973350260527445,0.4830820180426766
-2.9715143208250465,0.2662215737845687
-2.969449932470347,0.25198740671568703
-2.955761513016644,0.11822081765622763
-2.9544373940659368,0.1065618616875479
-2.9479687758609225,0.06400477318712838
-2.943707106801806,0.01551796196141321
-2.9400288425430183,-0.011802091389981735
-2.9399617724972686,0.00033096919296839167
-2.937856416321475,-0.01308147256541183
-2.9345639557038545,-0.05647962196698313
-2.9237931119961744,-0.16267825084690188
-2.915367900697915,-0.20446787425479665
-2.9113599905819685,-0.2262622679815516
-2.908341742334721,-0.2157075753886654
-2.9030892941641215,-0.28275145151044384
-2.900730934223982,-0.2909178903317647
-2.899875383789057,-0.2940624917311463
-2.8979454363585035,-0.30910924082065033
-2.8906336631722587,-0.33718447969694165
-2.8903487845832014,-0.3544433800079919
-2.8895056427940533,-0.3563803673095431
-2.888375315918209,-0.36663849626996603
-2.8869677357638164,-0.3712452445376828
-2.871597654062408,-0.44187644197835324
-2.860357840928052,-0.49169123593717107
-2.8598589692108005,-0.47981391127226725
-2.8592509844330642,-0.4952523937598745
-2.8557639831670025,-0.49187809556732487
-2.8514799214757263,-0.5020281366994055
-2.8503798168577754,-0.504479690556691
-2.8399909046787624,-0.545476371657788
-2.8277613284004084,-0.5526544446511593
-2.8198774567390714,-0.5635427599959729
-2.8152392005013542,-0.5672280943334563
-2.7962298907293226,-0.5367436706096717
-2.789899682754025,-0.5367282912421616
-2.7886479975805774,-0.5104352206904442
-2.7854706345084903,-0.5214941176850304
-2.775786040777401,-0.48018411421001683
-2.7693723099749286,-0.44365384005149683
-2.7582322509599795,-0.3904382113558628
-2.7574732048033734,-0.4270453437488438
-2.7554646315050677,-0.43633943917127105
-2.752368571249128,-0.39550340439934806
-2.746167510030681,-0.37371220539572003
-2.7427519049532254,-0.3587001020855124
-2.739618460343889,-0.3400852417979602
-2.7313541992142416,-0.28578245344247316
-2.724082231458776,-0.225934823319412
-2.7114213819380093,-0.12596046103679398
-2.700225696416335,-0.03463906070030327
-2.6981417108398116,-0.04739282564646805
-2.6892841716213187,0.030374807721550157
-2.674692959584104,0.15276273861709747
-2.6680377357409113,0.24988837012740017
-2.666758594908834,0.25375749818171595
-2.6581881713227813,0.32300783355610896
-2.655946696382686,0.3501658860656981
-2.6441966663797793,0.4665026500315461
-2.6433505934849384,0.47325372585695097
-2.64023244391768,0.4757508301316076
-2.639000766254044,0.5208584827393903
-2.631354023748883,0.6030719496440509
-2.6251496082987265,0.6517193185996136
-2.623054361812312,0.6855583782091496
-2.613127023614158,0.8106899914881845
-2.6119453022780577,0.8127408555359876
-2.6109011979909296,0.836887609585449
-2.602847714613949,0.8867040068464878
-2.5984647705055623,0.9512881851863498
-2.5832532842104747,1.1295962187201203
-2.5777703573082604,1.182588958236689
-2.5772046654561196,1.1861289600162654
-2.5772045578653917,1.1949637323619808
-2.5734437147443874,1.228797125736094
-2.5729711466918017,1.2313359028326463
-2.5692311138290567,1.2737475003601564
-2.551244090428324,1.476607191322423
-2.547467323288991,1.5366043301164323
-2.5400334268450857,1.6303417317797209
-2.535893172118075,1.688757310083013
-2.533499142795181,1.7316077968506522
-2.517378466897407,1.9170394191746833
-2.515050315247988,1.9513471443057466
-2.5141818572699624,1.9417339850701256
-2.5091634890418035,1.9936871918408947
-2.501692630705813,2.094702760652849
-2.4922177266260235,2.2025680444930584
-2.4598977754579385,2.595379165249448
-2.4545681495469025,2.6395169175417634
-2.4393153739011684,2.8207766123788125
-2.433791616309617,2.9007895899366822
-2.4306359636535513,2.9439420895496564
-2.4107861972411557,3.168874504941715
-2.407264311277708,3.2044422865761772
-2.402168022465446,3.2511320045607714
-2.400980401395006,3.2728578132249275
-2.3892939660145687,3.405934111025092
-2.374220556935007,3.567351751782656
-2.3675050431904063,3.6000623664514153
-2.3484991247972675,3.788955191508715
-2.348419923605033,3.7879970781679533
-2.337149766582831,3.8870196622779725
-2.3355042896780196,3.9074860404417104
-2.3143406271979807,4.071465138608337
-2.312812434053179,4.06549112815874
-2.3083049716045623,4.107855686718175
-2.3055329318784015,4.125145985494842
-2.304829326781129,4.124650126355808
-2.298926543855822,4.150007498562967
-2.295629560747109,4.188796736643835
-2.293067361121105,4.198422387719917
-2.2916854538771396,4.191284931813015
-2.2779087292228386,4.270534361596247
-2.276861305758298,4.258160770552546
-2.272971934386659,4.284729534381813
-2.270437285133002,4.283821325318699
-2.2629895539448337,4.294760037678868
-2.2539613189636762,4.338023824673829
-2.252228727243861,4.318966921794668
-2.250359170057185,4.366143949722829
-2.24721033325922,4.342721967688304
-2.2377307091826317,4.338112458306716
-2.223804000105944,4.3110936462697405
-2.2205797786217607,4.2863600487059506
-2.2200213218379306,4.294691588140269
-2.2196586413273414,4.304088640409261
-2.2169601649916464,4.291899330485395
-2.2156386148481806,4.295920220010273
-2.213094867910931,4.29393755358853
-2.2105209549286435,4.251704338458133
-2.209283730583378,4.286280427220909
-2.2081741207628727,4.281942179912801
-2.203930176218427,4.238635454235391
-2.203392573879519,4.243273123909849
-2.1886885153915854,4.135551932344765
-2.1819996727150537,4.093759796570106
-2.1801423798617456,4.09075877349187
-2.1734477990219903,4.020062268947091
-2.1671559861921628,3.9663138526916994
-2.1666406075565345,3.939079680756819
-2.155124505190283,3.8252515060190797
-2.1495761359459538,3.7939589238427756
-2.1474214768092397,3.7493395447318454
