n_harmonics,base_freq,magnitudes,instruments
9,2.248977026352228,"[0.13290719 0.99984055 0.66706844 0.35691873 0.83317889 1.31465859
 0.91073943 0.26392481 0.13943468]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998212974357158,-0.026133427444497197
-2.9863262042611263,0.193127118925154
-2.9781908369248837,0.3959777615489572
-2.972208230125137,0.5641930422562564
-2.962096307381964,0.831350909502761
-2.957185844074771,0.9594837564866748
-2.947169388410421,1.2802477257282638
-2.9433965016407297,1.371869865075181
-2.9394912295809528,1.4745270106928383
-2.9390483576551816,1.5211534452316218
-2.9346273343473586,1.6273924819451573
-2.9021377022984813,2.3503684763456656
-2.893185628552401,2.4143061393993133
-2.891863496834948,2.416837619169153
-2.8862372619064827,2.4640278494820187
-2.8631063692002576,2.2887839993192323
-2.861927798229518,2.303010034161272
-2.8613581555952794,2.2706130352074183
-2.859448012925696,2.2096398161583557
-2.8497356964484206,2.0004118329741525
-2.843293305535658,1.7615885198186974
-2.8431419849735846,1.802120835323932
-2.8309445997742584,1.3659945775856899
-2.823194214115647,1.0174304634210418
-2.8195472650492484,0.8273760826344687
-2.818843653637825,0.7816787382739024
-2.81001177489856,0.34157536223669754
-2.8058072157994087,0.12702466105652072
-2.799827625025721,-0.2401268461786067
-2.7905482226305565,-0.7536366359111577
-2.789802505803891,-0.7824450103243239
-2.7821702778063226,-1.2522903243269308
-2.781560580081732,-1.2605435264138545
-2.779685117400499,-1.4252097824905674
-2.7678572418429814,-2.1105232768346327
-2.764010834886805,-2.340774839768841
-2.763784554866984,-2.357692025076253
-2.7637658640927505,-2.3663731539897124
-2.7635065033157207,-2.3416206461492215
-2.757889098342737,-2.688027597925873
-2.7401893170462404,-3.55220261957296
-2.7359864059359347,-3.754245665851021
-2.733540488908893,-3.842710037940551
-2.722524560172374,-4.167390123967776
-2.714406786808614,-4.396692028322864
-2.71229150701374,-4.446940355225057
-2.7085556155926778,-4.486682110005668
-2.7044545804301334,-4.513962021941689
-2.7011144794326833,-4.562338177626849
-2.6988540567608994,-4.569864567034083
-2.6923533426101662,-4.56984977807068
-2.681648840828029,-4.4521999205517675
-2.6809155171801375,-4.44051379043986
-2.676855930888219,-4.396339403872278
-2.6643908975172943,-4.002065822910266
-2.6606760631845567,-3.880715153294619
-2.651133612814175,-3.4710105346777693
-2.6460592993480434,-3.1967711917008117
-2.640355997154863,-2.941377044691003
-2.630917056849568,-2.3625067247093896
-2.617710831502296,-1.483793268436992
-2.6095608901325056,-0.9262095058074085
-2.5940145399667887,0.16737028516932928
-2.592475212887585,0.253749295716635
-2.580834751965279,1.0375978299234216
-2.5797165780719213,1.099112788238962
-2.5507080094686767,2.7255194265073093
-2.5504265696309356,2.74950863951012
-2.528130291382668,3.533776043230149
-2.5261361791721155,3.5761290396583747
-2.5218524560069375,3.651985409781414
-2.512890716894079,3.7664705390372815
-2.5088664750481797,3.7928559446134926
-2.499298387643006,3.6953398015573495
-2.485547444288711,3.5167751100733837
-2.477896865449327,3.3057257235758137
-2.4731992309724498,3.1622383761208273
-2.467931243029604,2.9338595144612567
-2.4531045451488307,2.3183294774876075
-2.4462864817646506,1.948962224301011
-2.444616452284199,1.9028173332557388
-2.4435679476881407,1.8225442816634683
-2.4274468981511577,0.904413817744547
-2.4219425203940856,0.6025111031949925
-2.418202340478195,0.3661328963412597
-2.4140628957487777,0.1366751687906206
-2.413831069233562,0.10845117449301968
-2.407574342145792,-0.28470803036017445
-2.3990283884526233,-0.748630849060168
-2.390395786713997,-1.2301049522743837
-2.3754522863555216,-1.924793826771519
-2.3576055804169975,-2.630703673231274
-2.346481118309524,-2.9365332061186367
-2.340101829518595,-3.0679425143004457
-2.337433019894998,-3.135402777144497
-2.325325395994085,-3.2498813155073956
-2.3189808270732195,-3.276444590291931
-2.3149123466245576,-3.2680613531290104
-2.302681843668057,-3.209617512568116
-2.3024091111098173,-3.1889565904675026
-2.3022796027716352,-3.201112681436339
-2.300881365121274,-3.2141698988711056
-2.29698246913597,-3.150114879347818
-2.2946475895783545,-3.131891674524101
-2.289507675217398,-3.041109727937131
-2.2763129746198274,-2.7681847787374276
-2.2722377215767606,-2.7029551969040995
-2.2686930415989073,-2.55955194966349
-2.263571516904249,-2.4490683676149936
-2.25954984719219,-2.355742321677572
-2.2491660949792065,-2.0370316833527773
-2.246929447981395,-1.9656511819333595
-2.235296733691963,-1.6131497497813292
-2.222432911713961,-1.274380747067671
-2.219451169732644,-1.215464516590644
-2.2160304709975343,-1.1313366402572018
-2.213801746514092,-1.0482577538715048
-2.2098504099162453,-0.9353166163338583
-2.2002443107127627,-0.7589909891544357
-2.199029613882069,-0.700915363976068
-2.198076854312224,-0.6926721269472352
-2.1953099346232667,-0.6164174367683697
-2.173499529231413,-0.2928885511466367
-2.1668983889983804,-0.21012246018948408
-2.159807826419469,-0.1754471763747805
-2.154604820108083,-0.13164672554976184
-2.1534732356736876,-0.17011040065381808
-2.14837056935576,-0.11293753851856228
-2.1479811989057165,-0.09310312598159348
-2.1307099126339093,-0.10280421365833381
-2.100559397893856,-0.28287214489804435
-2.0841433416725126,-0.36861141624026805
-2.0819099973062154,-0.38610932918901525
-2.0817094129341998,-0.40278768335393234
-2.0807155514479883,-0.4311381105914106
-2.0779847350227447,-0.42254502171694824
-2.073928985304105,-0.4162274591631146
-2.0693155226945175,-0.44814580226343886
-2.0680182626017842,-0.47357368750705364
-2.0654008193108737,-0.4715577516139169
-2.0498896645170746,-0.48720921447515064
-2.04613807405926,-0.503003929492743
-2.0457266825228477,-0.4869768933673232
-2.0423832408117737,-0.4450236240806908
-2.037044096434037,-0.4732741456317797
-2.0329625921089685,-0.46767651948155314
-2.031355163320373,-0.4553866799126636
-2.027217138854544,-0.45531555222080194
-2.022865183388737,-0.41749051976111523
-2.0142328335650395,-0.3146318943874429
-2.0105271234019693,-0.28709437606956967
-2.0091728065913323,-0.26670159680331895
-2.0087345236289886,-0.2900896073508467
-2.0084347453836036,-0.2917508139694554
-2.0061995564491895,-0.23513222447242577
-2.0041916441785155,-0.19039858661030368
-1.990191932659633,-0.05157841447395487
-1.9808332532555661,0.08564303714545146
-1.9799530329804123,0.15880256051085168
-1.9547355643133455,0.575916699217263
-1.953266281581297,0.5843077913993776
-1.9527084875430858,0.6000380415008119
-1.950130080268956,0.6333393315508076
-1.9407016364864884,0.8037996958158932
-1.9394029614397903,0.8037864605782107
-1.9194942600352969,1.1404029457863267
-1.9189485204165204,1.1036071694883935
-1.918383249219765,1.0793580577574846
-1.9177263007738508,1.108063498383885
-1.9163940002055835,1.1523526220942666
-1.9127019172734705,1.1687045185593767
-1.9087493301164267,1.2047948569078417
-1.9077554841574782,1.233237767970847
-1.87831879865128,1.413278564112812
-1.8748584725941426,1.4047272212945774
-1.84740182038474,1.3569333484317176
-1.8408883552428539,1.2985868079731113
-1.8356859234558554,1.2622581289500279
-1.832790128360227,1.243998381301986
-1.8325614857454058,1.2512473545287253
-1.8307345742472028,1.251441154359835
-1.8296279884280522,1.2192020166471458
-1.8219760478806413,1.1602459113573935
-1.8127485369945564,1.0676786564149612
-1.8057248491010804,1.0154135390202719
-1.8029861152709927,0.9483760602946216
-1.8003572740462086,0.9504840927794456
-1.7994611053618061,0.9330326019731798
-1.7938881888788725,0.8886597961603636
-1.7883473493844908,0.8106285120972812
-1.7826448565738229,0.7484605280808924
-1.7825536188746725,0.7745027234411487
-1.7687470652321766,0.6407014872364454
-1.7669023053727406,0.6133804155797566
-1.764302528787936,0.6107654416180255
-1.7608314718616473,0.5616131204761609
-1.7543862197419873,0.5050313779998884
-1.7525752882351397,0.48257627525609004
-1.740063016444758,0.4081370154549429
-1.7335721358749836,0.4103626020006951
-1.7319238353756823,0.37539973485478295
-1.7257501401468942,0.3626029311418251
-1.7002594976472383,0.311802301595261
-1.6982542823924032,0.2456389551644185
-1.6958940798668454,0.2409902636028535
-1.6923067758270955,0.22906140798703406
-1.6897824333551976,0.25348748869380294
-1.6870796025289931,0.2160072057229966
-1.6867311428513705,0.19914073673300584
-1.6797963468249664,0.20116027533202346
-1.665109411056929,0.11372833189481792
-1.6646754679824824,0.11700721171378797
-1.6577686376587646,0.04736036526592121
-1.6576324145934527,0.06980656160723972
-1.6529948172111517,-0.021652641159112813
-1.6454325628013706,-0.09279723184164552
-1.640901574178183,-0.14095801669022226
-1.627503835974418,-0.34178032005184084
-1.6157118776811332,-0.5318608079431495
-1.615020823869885,-0.5455745096622264
