n_harmonics,base_freq,magnitudes,instruments
10,4.135848597046479,"[ 1.33755682 -0.18885581 -0.05307241  0.33983202 -1.24261235  0.28370446
  0.46742288  0.70414503  0.60755384  1.40899856]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.999242741972259,-2.687372787523652
-2.9967301061639695,-2.7842782816821847
-2.9956996764969883,-2.814622004657277
-2.967758216222766,-2.643003424614294
-2.966438705689929,-2.5851831235099234
-2.965808378456546,-2.552865102996162
-2.965492651660952,-2.5300784365855784
-2.949150807944413,-1.4328323300003551
-2.9397455906588754,-0.6599944379726149
-2.9217875223527425,0.6922332467268117
-2.90706380771746,1.326022898380489
-2.8941993616094344,1.3563845192795958
-2.894191015712071,1.35869822212556
-2.889414167801921,1.222151292738722
-2.8888181053997544,1.2087358368534944
-2.8624104214632906,-0.6835151179041872
-2.8553686953459767,-1.3852502673013842
-2.8519078609378186,-1.7400574227921348
-2.846257964114144,-2.317978265390456
-2.835981927914921,-3.2978003773890583
-2.8206250900676455,-4.399045198778693
-2.8029207846852637,-4.793480790529227
-2.8017646915903347,-4.8055069461721835
-2.792342095111769,-4.579650369162744
-2.7919151631448087,-4.558506748899372
-2.7799255668345917,-3.8906126980299147
-2.773644236216139,-3.3921231320797904
-2.762604979993388,-2.3761420570468976
-2.7542930357678888,-1.5304755817541125
-2.7398371718193735,-0.042806614719564
-2.7384843476614407,0.07629575916388366
-2.731954195241614,0.7046104842520285
-2.7263946537643173,1.1854844224577075
-2.725713561541919,1.2457291606181362
-2.719594229084604,1.718300216757458
-2.704588654526497,2.5749924837506963
-2.695068253483277,2.898800924687293
-2.679779813806581,3.00563738254283
-2.665096718612986,2.660111976113728
-2.663300847145284,2.5931337615652006
-2.6604587420342725,2.488504123662042
-2.65635182570119,2.278521503255729
-2.6562735751247137,2.277390455858943
-2.6561304812681628,2.2820029570660867
-2.647956416459375,1.8109090065739062
-2.6394914229486846,1.236075008018166
-2.6394184444607944,1.229576147930954
-2.6275163665299757,0.31259452366214013
-2.616935915709187,-0.5459539402676927
-2.6062447507588753,-1.4480213177352486
-2.6060772922377935,-1.4378616290076693
-2.603989786330527,-1.6122273498506028
-2.5957035793158107,-2.2345051738174457
-2.5952616414373324,-2.273165311322871
-2.5888696410175114,-2.7030218722447548
