n_harmonics,base_freq,magnitudes,instruments
9,4.42757132838385,"[-0.84257078  0.07090574 -1.75674282  0.85770994  1.40779435  0.52790961
 -0.85683055  1.85360489 -0.72284561]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9998414770311,2.3460346203278215
-2.99714529429194,2.490775144640294
-2.989918751693872,2.8574327872553416
-2.989903010711763,2.859633742107958
-2.9894241664572925,2.8811814810810703
-2.988998987245676,2.89886895310517
-2.985129455131095,3.078004953359834
-2.9831469450247368,3.164618927948816
-2.981255306820983,3.2401362326013197
-2.9764349696850503,3.41249963579005
-2.9696463888491067,3.584138402511712
-2.9601914927112922,3.653459899429097
-2.9596438438119383,3.6530069823792815
-2.954219195322932,3.579091937401091
-2.9447513652838593,3.259024072117218
-2.9340818833838447,2.571964568371259
-2.925108426437845,1.737815331404942
-2.9249706595805343,1.724216282185606
-2.922010103065345,1.4117365776697903
-2.9051380879724165,-0.7287395556943314
-2.899485923148754,-1.5065170497993052
-2.8973051119897635,-1.8101492485630488
-2.8905575372439873,-2.7349439260905726
-2.888606861306921,-2.9920542832016106
-2.877647578022062,-4.340776282311808
-2.871873645755452,-4.93724940406159
-2.868014345209159,-5.279626592848966
-2.862337312837896,-5.68703857115361
-2.8587485975572777,-5.880702567260507
-2.837694943532636,-5.95546310933558
-2.8359500954560772,-5.880959893842231
-2.832711285075008,-5.707047617212577
-2.831450203553148,-5.626280648657072
-2.823308010825132,-4.9986283987091555
-2.8209488282660975,-4.781109762442556
-2.8192800877600694,-4.617458695477735
-2.8157469748746657,-4.251910733128384
-2.796041150274033,-1.9430627113630268
-2.7957648672969135,-1.9130172915066066
-2.7816668077145033,-0.39119551243805156
-2.7670500965940423,0.6590142722501859
-2.7645987128701472,0.7731879053087669
-2.75767336439633,0.9440753477089892
-2.752952602460265,0.9717592159186992
-2.726207506252835,-0.25949309706123547
-2.7223036907635647,-0.5751088121969276
-2.7181168019579385,-0.9290302879462313
-2.715117532257385,-1.1937061635835267
-2.710459293609312,-1.595499752618256
-2.709958924395111,-1.6366632689658638
-2.6957367305380693,-2.748987282089694
-2.687512609811799,-3.2077238675833017
-2.6846182562715235,-3.336750627346139
-2.6742589983896528,-3.560930869111681
-2.667325664165229,-3.5368129505287587
-2.6545429843675343,-3.111610733298434
-2.6460288350940884,-2.614129086309555
-2.644060024774947,-2.4758718155637673
-2.6381363693543634,-2.04799130047532
-2.6295684552697027,-1.387099951887883
-2.6274237178521034,-1.2266985092415033
-2.6233053584796076,-0.9209648330089645
-2.6229149523676742,-0.8887815261209773
-2.6200612218514694,-0.6798387566963697
-2.617914206582425,-0.5388122561469976
-2.617220764779073,-0.4897590983517537
-2.6125630382605283,-0.20532796003086817
-2.60901101034963,-0.016532904594094684
-2.603049349225069,0.23913380222554356
-2.595603898029469,0.43796359981154187
-2.594264216897149,0.454262983937204
-2.592974261995381,0.46370919839790964
-2.589757749144124,0.48482146506887247
-2.5874027761521603,0.4804716848139299
-2.582147805251904,0.4073440074023264
-2.5791082162289305,0.33239721129986066
-2.5636167866426027,-0.32259072440303155
-2.5433198314036543,-1.497831085882283
-2.541650915160628,-1.5902957761146572
-2.54023106630191,-1.6592983242488064
-2.5247292050705425,-2.2099930760113247
-2.5203575917143564,-2.258605660984116
-2.515936449494879,-2.2531241459931093
-2.511541427009768,-2.195158857913981
-2.5002715033560365,-1.7645647762934917
-2.48422410743758,-0.559006578657633
-2.484004851000822,-0.5413888543903326
-2.4759943477537507,0.2436174862493752
-2.4558915778440564,2.319700124261066
-2.452125712171034,2.6769966400151524
-2.450463527766602,2.8194204526647297
-2.4409932583532363,3.5656373656480413
-2.4387052662865756,3.7117564116287847
-2.435571299148637,3.8914755814540394
-2.416070931665737,4.341121828530537
-2.414908453280473,4.329101276112699
-2.3950101361750726,3.6619217081413433
-2.3914130827053914,3.4511730878398525
-2.390647055386818,3.403162924868563
-2.3837001846092196,2.961864711365236
-2.380519644655723,2.752906071118064
-2.369413068938525,1.9996667419575502
-2.3650889533788817,1.7266316946768157
-2.3617959107338375,1.5227805364022249
-2.3581674638808225,1.3166959942673582
-2.3570227621383757,1.2531655153128056
-2.3530391366736874,1.0603277278232504
-2.346370413916027,0.7853643807768379
-2.3456617279895244,0.7624863227894223
-2.344611046689895,0.7253483493240843
-2.341992360096636,0.6497898571255111
-2.338293580702058,0.5615757452519207
-2.336942762523174,0.5326685765075247
-2.330321098938776,0.4482993295929384
-2.3238396068622036,0.4199453525257134
-2.3087507155944156,0.5451945407836781
-2.3084025731781455,0.5595231287299146
-2.3068290999582515,0.579493752636133
-2.3023264645435626,0.6418456373480977
-2.2926741638916086,0.7847740582725191
-2.2861931485837803,0.8502106867059401
-2.271901651222949,0.8451778717427844
-2.2494012592743484,0.3188702647070218
-2.2493404505172734,0.31941043915084194
-2.2469679439903105,0.22927484140165946
-2.2419615698482267,0.021434272070081674
-2.237182306944041,-0.18298183404554008
-2.2344171344819723,-0.31590387867716646
-2.2310891582090173,-0.4593515670929441
-2.2286013816204644,-0.5741970688783284
-2.228176599355514,-0.597044425791751
-2.2068629549663736,-1.4202854609332352
-2.1895551804135875,-1.6736374786679342
-2.1893547326303544,-1.6758491917749987
-2.187596410636086,-1.6687126369527088
-2.184605738644015,-1.652342482513164
-2.1757863699351634,-1.5107859686909604
-2.169249809992192,-1.321824662508867
-2.1543806437764363,-0.7019534013145852
-2.14062536117859,0.015978786595477287
-2.1328798818850068,0.41563823066167305
-2.127739009083074,0.6692258641204222
-2.123543735261972,0.8590881226437125
-2.1202502809496364,1.003348663041667
-2.117813292029404,1.1042500209936716
-2.1138027491278537,1.255140144010761
-2.1122111788469784,1.3007740667190362
-2.108120483129353,1.4352402823964132
-2.1058330370442135,1.4970618084275207
-2.1020318759541876,1.5838106138288233
-2.0889724427526692,1.7958941704692601
-2.0880735460199173,1.7964150557628462
-2.085829282561357,1.813379726777228
-2.083583929978996,1.8237674512428457
