n_harmonics,base_freq,magnitudes,instruments
8,3.402611359089947,"[-0.1877843  -1.62508425  0.45440566  0.55280428  0.50814576  1.2112712
  1.27948326 -0.22498119]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.987270667358449,-0.6060809769679687
-2.978347976229515,0.08105286237208446
-2.971623959025144,0.6137083891782694
-2.968101361557238,0.8706527225901705
-2.9631483268519627,1.2116475052681182
-2.9620998741782927,1.2746310738994475
-2.9611538774127713,1.3552195222436643
-2.950253543735376,2.0589935707534925
-2.9489711403249292,2.0860081794305385
-2.9463138371315325,2.2288828428874408
-2.9424725175215976,2.466775238401804
-2.942328454583918,2.48820498758658
-2.9415792040676942,2.511970280656543
-2.939549584156251,2.5969820682299956
-2.931140765564402,2.9349070106300252
-2.9311213593325425,2.9428987102995863
-2.929003893681376,3.0420392046568305
-2.9255518759973547,3.1223948034168627
-2.922813099913178,3.2356274982032205
-2.9149650250530628,3.3392359717037374
-2.9068923653466414,3.4275500300420676
-2.894573691788259,3.427565430161502
-2.8901480339332135,3.376680946949905
-2.8833277691040897,3.2462917088816776
-2.8703193688664124,2.9274684312673647
-2.869972995887041,2.9306061716981877
-2.867761662555133,2.9025398028635094
-2.867018444779019,2.8466808398303756
-2.8642314342504576,2.74679127859326
-2.847289872233644,2.164332094460793
-2.8449797069972913,2.1488201841782275
-2.836893327815002,1.844499380425058
-2.8235446181799015,1.4582981644535697
-2.8188349609259253,1.336089441057894
-2.8156305596079045,1.2677004416663504
-2.800121685199546,0.9560073310569964
-2.784875681241781,0.7632736162557068
-2.78268056717895,0.7552168677487647
-2.769784837913242,0.6528230806125949
-2.76708146731169,0.6720800018945361
-2.759958307160149,0.6501199397721378
-2.7554899197369926,0.5949000612352849
-2.752824766750832,0.5679896336774645
-2.747485000328517,0.5572901875767363
-2.743758575213097,0.5144887378773442
-2.7426372361234557,0.5793684582853201
-2.733762856467804,0.4787985976257486
-2.7219721217347628,0.32328454123109973
-2.7130116020556523,0.17362922023731103
-2.706309020525291,0.03595795384071232
-2.705737027626248,0.0465371203213269
-2.7033321672899597,0.0043684511292735664
-2.6976807275821333,-0.18824126666855437
-2.694919410577837,-0.22132123114099908
-2.6874229921683117,-0.4428958902081447
-2.677099798106713,-0.8044876851834748
-2.6709770858827904,-0.9827335109843182
-2.66678259487764,-1.142454055801728
-2.665429132656853,-1.188849288716195
-2.6397302603711488,-2.1112667943856183
-2.638535948833943,-2.1733065593918672
-2.632289688038647,-2.3747746597702344
-2.631512928415273,-2.3964964114276843
-2.6277422016302507,-2.50291499144107
-2.6277196948583272,-2.4826267719995356
-2.6009771757975133,-2.9063829439454367
-2.597984864625076,-2.9286481018040305
-2.593673719236297,-2.930201539988876
-2.591895710924061,-2.917329564210925
-2.586638388331277,-2.8963615389286312
-2.5728394049502326,-2.6281127432760454
-2.5622113014279644,-2.3867945664844776
-2.5504501932439405,-1.954617309420459
-2.5411949901603927,-1.5451251137982445
-2.5383632940218925,-1.44194404397727
-2.535329346372409,-1.298379864688578
-2.53414522294384,-1.2401008668619096
-2.533703287652216,-1.262325667055148
-2.5323971764125304,-1.1564470601487993
-2.526068649568769,-0.87865033769894
-2.5221832201009464,-0.7094395096654026
-2.5208256728061578,-0.6543055456492957
-2.5202577358976543,-0.6012142882649691
-2.5193103390095066,-0.5815727541476258
-2.5039838722414904,0.05311117146051553
-2.502376050174031,0.1275228869494192
-2.5003433868774385,0.1925734276572788
-2.4991434980658287,0.22775442406889795
-2.4926060621818484,0.43757065768542563
-2.4806437347954713,0.7958258866713283
-2.472298112603543,0.9696547041970662
-2.4646360998749137,1.052447692526503
-2.4600016319401306,1.0974965803204892
-2.45945487400441,1.09880674326024
-2.458031995717758,1.086684512126492
-2.443883434166711,1.075351101278382
-2.4328330559741147,0.9816209498703083
-2.4305192912495346,0.8964846336158844
-2.4300954223585336,0.8875514657449802
-2.427862441760219,0.8728747322651353
-2.42306118839377,0.7781311622013573
-2.41836778022106,0.6250315370798791
-2.415717165309547,0.6124051469022505
-2.413585293209931,0.5465384340189235
-2.40512840338685,0.3302896658907624
-2.397196603646165,0.11381146947428786
-2.397098746892111,0.13774379769798303
-2.3962957245744136,0.09599353929535247
-2.390603595174907,-0.011087842531155835
-2.380503885958489,-0.3085920977301672
-2.3768787416687513,-0.4017389654322231
-2.3753205229808683,-0.4202504275141879
-2.372977315318586,-0.5186923634387752
-2.3694712961091158,-0.5446716660785498
-2.353446628171623,-0.8606262294786483
-2.341866018702764,-1.031232549435136
-2.315569513211101,-1.1522016830913737
-2.3101715083432968,-1.2017942889857507
-2.3054401741885844,-1.1590594356637351
-2.2835824296538014,-1.153025197924001
-2.2603183577637918,-1.2245597236031764
-2.2591766343366175,-1.2221906541923464
-2.2568589183851087,-1.2469650267395875
-2.242532098318809,-1.355331169490717
-2.2252066611188237,-1.6342594403742623
-2.217729894093522,-1.7883470313808223
-2.2140145586352302,-1.889938947843012
