n_harmonics,base_freq,magnitudes,instruments
7,2.368417048136515,"[ 0.41890623  0.23293133 -0.38998719  1.29273207  2.00071571 -0.90426139
 -0.13767522]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.993692734116804,4.134097386015158
-2.984842870538716,4.326739459131132
-2.983371497976374,4.404229727822616
-2.9821403833635722,4.417576505134282
-2.980177940180778,4.449050646248998
-2.9799593697475935,4.441324123487658
-2.9775912113834053,4.494331173733441
-2.9668384219864694,4.711511473445349
-2.9662893724846775,4.688533128100684
-2.95151604776163,4.86886470063969
-2.939738273590202,4.938534185982981
-2.9348551227491684,4.972944966915389
-2.9290183962155867,4.975261413832938
-2.9280044608644205,4.967855095283505
-2.924676185363446,4.942597362238544
-2.9092327796457944,4.873605723813601
-2.9037122744416783,4.791310213157206
-2.8892658748976556,4.588084011786629
-2.879048339742998,4.378673110489618
-2.8719689807265616,4.2487471084527755
-2.8641809455282328,4.062736502733316
-2.8631382058656096,4.025808448702783
-2.862195534171091,4.004029994470153
-2.847368228227398,3.598267707225399
-2.8409586594105996,3.4316955108056737
-2.8398514808854256,3.409970849313422
-2.838283843331271,3.4006605576736884
-2.836722325548979,3.3108828772160956
-2.8318598010259572,3.161417750674727
-2.831334824419062,3.174544929412505
-2.8265766423242176,3.0638872269621165
-2.8077811799657333,2.4148454814161506
-2.8052816753506873,2.343298749103637
-2.805264089331763,2.332800201275092
-2.7998575581596152,2.171334339448541
-2.7876288992864575,1.754138671596859
-2.785064029953724,1.6831602471968041
-2.7838370112377513,1.6290143578691463
-2.78330083261245,1.6246689725848238
-2.779678645137844,1.499629115706729
-2.7793164748175423,1.5094289734475548
-2.7787414442536313,1.5077732426816794
-2.775941932761487,1.3999490757687305
-2.7741825900445685,1.360789213889845
-2.7686989413006273,1.162249076822574
-2.7672210552812735,1.0916785758965508
-2.7630981865944997,0.9998912087813365
-2.7615139002283153,0.9456278189107167
-2.754489370960008,0.7229975131334775
-2.752782942012777,0.6467279417679143
-2.7486180574716625,0.5412622514519396
-2.7408484725879294,0.30103119341065177
-2.739232017111817,0.2642572302148468
-2.7336469478134724,0.09717327923237176
-2.732407341314053,0.0989469371754971
-2.7304219662936164,-0.03750109646831541
-2.7246765360201013,-0.1558694777751211
-2.7162645016555693,-0.4092321327379749
-2.7137540081552696,-0.46360711495275575
-2.710556219030697,-0.5499963647170265
-2.7082927072436096,-0.6232770688634423
-2.6888346529588425,-1.1171103438746934
-2.68165761300969,-1.3109309273052048
-2.677383142879214,-1.378169624320905
-2.6742900704502377,-1.4553669802080222
-2.6709863603540764,-1.5050257700272849
-2.6608764322483145,-1.6990039454006682
-2.652499624877446,-1.9040105334830018
-2.6479488783014777,-2.0160608895325454
-2.642450826766762,-2.0905471229275294
-2.6355343662959703,-2.210286731318148
-2.630448263608442,-2.314931258175532
-2.6183398634711055,-2.5092402163856455
-2.618148386101223,-2.5310240857948245
-2.616305267915483,-2.5563429379719746
-2.6106480526017712,-2.631354411771527
-2.606747378426349,-2.707484873697542
-2.5926293454252534,-2.824122110188622
-2.5859669742956983,-2.9323227369974143
-2.569771534633229,-3.0331626860566985
-2.567307071431091,-3.0382269492458867
-2.5669681141761087,-3.049633660259048
-2.5638047321328443,-3.0594596942558447
