n_harmonics,base_freq,magnitudes,instruments
8,4.8528253164097155,"[-0.59400644 -0.01635216  1.16397892 -0.47149415  0.97232282  0.16045615
  0.25356095  0.16979551]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9994883620410775,-5.3155635590573365
-2.9986955517120126,-5.377432610652696
-2.9958352695419546,-5.567363712745867
-2.9917236038762365,-5.805496647850074
-2.990850483240936,-5.86012670114721
-2.9890955701126227,-5.960092243913612
-2.9882272542094643,-5.9828197876285065
-2.982437729826284,-6.164280842946071
-2.9707465351032036,-6.120944506154674
-2.9667336124080053,-6.015315679970508
-2.966279642009809,-5.967250134167325
-2.9601781612060822,-5.688184016320586
-2.9572211635959533,-5.4532552386620186
-2.956884126538933,-5.420185755657223
-2.9488789303513334,-4.684071137092661
-2.945357588892959,-4.343597746373943
-2.944793371167546,-4.291593156481161
-2.9358046882455646,-3.190175457849634
-2.933402127914949,-2.8844766790621774
-2.932019352971598,-2.7061400136167753
-2.9239713793556152,-1.6419825272042532
-2.922099493150573,-1.3952087091373389
-2.916223571643724,-0.5819331154261884
-2.9135778508325294,-0.23847865440339638
-2.9124413940310125,-0.1106485056024504
-2.905440439366951,0.6996983606726004
-2.9053945308043008,0.7307147992471246
-2.8903875713076475,2.0246409742767364
-2.8587608147345707,2.1000170933232685
-2.851022382019603,1.589270651282438
-2.8461304543694395,1.192785594804563
-2.845388513263331,1.1513511954505975
-2.841243497411747,0.7501736345137874
-2.8405023145074173,0.6814439614358438
-2.8317940576274006,-0.24316737440607505
-2.8218935434591996,-1.2531490603253987
-2.8215494416388793,-1.2608858557026172
-2.805337239263326,-2.6845532603056284
-2.7871151796654794,-3.5113553922647407
-2.7654088464964466,-3.1156760169994318
-2.764094184396088,-3.0619545200903
-2.756954377845161,-2.6697378908808624
-2.7562258471959877,-2.6228650550236416
-2.7551056467090707,-2.5318713149394583
-2.752599702795478,-2.380524907845062
-2.7439096316921767,-1.7251578639338168
-2.738671753743655,-1.3324650794635553
-2.7385076208331016,-1.3025244925325148
-2.736870100309125,-1.1939715519967466
-2.7338779701596088,-0.9515417426261499
-2.7271813461389325,-0.5009563353936384
-2.727172763479749,-0.4803065020282202
-2.720710252354441,-0.1262472001496338
-2.7006175137624107,0.6281694340370926
-2.698538138863191,0.6100833440824531
-2.6939493586452374,0.6786945198229366
-2.6922659498197223,0.6512632444782801
-2.6919333431594925,0.6207519834136759
-2.6893013373016794,0.6333885402903172
-2.6852379935534287,0.574826670592859
-2.6847101541113494,0.5829113144981549
-2.6825762442785193,0.4736296864393431
-2.681505498694162,0.49721609946204265
-2.674539047107311,0.2856039190746862
-2.6716425365282865,0.1586520273105919
-2.670506142351415,0.12077082482776898
-2.668402311099906,0.06548611486749414
-2.6681401580427524,0.026992267671252936
-2.6655482717532775,-0.0984086179089875
-2.66478829185835,-0.11165184836630032
-2.6525584441000225,-0.622227010908884
-2.622501330577284,-1.1985120365132964
-2.6200325896781695,-1.1291969083481241
-2.618917244250376,-1.1451839146001568
-2.6103425249773404,-0.9526556193448965
-2.59807467379992,-0.4942166566150076
-2.5885539987060953,0.041230810392644215
-2.5869102593395588,0.1465570935719123
