n_harmonics,base_freq,magnitudes,instruments
7,1.107620975635108,"[-0.08400637 -2.56919517  1.02515403 -0.40766566 -2.02802022  1.0657034
  0.07098028]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9971195998773723,-0.20728527927247867
-2.9913083275596755,-0.2110830780133939
-2.989111660581493,-0.2209305779690592
-2.9674778558214427,-0.244325389052517
-2.966984185814388,-0.2595039165684631
-2.95835363591803,-0.26352483252112174
-2.9512513214413714,-0.29017513752951046
-2.945815172349934,-0.3103124104986585
-2.9415273844995466,-0.31863751493028836
-2.9354566257241554,-0.3181209184558455
-2.9332820940767688,-0.3370423953441578
-2.9245956406853257,-0.34821823498947846
-2.9146263449601655,-0.3601132491875636
-2.9129613490399473,-0.38956041425692484
-2.91153269159863,-0.36846226192709913
-2.9102223011423214,-0.39030918833960854
-2.905685285192874,-0.3812144198480481
-2.9048421239385567,-0.3926428664064466
-2.89910166992098,-0.4124779001656386
-2.894979638610252,-0.43176278515088046
-2.893213776378075,-0.42140254763380425
-2.8921384514825226,-0.4161760449677248
-2.887057140807226,-0.42154122547074135
-2.8760400551841085,-0.44937887150508077
-2.872820569285296,-0.4548070272178952
-2.872083982930339,-0.4667756539144188
-2.8697680173959244,-0.4698413676722119
-2.8682098917288212,-0.48518944068204917
-2.8555902012590986,-0.5156251347192784
-2.849447628049273,-0.5288165115376409
-2.8316134254482446,-0.5736917124834763
-2.809138281013605,-0.6449918615882965
-2.804195374978083,-0.6722070167739725
-2.7982003906909503,-0.6913238776825279
-2.7967804020977,-0.6892102263387901
-2.788152292089113,-0.727125050150619
-2.784780531565959,-0.7332919657932856
-2.773946623034349,-0.7863139823129391
-2.7672205482990213,-0.8239051239157149
-2.766572134418066,-0.810553811985953
-2.764661143327683,-0.8230870875417541
-2.762687761904354,-0.8313284515356671
-2.758972568445209,-0.8388271811247712
-2.7529775646130092,-0.865505018813195
-2.7499709144702527,-0.8823096360639344
-2.7432025421956734,-0.9196023296092168
-2.733827766232043,-0.9525600798764255
-2.733694395538879,-0.9522403859447602
-2.7314715690644267,-0.9659895971438417
-2.7192639751186007,-1.0254557120896037
-2.7190996636285645,-1.025664079653913
-2.7069284841573884,-1.1060208666440936
-2.705583311406524,-1.0969024929353992
-2.7024155455552985,-1.1270125713911927
-2.6679880511503278,-1.3518216697736622
-2.6670557184218175,-1.342633424897951
-2.663450436136272,-1.3499220149108166
-2.6617362711306303,-1.3602780260576264
-2.6422807208510255,-1.4950654475197676
-2.6411960855232044,-1.5061678599632415
-2.6379256309295105,-1.5201150397564946
-2.628932108097082,-1.5813031336752392
-2.61976510924424,-1.6560712498746555
-2.61446451210131,-1.6948476514910442
-2.6090402908379784,-1.715078939394665
-2.6072004479242725,-1.7439923284821346
-2.59892531854476,-1.8073755261546387
-2.5950834638279687,-1.838696703861245
-2.583027495143938,-1.9052339870795558
-2.5704460707247545,-1.9806177230588609
-2.5685562685031345,-1.9949942177329534
-2.563927597337077,-2.0493424207491993
-2.561248944101167,-2.0720751174991703
-2.5340941542678106,-2.2356604422041997
-2.51962883666846,-2.3307282802019547
-2.517690457924849,-2.343743714163731
-2.515919360116279,-2.337152614742673
-2.512406693832058,-2.3724593137904004
-2.5112150482117626,-2.3758548855913424
-2.504329896951562,-2.414650760881216
-2.483024422441364,-2.522401466697958
-2.4807815371733133,-2.5335834763316245
-2.4715821030787497,-2.5897732301934147
-2.4527121300946355,-2.6429181101209607
-2.4455266717838047,-2.6910328383256754
-2.443490838161489,-2.684501915573447
-2.4428215539436815,-2.688101136215733
-2.442599027750542,-2.6868001427712684
-2.440848721166213,-2.7122167762798304
-2.439377211045461,-2.7174378489130158
-2.4281481721728304,-2.703415587483691
-2.4199106147520855,-2.7577931548580628
-2.4159030047543517,-2.739503841705444
-2.4126094606627095,-2.7773010883217997
-2.409018860317353,-2.7769334705278106
-2.4073342179155865,-2.7660087827163617
-2.404769903937529,-2.7824948511659247
-2.404454236301146,-2.787860538192997
-2.3995272948270547,-2.7790729096216933
-2.3993022576372134,-2.8070976285045552
-2.396887957546911,-2.7933369301030178
-2.3954818214256184,-2.7926752754082464
-2.394369665034418,-2.7806701919993797
-2.389191755965671,-2.774401247192656
-2.3874275840242865,-2.7897428666370176
-2.3819524421274267,-2.796388150642931
-2.3672979689492664,-2.767947722623774
-2.365987408711664,-2.7799438310795446
-2.3608468721218125,-2.751821617360129
-2.360634753603053,-2.745830554282635
-2.3503854122076557,-2.7310989328672486
-2.341067173650376,-2.70140502338403
-2.326583762871323,-2.6579937731866377
-2.3174301730834017,-2.602426775868166
-2.314774018061769,-2.5983366698162658
-2.314487210817842,-2.5958756592104284
-2.3073290940929914,-2.578980288565448
-2.292602945804978,-2.453605993203549
-2.288478363118951,-2.436688777287477
-2.2878113838947307,-2.4259259370492057
-2.2797938634739383,-2.369978023318813
-2.2751419186477855,-2.3390611235924346
-2.248903159114708,-2.088787339084992
-2.243923187840328,-2.0479585651692402
-2.2389706656821513,-2.0013723626982056
-2.236995122613001,-1.9825039274783227
-2.23331396194573,-1.9435548630747386
-2.22945132338695,-1.892966148717458
-2.2250390214081053,-1.8412605231652857
-2.2207314606697137,-1.815083074418463
-2.2182532423571635,-1.774687677205892
-2.212119515635237,-1.691875133036771
-2.210442122152316,-1.6759088472563448
-2.209665302725554,-1.6788308386353437
-2.207963602063143,-1.6379888565936527
-2.2072432622377316,-1.6477630999998887
-2.2067768681839004,-1.6447047978306233
-2.206138766393801,-1.6304448003635634
-2.195155157431012,-1.4858098257755286
-2.1942101076610134,-1.463423381556204
-2.161206613718404,-1.023035167490927
-2.1600989172272924,-0.999449729383095
-2.1586385725677317,-0.9747740092087408
-2.1513457958227953,-0.8763995649496805
-2.148141302817888,-0.8346291903765454
-2.1284986838715527,-0.5591980265316135
-2.1235676058222883,-0.48434547430314867
-2.120221544362266,-0.4216061146959113
-2.1188573221275533,-0.405889038174369
-2.115091404342585,-0.37050924366510535
-2.1134596491714834,-0.32142545786545074
-2.1101853371161097,-0.28319208948943886
-2.1083925165087667,-0.24732353360893997
-2.0982774669614157,-0.09903299004738562
-2.0957946303649235,-0.06307450640384554
-2.0643297741072626,0.42766664006186034
-2.0629596366389165,0.4466818576533634
-2.062827364664682,0.43766954725424184
-2.05299861391117,0.5769216703103243
-2.05165195089632,0.6075320651318673
-2.035632055576322,0.8517888846571057
-2.031602036071923,0.8852481026106594
-2.024705213387965,0.9778020995137271
-2.0143096183869877,1.1216679525881397
-2.0139106235393496,1.140207735463784
-2.0114126434064694,1.1537736034208812
-2.0019939627497876,1.276973229610887
-1.993914941555182,1.3821603370549131
-1.9860191205261275,1.4824480766603134
-1.9670210870661038,1.6763109375866878
-1.9618917718799858,1.7382072204259527
-1.9474484445120772,1.8760724800055117
-1.943155062404266,1.9044493707750438
-1.9426146055891134,1.9106137394053913
-1.9411442426094987,1.924723899399599
-1.9393649494384884,1.9244796998293565
-1.9388201695275178,1.9346222960081745
-1.9372668038464198,1.9737556921888357
-1.9346542278849646,1.9876177183720218
-1.9158281509362103,2.1167468470338777
-1.9139652191782603,2.1366538508982464
-1.913911890159945,2.126737592213727
-1.9130598187976904,2.127292054459854
-1.9039630905964053,2.1807019098672678
-1.9027269226577161,2.172764282533054
-1.9026246515601255,2.185777468440202
-1.8966163449939273,2.2013864045296216
-1.8509080006917544,2.330710025635077
-1.8449796359279613,2.316715713362423
-1.8355771260197524,2.3389087009841996
-1.8257846116617018,2.307628978351019
-1.8210258178824252,2.30718568354809
-1.8070631904645378,2.265171176983908
-1.796715583599933,2.219582454942005
-1.795085289071113,2.209814315913727
-1.795003304548086,2.2123154933192573
-1.7918926261784545,2.2048792700794992
-1.7915636390847818,2.191475919291092
-1.7852591998137644,2.154827777745499
-1.7770223112746526,2.1194735186091136
-1.754964893537822,1.9651741526158155
-1.7525262036533127,1.9295032248623372
-1.7470256950555927,1.9100443763526551
-1.7459722700556295,1.8774771874788856
-1.7422382052618182,1.8612461347667428
-1.7415439118315084,1.8755805159378136
-1.7356318716004309,1.8020581137306755
-1.7314887234850826,1.7397325286343837
-1.7299385600036534,1.7388969154774763
-1.7177666299931742,1.629396812193504
-1.7116260083772166,1.562206915561012
-1.6997209168551979,1.4336720800976628
-1.688966866600737,1.3013869673437328
-1.6862323687764234,1.265081095848783
-1.6781042406007183,1.1771866244129645
-1.6746821563011602,1.141090203950164
-1.6742494433495834,1.1310014290272274
-1.6636041708505276,1.0106387551231648
-1.6624681686566016,0.9931231489115978
-1.6603991845947943,0.9586781247572237
-1.6562687693073481,0.9040007645442897
-1.6541855304492221,0.8875759149972565
-1.6496813620630524,0.8363213006694306
-1.6367636224735758,0.6723984145191727
-1.6314647817773886,0.5982186004266776
-1.6301078677399432,0.565310122578746
-1.6272576368621543,0.5142693412650604
-1.6238622359419863,0.5031699023754583
-1.6225031642829955,0.4728401068808458
-1.6160830999416744,0.3847335473357086
-1.6093959375508495,0.3111588201758576
-1.6082280752301281,0.28439798069125105
-1.6077893800007528,0.2793178798599872
-1.5949804844412185,0.12237469602046568
-1.593070349119672,0.07666910303949984
-1.5898196782286007,0.04209271393770106
-1.586605695045367,0.010047806444214755
-1.5845134105429122,-0.01244187460824251
-1.575549529918906,-0.13523060859200872
-1.5734366565774487,-0.16307169807796634
-1.5711505680023583,-0.19134208118696774
-1.5671446250510677,-0.25928708512564985
-1.5612919980181748,-0.31023168994263456
-1.5573527979939112,-0.37485563528565413
-1.5490068714772764,-0.4595367163235302
-1.5488208174956013,-0.45073082845815493
-1.5417104913682076,-0.5510124578764178
-1.5408696750314552,-0.5666107779102751
-1.5362694427892716,-0.6280034086274774
-1.5344411113330394,-0.647350979820934
-1.5236001017462042,-0.7668282969558663
-1.522630743170616,-0.7722279173730363
-1.5224368201325198,-0.7745366708863712
-1.5210386516092735,-0.7936618553128463
-1.5068993499626293,-0.9345230863042719
-1.5054219149520678,-0.9651560431523478
-1.5045858945185573,-0.9592681160200202
-1.5019256257853195,-0.9847278779369674
-1.4957060893912884,-1.0587128991858155
-1.4872017247421705,-1.1418486150824152
-1.4776313532438277,-1.2184699879321814
-1.4677756841270224,-1.315622979696276
-1.4660211129840928,-1.3229443692291356
-1.463919720431934,-1.3298164333780287
-1.4565339256494825,-1.3871120544297155
-1.453807360757097,-1.4115394353083235
-1.4536984283306704,-1.415893919058296
-1.453665957038197,-1.421057164146166
-1.448389909558404,-1.4620049657397494
-1.4446861212634154,-1.4821398030633635
-1.432458883286014,-1.5774017981710209
-1.4210887469268687,-1.6160761075410723
-1.4202664266751859,-1.6251329379070325
-1.411784019529684,-1.6811867829613238
-1.4042387611123663,-1.705992320117058
-1.3947530228357123,-1.7548530300058083
-1.3792414860236957,-1.7988556373586306
-1.3791525798681687,-1.7861812987807586
-1.3713150203910132,-1.8258097670506854
-1.3656633260307487,-1.8389387407059665
-1.3630692659467134,-1.8451082283327245
-1.3624204626784309,-1.834639235598152
-1.3559223679075727,-1.8567435007084536
-1.3479659745159345,-1.8697350326222848
-1.3467936650630945,-1.8667140339627786
-1.3439309857401869,-1.8601142694065504
-1.3273119856594406,-1.8704710965831692
-1.3242629302323912,-1.8611819907018605
-1.3213149303899894,-1.8728120718141392
-1.3197540005074329,-1.8629866240938604
-1.3127329494206326,-1.8646156281736121
-1.2978023691483818,-1.8522151612637876
-1.2859667460328743,-1.8353054401166682
-1.285259403695732,-1.8353921538977878
-1.2838023859121577,-1.8364628656340098
-1.2824171917664824,-1.8322364274712257
-1.2769929075073734,-1.8181403726519627
-1.2672954306218358,-1.810402109246814
-1.267182900181966,-1.7957719117095616
-1.2647179402755837,-1.8029767443684683
-1.2646258721920893,-1.779758523667188
-1.2639808282897,-1.795323899579648
-1.2639267825346487,-1.7807769046482473
-1.2479245165548427,-1.766714039327926
-1.2460507888898704,-1.7476832335375263
-1.2448960265080493,-1.7408548695786181
-1.2337521268415519,-1.7125717734876682
-1.219991551097458,-1.673756282807529
-1.2141238282866234,-1.6398118762277332
-1.2063094380670696,-1.609655578619965
-1.191970899391212,-1.5864033835741482
-1.186352635235129,-1.5693124158334384
