n_harmonics,base_freq,magnitudes,instruments
7,3.7094747708946194,"[ 0.48960235 -1.30416958 -0.82376489 -1.06208161  1.26293142  0.00343651
 -0.55337625]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.995409043808809,1.6942058268104057
-2.993573904975559,1.659744290363866
-2.988800552838276,1.6109196142253313
-2.9885713754219494,1.6567583937563328
-2.985054760339538,1.5623988428838527
-2.9754032716726155,1.5744438305489787
-2.973500742039004,1.517088402069933
-2.9697366068854363,1.5796958597822783
-2.941239083993111,1.5554789119083705
-2.9405433016827907,1.5344781530134193
-2.93151652114833,1.543740134813283
-2.9302705821578705,1.5450783019798455
-2.926681861457725,1.5222351831447487
-2.9130475586437585,1.5730050950017005
-2.9129980067377694,1.5839056168659478
-2.909428347303164,1.5684281895084442
-2.9064055755865907,1.6320802594029484
-2.8974453578485946,1.576960793830158
-2.8963836683675073,1.590554515464976
-2.891607927035608,1.5602210322978118
-2.881969597615706,1.5717945651983667
-2.8787607098181383,1.5093842523246488
-2.870420625795176,1.438332502706307
-2.8678613455038353,1.4385853236224808
-2.8671572919937534,1.4495437373528923
-2.8632730984932557,1.4024614605376604
-2.8599816030128116,1.3721479909753556
-2.857967591938902,1.3834228124514851
-2.854973506877025,1.366283792336532
-2.8537108491749286,1.3356373126259558
-2.839497569066639,1.2239094793468108
-2.832626835426438,1.0962828360931174
-2.8309982781980203,1.06105614063379
-2.8253540933438277,0.9900587464209117
-2.8245914996082835,0.9741357596137412
-2.8231357200759213,0.9327505524635595
-2.820053438700783,0.9043744922075412
-2.801356243991801,0.6598830541436458
-2.797541827518352,0.7293369115735402
-2.788720792692397,0.5314657927790095
-2.787188681456713,0.4827160143599301
-2.773328769816532,0.33250843164992216
-2.772874275686802,0.35563763647370233
-2.771056851343615,0.3952654907539232
-2.754098897320758,0.20991407879211155
-2.7518505735604073,0.20763538874135098
-2.7362969268224506,0.11826648088264548
-2.732773666729676,0.09835940366661373
-2.7241107326686294,0.011112656977371578
-2.7212911863471985,-0.029023280937921912
-2.720646559585081,-0.0771674213544821
-2.6996936699716194,-0.32206611977032695
-2.699204766035843,-0.3248956653569792
-2.696724193736712,-0.30178118244137764
-2.6956194464857286,-0.36533736081911583
-2.694109698287798,-0.39992885204367146
-2.6940096192996013,-0.39387659548235426
-2.6890649352913663,-0.4301288614929867
-2.6815670685387376,-0.6056053381119774
-2.6796625405793844,-0.6461337020272295
-2.675915215236847,-0.7719398549630139
-2.6671071181218977,-0.9771495373265785
-2.662519010868845,-1.0903319427068234
-2.6501771527827103,-1.3736828867348077
-2.6496917049954773,-1.4414154944987774
-2.6387039123249805,-1.738236091355343
-2.63385122836384,-1.8807131464350264
-2.629453907570952,-1.9614149638605605
-2.6248842566629214,-2.1567347228344476
-2.6219799078500783,-2.2304589022515895
-2.6143267520260807,-2.4501849066713888
-2.610363201535037,-2.4862853374200706
-2.5871824414379567,-2.965993695017103
-2.5871466634907563,-2.948490634458497
-2.5840516059798886,-2.9782821631245353
-2.579602394463877,-3.005339886098924
-2.578854471458377,-3.029603066454081
-2.565614924772203,-3.0082985763693864
-2.5614107940366964,-3.005045865941407
-2.5556384010308646,-2.9858750291023197
-2.5475764153198623,-2.887852511431233
-2.5355374641079367,-2.630390488751402
-2.5289163560598027,-2.4066147983636794
-2.526792347977522,-2.3484161060695254
-2.513826412215349,-1.8921725382801373
-2.5081181341757546,-1.7034410010266037
-2.5072269993437617,-1.656705878372139
-2.507057273980662,-1.7318284065005298
-2.4847629758312686,-0.8248482213762348
-2.481214018192043,-0.6809160706663986
-2.463518284723617,-0.1616186991041599
-2.462955668820846,-0.16153920201455418
-2.4582698604847844,0.014573921665091957
-2.4539465877219664,0.07743489092230806
-2.4537254630485785,0.08231391175483985
-2.443614472462098,0.19393678851215063
-2.437916359441588,0.15418170058330893
-2.437540107486887,0.21027023318579657
-2.432471713167383,0.20066013284046813
-2.4320993480731827,0.1886490491384993
-2.4224668799764726,0.1725829417083975
-2.4099010847131392,-0.06974730648102755
-2.401780755134482,-0.2616786102634346
-2.398589778547972,-0.39032070071360564
-2.396129987397747,-0.45627593650729764
-2.3935027924616974,-0.5793806489554524
-2.375009157831202,-1.2321702592540735
-2.3725272918247353,-1.3374396486843334
-2.357502599291467,-1.8982561925616626
-2.351583128661531,-2.173568075081514
-2.3436320354990308,-2.3580882157854295
-2.333162519842148,-2.6306829638521463
-2.333149794602473,-2.6638605997280678
-2.33272013117253,-2.6580720610006408
-2.3315453730713998,-2.6917730744800545
-2.327450964148455,-2.7146759033891397
-2.3246618974539306,-2.784044869198046
-2.3215056664958835,-2.81637351597072
-2.3171746093664813,-2.7852063118216117
-2.313029394108649,-2.8456475872696885
-2.301320939818358,-2.7002216393745284
-2.2986196351592665,-2.644690711118337
-2.296342401443957,-2.6528889771620983
-2.292558781728218,-2.5389480698398668
-2.2832797395521247,-2.2039692279872436
-2.26433444749508,-1.3759300874374036
-2.2638707965814797,-1.2646415301286136
-2.2271897096230266,0.9919793180478212
-2.2258465314041698,1.091046499420172
-2.222479482526085,1.1879369450287844
-2.1877149374045333,2.689613283113386
-2.184484496424221,2.789350877691857
-2.1830065913539682,2.7890844945263003
-2.1811688880325084,2.8283230908918946
-2.167244274979312,2.806661246169355
-2.1575228867754763,2.6706888183358517
-2.148058122339119,2.3803057630445887
-2.1439601766086858,2.146932082063974
-2.1296342945433344,1.474972657105342
-2.123175358701112,1.0446905387003826
-2.1184888339048253,0.7611701753792047
-2.1176869394720534,0.6704835414511926
-2.1124608084245704,0.33470109709806106
-2.111620847720702,0.2524817940375246
-2.098934313815245,-0.6518871165353707
-2.093089565722532,-1.0892623349944233
-2.0892421659554774,-1.340428961508006
-2.080922029869635,-1.8746774083195716
-2.0757747410152687,-2.192176987068225
-2.0725243385460725,-2.3658520519889934
-2.072147140950439,-2.467728154002258
-2.0603587449829877,-3.051337659536742
-2.057446764222017,-3.1153353569225017
-2.0487052276260425,-3.368427495254
-2.042180460892541,-3.543582889292402
-2.039451942374526,-3.5831921003873117
-2.0339850216321564,-3.5967610276082063
-2.031954444057367,-3.608541042204199
-2.0235693372113097,-3.5936476564904427
-2.0155250974869845,-3.3718814905677252
-2.012629599814242,-3.347104603352052
-2.0026515613193547,-3.0061832916079645
-1.9896307256221573,-2.3679952325643483
-1.9851247741662417,-2.0685545246391874
-1.9816841212875993,-1.8686026844615842
-1.979254947904888,-1.79720443442668
-1.9762144607192842,-1.5914803488987843
-1.9708757327618451,-1.2545790829057002
-1.96608464159947,-0.9290907984902649
-1.9622373132296165,-0.6739024224201747
-1.9539225253517678,-0.08677115597140819
-1.951323780565657,0.07439282087283348
-1.9469020154080419,0.3908133915641201
-1.945037086679068,0.5084102975438861
-1.9450336930356478,0.47433687139032715
-1.9441328896142758,0.5703405631107853
-1.9245624060868127,1.6742565682615362
-1.9214184401963588,1.7904609134304403
-1.9119844681358424,2.2049496935299873
-1.9081288770491143,2.336320402804406
-1.907216666622308,2.3911140851150314
-1.906668077466053,2.347351812088569
-1.9062061604487084,2.374256940893099
-1.901940556042185,2.515246845888073
-1.901170627037231,2.544876415781037
-1.8927833507543432,2.713558670057138
-1.8845579159215942,2.8451292556211016
-1.8821564878227426,2.8343342519776407
-1.8797970936668573,2.8456191347283593
-1.8746769074079142,2.838405721198625
-1.8736473049448348,2.879443958285972
-1.8718579471283987,2.8597848452624737
-1.8697990605984727,2.840297450652161
-1.8623132875093136,2.779938913790153
-1.8618952383806946,2.793144069272924
-1.8608436797576078,2.7360186743502943
-1.8604240362188849,2.7140777731611165
-1.8427731960235252,2.4645314088286656
-1.8330662692704605,2.2139081753260963
-1.8303097721331483,2.109488593569191
-1.8184822883832097,1.7767910966564304
-1.8058852028864925,1.4841283161026977
-1.802450874041193,1.4484025738251538
-1.8012210153074883,1.4588505283563817
-1.800714954523276,1.3668792954830076
-1.798736834998599,1.326581072678354
-1.7854671541889242,1.066133104683818
-1.778517630341891,0.9230548826857109
-1.7766887087934784,0.90684973431976
-1.7729871204591987,0.9065304879706206
-1.766390106576646,0.7645414818497845
-1.7652004976118378,0.7611584588863236
-1.761990276217721,0.732043271120549
-1.7510878273539119,0.6278365356430146
-1.7444765491745469,0.6429234963603288
-1.7426487564261564,0.5881734427811725
-1.7385610180561542,0.5633401300520667
-1.7230596170179344,0.5358867459042441
-1.7180800144064312,0.5490379351498311
-1.7133575744817666,0.5105417097001406
-1.7099288795176202,0.4263536665077342
-1.7090682066957403,0.4599349158209506
-1.7088106433498411,0.4824494179268025
-1.7052089305830938,0.43806676376955905
-1.6928085419402492,0.2981471327963281
-1.6902329027104945,0.2648011832617288
-1.6857740979834819,0.2228003734636462
-1.6830705163111528,0.19099474793651947
-1.6792015236162614,0.148874135222957
-1.675866598615876,0.059307944774265896
-1.668950818889955,-0.07936595585814142
-1.6595879508839615,-0.33761003828005226
-1.641265040494801,-0.8055755749923993
-1.6401440951720903,-0.9299987007069068
-1.635880095161764,-1.039652714234112
-1.6352634760228164,-0.984455592815301
-1.6319503705970948,-1.1600383164618038
-1.6256923542591784,-1.3233739924488601
-1.6232322649671744,-1.40715036897008
-1.6124969745618416,-1.748785466724191
-1.610630366334273,-1.7805267041625281
-1.6096725892441561,-1.8124916844945747
-1.603684978638695,-1.9905033186959808
-1.5989336768366238,-2.1152390395272085
-1.5922496152610068,-2.279509155379068
-1.57877747500924,-2.4864379157281
-1.5784285039629893,-2.438729278380111
-1.57747482865057,-2.439546981538382
-1.5618371837882763,-2.516551504952712
-1.5552054068962966,-2.4558030020158372
-1.5533988126765073,-2.401547585156691
-1.550517671328341,-2.341968331561202
-1.5490178158031374,-2.324884416144619
-1.545768908130416,-2.333320359342926
-1.5443475113444318,-2.2385465518185845
-1.5302163555539032,-1.8706241186053711
-1.528790258626349,-1.8437132735871877
-1.5264545379046095,-1.7510662291412378
-1.5263240853333815,-1.7656038209193718
-1.5262488349774284,-1.7033205063360508
-1.5204851306491731,-1.5710048187607626
-1.517306014063979,-1.353300637156775
-1.517209955080999,-1.333047570442912
-1.512748190785017,-1.1509321200288127
-1.5091827168783545,-1.0817591307286862
-1.5004491791331238,-0.5586479439676231
-1.4953814613557674,-0.3151566866417063
-1.4692469103037595,1.0035155627955452
-1.4664728070292972,1.1716821453963602
-1.4433146750131762,2.180978037261611
-1.4420601143086633,2.184275532751671
-1.4366038680249766,2.434282062053308
-1.4301495250687104,2.5040809595937987
-1.423989196255161,2.7997698155264295
-1.4239837978348135,2.7403646548421103
-1.4220181629038189,2.7852514441449006
-1.407236309538925,2.999977431172021
-1.3948030098445032,3.0417059674433022
-1.391879354249476,3.037833235123145
-1.3865463936954485,3.084928524179596
-1.374358744137355,2.971311774675233
-1.3735092174953463,2.918579314971416
-1.3616688607733234,2.688744248011764
-1.3561971281723328,2.6601462249519643
-1.3497255584514112,2.4886747307971153
-1.3465336900883926,2.4543188304851267
-1.3319628476565575,2.151710571915847
-1.3265367346261214,2.1066957956964716
-1.3248045111884208,2.0349199639721416
-1.319258929987284,1.937291885062778
-1.315336692905571,1.8880497253023756
-1.3003654490535728,1.6715468649041276
-1.2973412537823512,1.6746320951577567
-1.2943005944750825,1.646090505535355
-1.292844375177468,1.5907477584383631
-1.2676032130851815,1.4959787974472782
-1.2597910327957806,1.4907455323620848
-1.2465922610340758,1.5308023389650642
-1.2314354563164498,1.5797802035226138
-1.2214760847121806,1.5915572301507366
-1.2147782007672538,1.6720410558474077
-1.211405123105439,1.5659348027480644
-1.2079444029237254,1.616322709433983
-1.2053137183138853,1.6189145691678577
-1.1909861709682703,1.5669020510648541
-1.1799221154636717,1.456207135052605
-1.1714234309301483,1.5134937029815732
-1.1688596821189567,1.4694026895223087
-1.1650177814392872,1.398758129517402
-1.1572041397425306,1.2898552570180328
-1.148868699803043,1.2087651290379708
-1.1376323268495951,1.1469747193994242
-1.134501955853157,1.0270196594785745
-1.1333907047768752,1.036668409920745
-1.1320857709704086,0.9913363396078216
-1.125465533795269,0.9284005981022667
-1.1138461429470259,0.7914046375663979
-1.083853444870511,0.4610809676059236
-1.07726453730172,0.3669349868037319
-1.0716960941508138,0.2948130793985887
-1.0651271798189035,0.2470779537117485
-1.0650667194861159,0.20851823229315192
-1.0609788639035767,0.20548457497768619
-1.0567155048767947,0.21977236999859037
-1.0191984654689388,-0.15771726073289163
-1.013466500322744,-0.20915811198200035
-1.0133731246436013,-0.17395338053908257
-1.0112421466142152,-0.19237300974912286
-1.0094076988770946,-0.26075347570627816
-1.004677023387871,-0.3079562155518278
-1.0043541025119844,-0.3003239231001679
-1.0043351702320646,-0.34271241428067273
-1.000013400622249,-0.3920388345657302
-0.9994462467978518,-0.3703080944847313
-0.9960517063654146,-0.43707995639819114
-0.9892515689958197,-0.6065602174958007
-0.9766621907929598,-0.8763221417184441
