n_harmonics,base_freq,magnitudes,instruments
7,4.115690971210359,"[-2.21350743 -0.22777914 -0.26564083 -0.92425152  0.8468798  -0.27639225
  0.1920868 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.999085078324992,-1.4261189097533478
-2.9904918718324893,-0.9609416285952045
-2.9715257011046585,-0.04402748603366366
-2.9693012523173836,0.03620169797310435
-2.968285018523395,0.12875058888926566
-2.9578556345161573,0.6547154180382388
-2.954530935183306,0.817251165591978
-2.9476098020043553,1.0626467384828717
-2.945372878997623,1.2058731946897194
-2.9369789216184867,1.509179114488058
-2.9264635009652995,1.7649840710216207
-2.9077438251310044,2.015139601857243
-2.9051734500124375,2.0096878588906537
-2.892288341118083,1.7841851644931592
-2.889336039081649,1.741428097370194
-2.8844382766621424,1.6220418060112298
-2.8679351655464114,1.0293116417082075
-2.86464159457991,0.9249969230378255
-2.8510176814130492,0.275480243348735
-2.8471476984981847,0.10120197454667297
-2.830716848251236,-0.520316893935696
-2.8303708688467095,-0.5281757091181379
-2.829731037530529,-0.5695245115221895
-2.8280803313252174,-0.6411990644809888
-2.827819767063296,-0.547448400450448
-2.8241927016857544,-0.7240479986234528
-2.8232923845715137,-0.76876891121853
-2.8195518957585852,-0.8414180927335494
-2.8180399625384736,-0.8305652942704409
-2.8119476435017186,-0.9603276634315864
-2.8092538630931916,-0.985819781750715
-2.8089363251605795,-0.9799604340583149
-2.8068038131635262,-1.0142678240781393
-2.8038851890212095,-1.0574166819068105
-2.7821623880576016,-0.647849837698383
-2.7664759104532415,-0.02157375608978448
-2.7646946466094797,0.03691529642997529
-2.763956914092913,0.09144933900025945
-2.7572717261160795,0.4437620856800897
-2.747668480894083,1.007489611625017
-2.74751854948871,1.0229176288308712
-2.746075662925411,1.1643703401928704
-2.7459193823626693,1.1366636869410027
-2.729399916587889,2.117587280940184
-2.7266361339698664,2.2480234811029143
-2.7001965236054737,3.293504394509291
-2.697696528384757,3.437475165859258
-2.692112402439847,3.3937732193409906
-2.6889099394513583,3.495290428848521
-2.684785668128208,3.4124641954742327
-2.67916831593069,3.3483888402438025
-2.671119921815361,3.1623389762812764
-2.666455271186712,2.9036104419469146
-2.6581490529342453,2.541894922496744
