n_harmonics,base_freq,magnitudes,instruments
10,4.915887146860255,"[ 0.27980913 -1.7032008  -0.75746905  1.02917066 -1.04252858 -0.76544446
  0.90789452  1.51316545 -1.3549147   0.56580333]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.992343623210248,1.2912503201328995
-2.970348577180157,1.4015217682258032
-2.953915649589211,1.260840752703521
-2.9200074125214615,1.0504789911056462
-2.9161934819907716,1.0274747485452744
-2.899108559602034,0.7661281538031753
-2.89544275803775,0.7029792206339036
-2.8915798459765525,0.5588467442903702
-2.873265015839775,-0.20714603004752244
-2.8706329285587233,-0.324038672052228
-2.869917906828123,-0.365765045789645
-2.864811287816935,-0.6341164099659612
-2.8627020755005494,-0.7558923545792487
-2.855114816060891,-1.1185672102681414
-2.8505981788393733,-1.3554447198732635
-2.8490412416204185,-1.4591530486757276
-2.835052203610724,-1.8012566974476558
-2.830925253709496,-1.8494516267275114
-2.824107492150074,-1.7951803122442145
-2.8073283991318,-1.0359239376691287
-2.805562382758845,-0.9008237961540987
-2.7991617704067484,-0.3860033170388707
-2.7960417417245726,-0.0622366209418238
-2.793366708092866,0.17264776552001185
-2.78372555017408,1.1231936863292609
-2.780507363097791,1.4470363195072926
-2.7801811857530137,1.4870729730664005
-2.779693950633741,1.5290114589309127
-2.7752373849800396,1.9056198259808037
-2.7626040954304103,2.8093623305808326
-2.760632891229185,2.9182082702468493
-2.7533368502575946,3.1109840527914607
-2.745509424952444,3.0932369294439
-2.7395556125165648,2.8823391135753944
-2.738681221632975,2.8827571894557167
-2.738513849505087,2.8169393039964374
-2.7370422342956227,2.7750455613104394
-2.7341925174054937,2.6137502368888907
-2.7331571997518,2.5363204803327584
-2.7259626018590692,2.0231343000690885
-2.723833771887393,1.834003171055421
-2.7149382289330184,1.0330383103811243
-2.7144822931737913,1.0184838898862296
-2.7110043912514876,0.6252013801216191
-2.7090051383495783,0.47746822112915965
-2.6954148684898556,-0.541834635990941
-2.6947999315674105,-0.5530532435385392
-2.692023524398523,-0.655520233630339
-2.691631379752457,-0.6711702807812243
-2.691575860654497,-0.701499407985293
-2.689789587804883,-0.7474637269432218
-2.681096853224372,-0.8890459790329408
-2.6637944534257807,-0.1821438985294772
-2.6583213633410985,0.2718679128026857
-2.658259160375873,0.2362957729247349
-2.6479980167167323,1.2766510395076949
-2.6427305089238455,1.79702318089441
-2.629718073782608,2.9443908273332386
-2.6205292039508987,3.4938072296091103
-2.619586069266256,3.4829864509698343
-2.618223819684984,3.5155220468116117
-2.6157575971115588,3.6107636706696407
-2.613546900171295,3.6199923437843693
-2.607528360886283,3.5862790991105307
-2.605953735214423,3.554207613226461
-2.5950802653843956,3.050412029827357
-2.5926030238066926,2.862192639428066
-2.5800461731550803,1.8428403830379767
-2.570535358210265,1.0250336362092125
-2.5670918723031835,0.812136776809262
-2.5514119513520974,0.09187304118748114
-2.5466552173209216,0.0529109785110218
-2.5232759124538218,1.1462173880024609
