n_harmonics,base_freq,magnitudes,instruments
9,2.900074133632673,"[-0.62561612  0.45294258 -1.21866604  0.83404261 -0.36343463  0.50758111
 -0.47919164  0.82130451  1.9235817 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
x,y
-2.9947715359824247,1.07061953162402
-2.9914268562715036,1.0299739525069977
-2.9855469784084985,0.9424529235281349
-2.981125494616496,0.8563455133644401
-2.9796229441397015,0.8339151397680162
-2.970257017636919,0.6330807190133184
-2.966931851000603,0.5662441323816402
-2.9426038489009105,0.01496885920120646
-2.9407269156828955,-0.04932042491652665
-2.9385171027894836,-0.07822231956676884
-2.9317986793560245,-0.21280416345788652
-2.919048879159998,-0.38442989496119145
-2.9187599222998193,-0.38974621366912543
-2.90356582660924,-0.469453386785526
-2.8871279175495985,-0.3637697209556297
-2.8834312412548946,-0.3113991615283879
-2.8801949656708974,-0.26094154588644897
-2.875750180231427,-0.17488918408500206
-2.868142119650749,-0.014038097668764233
-2.8670733607833134,0.005671124553968088
-2.865765880971715,0.0286272249649601
-2.84801236179106,0.5188622092749724
-2.84480663169537,0.6162452085515117
-2.837197449447122,0.8587898220481213
-2.82750128571437,1.1080405645018394
-2.826418004275255,1.1207391888873028
-2.8251075114098887,1.1879569366755012
-2.817809598511035,1.3846110581640476
-2.8084915165478375,1.5798158951196557
-2.8006215433994264,1.7256680000542586
-2.79760717379207,1.761206999964374
-2.79382005802515,1.7983500060574902
-2.7863198306096573,1.859584371790439
-2.7855754498088574,1.8678200314695765
-2.7837738187274397,1.8811160960481517
-2.783544707278765,1.874661698341098
-2.7783523227452336,1.877881006309196
-2.776781939629047,1.8796645370706262
-2.767346122776831,1.8375011654648672
-2.761650837623411,1.7707064165567679
-2.7580992629228387,1.7004189159307497
-2.755126433768439,1.6797283261112814
-2.7533237306099143,1.6393111769038962
-2.7522754761718016,1.613791782313661
-2.737200077205449,1.2943223499783654
-2.736846892187632,1.2834514428210713
-2.7352486722976335,1.2366044272108945
-2.7349448357193484,1.2186014961892009
-2.7254024817574534,0.9583620664065968
-2.7200527216951054,0.8225173801954389
-2.712039036646186,0.5738563629824813
-2.7093331420406956,0.5066897564612534
-2.7076769325812937,0.4542482479201085
-2.694131389119262,0.07777080375947666
-2.6857605602547743,-0.11642477761700709
-2.680687926890276,-0.21888880582306222
-2.6790506040510937,-0.25573255547239626
-2.6779984188667405,-0.2795565239707662
-2.6690815987430208,-0.40715576657218006
-2.6676498387488143,-0.43467487549836176
-2.66356884602571,-0.48462301138440417
-2.6582300277548483,-0.5173432717669746
-2.6497843604675326,-0.5639840810407976
-2.6459626729835035,-0.5669778403126294
-2.6404672865465404,-0.555511477825314
-2.6243791734482746,-0.42251566712180544
-2.6183558882407874,-0.35595595553437626
-2.598956457072748,-0.03562955627848399
-2.5960938708097725,0.015663702239110303
-2.594866014927468,0.028183168049766918
-2.5913167890542983,0.08882824043672544
-2.5882065705094828,0.1549519715163459
-2.5869390292603294,0.17916702212259225
