n_harmonics,base_freq,magnitudes,instruments
10,2.114048372367723,"[ 0.04558574  0.75207355 -0.05081874  0.79241146  0.38974122  0.49522269
 -0.43586279 -0.32266816  0.38682928  0.56621985]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.993782894786555,-0.7021970376739679
-2.992891716587363,-0.6565962963999161
-2.9888960554249473,-0.4769688745521912
-2.9852725298588547,-0.30903549628422494
-2.9825226514684227,-0.18284918492172939
-2.976301660519376,0.12197238567455773
-2.975186429038298,0.16838216689708363
-2.9704102632903355,0.38922807216264965
-2.9622431555175055,0.7477232951704809
-2.9512188260209626,1.1643838492235754
-2.951182231366162,1.1768699417657775
-2.9442330359475886,1.4156743189266316
-2.9411343870798365,1.516164732529548
-2.9366152030122983,1.649695555252612
-2.9259377145808436,1.9159288221133626
-2.9225611462740306,1.987855254291209
-2.912280699304467,2.156343237239923
-2.9114295539829156,2.1549074038582217
-2.910944751879419,2.17877889557966
-2.8944216867925032,2.2640911938967285
-2.888312915206245,2.2547246644173042
-2.888215624276741,2.2573370586830745
-2.8839499177397205,2.241154605386823
-2.8781482757089814,2.1890078435242026
-2.868430383737543,2.0784714152134667
-2.864468304458068,2.0082417109188158
-2.857982917352012,1.907252516448142
-2.8552449237069624,1.850048762422251
-2.8545940595292496,1.8354524482183776
-2.83462774057032,1.38774900741047
-2.8316090172951522,1.3095255259250953
-2.8232095609563794,1.1011229298355631
-2.8153946257215314,0.9060430914463448
-2.8124958970236906,0.8531142713003536
-2.808772901495175,0.7571946153699397
-2.802074136350835,0.6043349789907452
-2.7973484499168366,0.49114445110888405
-2.7873321407867104,0.27697580774908676
-2.786028797854243,0.2683335454585264
-2.7858216620623275,0.25088859745546876
-2.7832864948718647,0.18433929691413356
-2.7756201527607445,0.05577477033082892
-2.7742427317206984,0.036298685876225076
-2.7735012334603235,0.03476797702125308
-2.772149708916971,0.012181834076551618
-2.762685553598903,-0.130897986539994
-2.7587098461895536,-0.18992940499575076
-2.75845285815134,-0.17569120156041165
-2.758147688509991,-0.178426825836769
-2.7516852443538333,-0.25875678979911687
-2.750562653746494,-0.27519567347801377
-2.7467653614728045,-0.31603838763516584
-2.743525694245424,-0.32892246926426166
-2.7339332649887407,-0.40966609616348676
-2.728643273595092,-0.42595118258440573
-2.7278636186005834,-0.4189082412013087
-2.7253247040558586,-0.42412573246865987
-2.7198330589414494,-0.4593325183559811
-2.7117927422468675,-0.4783644044370578
-2.711787500080309,-0.4847179169828547
-2.7109291681061403,-0.48153590854415423
-2.70773418096102,-0.4846684005877068
-2.70219383131509,-0.4945375843028683
-2.691458669393903,-0.5122022012295289
-2.6841677746874737,-0.520593785533145
-2.681273453938672,-0.5197577449602001
-2.663199180766041,-0.5565325270901567
-2.6304366011930798,-0.739150253434976
-2.613972981798356,-0.8940755209286518
-2.584759851489559,-1.2211659846614251
-2.582446112531666,-1.2421795298372282
-2.578066630167828,-1.287065927143881
-2.577877896233529,-1.2908352522151532
-2.55358183676591,-1.5232041348194043
-2.5489767231901608,-1.5423522618196064
-2.548184994063066,-1.5461697746274035
-2.534606999360391,-1.5802099181599734
-2.531256636964126,-1.585406746143641
-2.526811535334102,-1.5858810336698381
-2.5267748395945064,-1.5862172366784744
-2.5238609257256535,-1.5832334112149338
-2.5230188949263805,-1.5772558942483321
-2.522612393299831,-1.5753116273206134
-2.5165617205148303,-1.5512984064691573
-2.513535376412041,-1.5380955856207021
-2.509950855000513,-1.4900574652876715
-2.49543720405412,-1.3412928536415836
-2.4948195276504617,-1.3407115446953006
-2.4899174300183553,-1.2601869838965816
-2.489035956512292,-1.2433476576435576
-2.4879852787651435,-1.2447156192802835
-2.4763809215260317,-1.0249175260629082
-2.4717455425474393,-0.9078801758851106
-2.4607460455291266,-0.6500660886010183
-2.4399873044888967,-0.08187290162224643
-2.4345829964234236,0.06396312894219142
-2.42488982211913,0.35018977457090766
-2.4239908231475393,0.36911058803968955
-2.4224489731994794,0.41625520970201996
-2.4129713373631287,0.6843221181863439
-2.4110811165366113,0.7254662739215799
-2.3956133696968696,1.1258278575157623
-2.3903317504735,1.2126480571876834
-2.3861293262080157,1.322596946530568
-2.383135462156547,1.3611149415654602
-2.37965386994721,1.4350904591016305
-2.378856061780591,1.4398518903479778
-2.363727905933228,1.6325637158247794
-2.359411257696166,1.671466721082827
-2.355098747265628,1.6973071804597246
-2.353520153153627,1.702729365842418
-2.3493592664219696,1.7334574593807626
-2.348649911820932,1.7058285580868753
-2.3480314895780356,1.7155295106761785
-2.332072706763642,1.686941604716777
-2.3248941917827373,1.6166793330094174
-2.3229855281764884,1.5997136574396904
-2.319509529239008,1.5858747131316637
-2.3048971932562043,1.37856518685995
-2.2971739917919236,1.238160524255495
-2.290357576423286,1.0905092648354489
-2.2748086572936033,0.7783637971492244
-2.2745252884207874,0.7782931417439923
-2.2727802617174344,0.739349931915497
-2.261011039994271,0.5030515812239996
-2.258834986909343,0.44263643148591403
-2.255930029045906,0.3778073267108978
-2.2534787457326475,0.34767529481110165
-2.252202360905319,0.31689948827509834
-2.2491979608792017,0.2502184254696739
-2.248224884460174,0.23552088975482044
-2.2477564429157653,0.23783676129194667
-2.24396003847792,0.1694717591844228
-2.2311651319351427,-0.04160619057028029
-2.2275750797308276,-0.06562715859012233
-2.200552289517369,-0.2457823041141459
-2.1994956629926765,-0.2600830883711227
-2.1994393267361145,-0.25845691223678036
-2.1944291688908146,-0.2588250204493727
-2.1808471871134443,-0.1654413649057571
-2.177945407991139,-0.1478475591866989
-2.1699619410984576,-0.04967017893391222
-2.1640409290501488,0.05521003455338221
-2.1635015020831343,0.05622669821069155
-2.1558405213736913,0.1941583929781858
-2.1558347232982404,0.1913645965792522
-2.151166117896448,0.3023015778861998
-2.1508962700834973,0.298282218813891
-2.1492190163252243,0.3299633765857269
-2.141998670226374,0.4925285345167299
-2.1405505956826545,0.5223917410993573
-2.1362528900226274,0.6294382512323404
-2.1338877115308645,0.6833502216049683
-2.1294536999435065,0.7945642850577143
-2.1276707162009716,0.8296415347359557
-2.1191521362727226,1.042970298314589
-2.0870555893862033,1.861439516404135
-2.0774603845370088,2.0625689861399596
-2.077125830983836,2.0665555798578423
-2.0705559786819165,2.1725370632804695
-2.062438886015948,2.304440177141533
-2.057340186597553,2.352869072306012
-2.055344632552364,2.3797553895650263
-2.0533916310423965,2.409313075638309
-2.046465374302465,2.457987055343851
-2.0401882046359603,2.47864700948849
-2.0247627415898126,2.4525660650666454
-2.0145011006855995,2.3970311205325143
-2.000791916083112,2.202100556252967
-1.995853293514281,2.115774987507309
-1.9934346244596564,2.087132082748271
-1.9864005305124717,1.9236375337416016
-1.9679266923616174,1.4610580308887549
-1.967663113917223,1.4493350033698635
-1.9617697295563008,1.3065576895678697
-1.9604882585621406,1.26362361556934
-1.9458109186907218,0.8240841363236932
-1.9379496212822849,0.571633755807693
-1.9314396324330791,0.36429211288540464
-1.9243302322663935,0.1312212646239625
-1.9240422053824422,0.14334269392708698
-1.9238263182219977,0.11939361606531748
-1.9214818538224976,0.061893648503306226
-1.9197158407297137,-0.01408779615676025
-1.9189513829230695,-0.02195492434797972
-1.9115194106268631,-0.24631192729602905
-1.9053962961947868,-0.4341283189414015
-1.9052055165472903,-0.42681051804935527
-1.9035102781184545,-0.4986824576213988
-1.899950970559499,-0.5918880528481666
-1.8866103946959787,-0.9358884338524641
-1.8809558727114675,-1.0851199431638459
-1.8751048985491277,-1.226841103760495
-1.8736725974749031,-1.2641285307524894
-1.8700287401315665,-1.3517532347503491
-1.8680519530642408,-1.3813957588947572
-1.8657447490274586,-1.4407029774618183
-1.8606518290313876,-1.5543516682580947
-1.8559108069585162,-1.6559181513281473
-1.852899093434238,-1.6905244088062736
-1.8516542462644696,-1.7106196624651544
-1.8479139174186305,-1.7819882448766957
-1.8452559945624887,-1.819131325111025
-1.8407758629421507,-1.9063614018084243
-1.835720768491868,-1.9796597684832757
-1.833821686108698,-2.0043480825255084
-1.833508449181218,-2.0051711174679796
-1.8332891716867485,-2.010875036625704
-1.8190178829607337,-2.180123056417463
-1.8169821721487278,-2.2013322847446193
-1.801926837372511,-2.334781095256444
-1.7966832906289005,-2.3750140109371083
-1.7932565498810822,-2.391357090385359
-1.7800613011369204,-2.4693162244388813
-1.7699306884548736,-2.492686229567675
-1.7682650948931795,-2.4957245866523055
-1.767871113174385,-2.5062894041725143
-1.7561861504390683,-2.517143451854614
-1.738980496755439,-2.4766835433639427
-1.7370194362959692,-2.479700799220318
-1.7296268745088823,-2.4360631727939994
-1.72496180812989,-2.4165515794620847
-1.7157014025618722,-2.3326622644080612
-1.7139484420023718,-2.324054936578074
-1.713237560374186,-2.318008590578957
-1.7116291347683485,-2.2962774294225
-1.677665880662274,-1.7843481734792634
-1.6755253528115381,-1.7352432432318399
-1.6657976382248296,-1.4998323170555548
-1.66429451498971,-1.4774134117559534
-1.6608017035010432,-1.3755899348860088
-1.6402617177027223,-0.7275945386018573
-1.6399685237787858,-0.7306410031143995
-1.6243232451195215,-0.12773380233278728
-1.6175897712669731,0.15330400986266707
-1.614508695302682,0.27409231605858675
