n_harmonics,base_freq,magnitudes,instruments
6,2.1835312059033054,[-0.23335242 -1.23461426  0.65524613 -0.17303929 -1.11326683 -0.59671973],"[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'>]"
x,y
-2.993695534651427,1.764241117243147
-2.979197522469223,1.7177936483629874
-2.970806589107387,1.6848969766108066
-2.966924022017275,1.6574904682360423
-2.9668908609209335,1.662130209268834
-2.961197497872434,1.625450295911902
-2.9462378429963527,1.4957923378178575
-2.9230845090572073,1.250376959888432
-2.912494604493639,1.1212904291677295
-2.9011399928702217,0.9546276157616564
-2.8959776071343235,0.8834297324725431
-2.8929710774975312,0.8383661326153836
-2.8924493897985926,0.8295318466975931
-2.8623747832856132,0.3324677447299169
-2.8613088140784977,0.3220221921059897
-2.852989491051483,0.17693222665684738
-2.838463267292406,-0.08175773819650878
-2.8340951768468368,-0.1528384337171101
-2.8322479445199473,-0.18378680183706764
-2.8287170268061925,-0.2496617420424489
-2.826359549528836,-0.29661693662886796
-2.8061708875331335,-0.6250380141081133
-2.8031839811782264,-0.6702728373091931
-2.7947656556919305,-0.8043729754868023
-2.7890019388703537,-0.8855512934154457
-2.771700069369751,-1.1294848293481532
-2.768315667074155,-1.1691672708045413
-2.7660537023732417,-1.1909327611988796
-2.765718277241266,-1.202339654722613
-2.7630275672856053,-1.2423244343699045
-2.7536291219595954,-1.3303072088991987
-2.7464709824182245,-1.4225762064427285
-2.7420507917671273,-1.4547849388494218
-2.7371854950774486,-1.501189132676117
-2.7359335193081855,-1.508615605017369
-2.719748373936351,-1.6267427965674346
-2.718925518757369,-1.646040625898942
-2.716056730622075,-1.6577101875669296
-2.7116189069990595,-1.6811375990819148
-2.708431955547285,-1.6909072051654923
-2.699164058904862,-1.7344716540451763
-2.6958304856205095,-1.754900599393543
-2.69465543408975,-1.7552878236149847
-2.6907500278167777,-1.7728591575679784
-2.6898503534380747,-1.7667251598811131
-2.6772047398884546,-1.7943489597515532
-2.670924288379631,-1.797734964516462
-2.6651697606411675,-1.8055509234997107
-2.661370074221558,-1.804339123559659
-2.646266909042706,-1.7924985676064678
-2.6395419355908163,-1.78284130832069
-2.6372365968289833,-1.7749298893539969
-2.6336496547560557,-1.7701060663938533
-2.6324219156650885,-1.7757915381777742
-2.6310925810588266,-1.7564839304557611
-2.601295725508556,-1.6864757400850652
-2.5998676966343552,-1.6763492833535572
-2.5924399995615275,-1.6598347803270121
-2.5879775206087148,-1.6454069012032695
-2.5716423496555603,-1.605529755186748
-2.570571819372133,-1.6039104950137655
-2.566539492032277,-1.6053956857199476
-2.5569204572346544,-1.5774927439136774
-2.552678958338685,-1.5663720940739456
-2.5483593428882676,-1.5604252081349825
-2.545616652698145,-1.566808243129711
-2.538857470752492,-1.554470401430879
-2.53719324008562,-1.5437862758161172
-2.536923352363522,-1.5592450538361533
-2.5252529393013656,-1.5537066186309363
-2.5192446435927462,-1.5487415738030648
-2.518439981699677,-1.5621937730440472
-2.5162038238396702,-1.5550924319085466
-2.51170333344791,-1.5557733509971017
-2.5111644602751184,-1.562497229517038
-2.485950453568038,-1.610231938238668
-2.482992511729732,-1.610777377943128
-2.4796125815305388,-1.6166656302119942
-2.4735490897592722,-1.6437220091828795
-2.473140278547115,-1.640239450259325
-2.467889909992037,-1.6668583613078245
-2.465711344692556,-1.665059622092682
-2.458740783117518,-1.6971590818652043
-2.4573473053624246,-1.7083811608521242
-2.454074918649839,-1.7273194186301426
-2.4532013294473733,-1.7279642139599403
-2.450826003736199,-1.737658432628556
-2.4374700238937264,-1.794417558157994
-2.4354214375730034,-1.8006954482507165
-2.4329262070072293,-1.8161464585489173
-2.430505546370886,-1.820954145267131
-2.4303028388789576,-1.8286966117753698
-2.417599478803899,-1.8801093566446683
-2.4132356484860136,-1.897043792555038
-2.4060148410790934,-1.9295003053715818
-2.403761615165383,-1.9407711485336645
-2.402036459642633,-1.9374200430283879
-2.3999977398171066,-1.956369211678729
-2.3956095461677016,-1.9681620497541852
-2.3897896655594737,-1.9925280868910118
-2.389059418075306,-1.9912342182591214
-2.385785921207452,-2.0052978757667694
-2.3841503099772714,-2.0005594060046556
-2.383449081392149,-2.0081349032624147
-2.3766308812765686,-2.02599315826225
-2.3625681766839675,-2.04511546092964
-2.3618678118787386,-2.048122962260912
-2.3610456131224966,-2.0486370587419267
-2.347524195202695,-2.0497220332191426
-2.344344301142951,-2.0377862051165914
-2.3404835829588855,-2.0386162678142097
-2.338807167709884,-2.0373640675064926
-2.3319161603485483,-2.0208949831757352
-2.329193082662659,-2.0013100656544505
-2.3240734877239504,-1.977251164444382
-2.319398569008844,-1.967822115789166
-2.3094618176469757,-1.903925429439314
-2.3093027946162032,-1.9076180048225702
-2.2997853040362353,-1.8342062076974215
-2.292516370716302,-1.7850759148943611
-2.2919103483019247,-1.7721381744451077
-2.290532607159917,-1.760187176546642
-2.288466924139163,-1.7450522716942931
-2.2818284522987042,-1.6726976449993731
-2.267461578296348,-1.4969852817862102
-2.2583913172015038,-1.3708256934705558
