n_harmonics,base_freq,magnitudes,instruments
8,4.596783439754471,"[ 0.11282788 -1.08165109  1.50866942 -0.24268433 -1.01514164 -0.86409166
 -0.62839823 -0.16208242]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9888218101731097,3.080866126400519
-2.9862339939637654,3.0725349481505084
-2.9702444048191614,2.5209851646271693
-2.9597335827076874,1.993370886083949
-2.9490302228050855,1.3747492878380922
-2.9430828479130327,1.0156979069994974
-2.9407840253538926,0.8763757923306486
-2.940624386801912,0.876173151681206
-2.9332984061198615,0.42913400801017754
-2.930203504791736,0.2848698189531223
-2.921063260717204,-0.12761686851458334
-2.913078323795519,-0.37037295715377616
-2.911948990360731,-0.4218538271354463
-2.899739611296464,-0.6048608810760501
-2.890193827908073,-0.6042405627589499
-2.8887919283702423,-0.5956621870891157
-2.8864853892810673,-0.5845563064442143
-2.8800341104660903,-0.5000011605199213
-2.8767877149257934,-0.4485372461703602
-2.8749113031345743,-0.4025589394066712
-2.8729760237157227,-0.35658098215625295
-2.8676564585898197,-0.2589508659067567
-2.8447571367983686,0.20142101470901166
-2.84251289067998,0.1698172044350764
-2.8403406721210738,0.22920125919240464
-2.835865404783962,0.2536223896167046
-2.832816262177282,0.2214419423234915
-2.829006085259851,0.21450935363432885
-2.8266927513942317,0.19222605763938463
-2.823423421022416,0.17137948625107585
-2.813476268718364,-0.044338916707764436
-2.811051335826896,-0.0994354156270783
-2.8074055987507247,-0.19517471191362828
-2.8050201288859236,-0.2817430412669897
-2.8008597756752147,-0.4440461831332354
-2.7916805022720084,-0.7628132422727509
-2.7881292916295233,-0.9123152158297961
-2.7868261503889116,-0.8984663637779725
-2.775966281918871,-1.3497470555231477
-2.74847866665135,-1.7757826293889707
-2.7430522864086817,-1.690552058200679
-2.7352273538941274,-1.5680982779788395
-2.7216971660224134,-1.075254687035437
-2.71695639145601,-0.8749930432608929
-2.7054723801699065,-0.2975124687373451
-2.700330931056482,-0.04496564404950236
-2.6881161120807673,0.47623891819626796
-2.683594450967382,0.6531222024732949
-2.672667050447305,0.9129347738725454
-2.668878904176364,0.9076420818416988
-2.6622201221689603,0.9268621534432028
-2.6612220788974934,0.8851241941827608
-2.6579193011516273,0.8223974170123279
-2.6404379958222357,0.10399100577291853
-2.632037053274933,-0.4763185333889662
-2.626325929881939,-0.9331394832046893
-2.6229833038787955,-1.2224714059401693
-2.6217339589606765,-1.2999124073632897
-2.6095565006114416,-2.4077506054242215
-2.5919161480386403,-3.8826508678534184
-2.586663838339816,-4.290371427351606
-2.5697437438689326,-5.072982798660686
-2.5607519201546753,-5.1809264784972715
-2.5495576741544106,-5.056011061565941
-2.5425067378215385,-4.777773288270535
-2.5316655275355147,-4.233221880091153
-2.531421737660345,-4.192269824835889
-2.5175515600573197,-3.232158307348516
-2.499907587376207,-1.957487714230889
-2.4992277360998894,-1.9034444574244291
-2.498606957874186,-1.877935191864477
-2.4902853978904362,-1.3493302651619896
-2.4898345645484916,-1.3386214929291926
-2.485468192911412,-1.08760466129985
-2.4817031145955633,-0.9218741635624613
-2.481556926260498,-0.900421248048965
-2.4785338762878952,-0.8214759784222705
-2.4704359235184916,-0.5252787965231742
-2.467438611938192,-0.4929691487417341
-2.46644064672493,-0.45404394136220866
-2.465651658818004,-0.4515622136194221
-2.460299957565506,-0.40910952747244295
-2.4355426083656697,-0.4838581368290544
-2.4308598614569807,-0.5623007527331165
-2.429832589918765,-0.6033384168083331
-2.420586774395332,-0.6673055386364439
-2.410870992000688,-0.7026682220491667
-2.4026174652895618,-0.6137009866032843
-2.394973355650661,-0.43109000363708777
-2.388452385197689,-0.21134465142142117
-2.3786586612958946,0.27796315812579464
-2.3741404037668676,0.5445919665309807
-2.372871696590723,0.6390071917558553
-2.3698544480305994,0.8363646799262452
-2.3601669915381915,1.550753763308156
-2.335361613653724,3.444246398671284
-2.333399728305388,3.5973087571109907
-2.330822278708116,3.7483985719355015
-2.3264300711682644,3.998610132405816
-2.322985562715688,4.194882391907296
-2.321696877579933,4.248644645967735
-2.3150140551456007,4.48896380147083
-2.3132574166001536,4.546204885446098
-2.3045468672153926,4.641255856631266
-2.303677591529781,4.6562117381930515
-2.3021909217191148,4.6378165491579475
-2.2935694206712363,4.503431362053626
-2.2929575645710725,4.471413508115787
-2.279342281260888,3.8553929003567515
-2.2668407369347716,2.888932961234522
-2.2634416755273694,2.5830690463866643
-2.260276943627134,2.2684836990489448
-2.256926285134129,1.9373667858018715
-2.237539980611766,0.09421160644574948
-2.221734368029189,-1.229794545994623
-2.220662144427261,-1.2956203952493375
-2.217199029456421,-1.5209853185157214
-2.189793130506547,-2.2764514140847103
-2.183147980693362,-2.1705518093931055
-2.1829717531904214,-2.180249289704235
-2.182208763022934,-2.167590299398135
-2.181798684314807,-2.1392627419949006
-2.1716551961297625,-1.8316044018501882
-2.154829675671941,-0.9565441694116358
-2.145110757620151,-0.3690312052750066
-2.1387232987404357,-0.02420506171704565
-2.1355140418200533,0.14664857983231397
-2.12946740018349,0.5114695634985101
-2.1280135680739782,0.5923539251950731
-2.121119809756168,0.8830996918323024
-2.1202075241869887,0.922666186325017
-2.11960564339433,0.94598738173089
-2.1170760642928483,1.0747624554150592
-2.1084274469641766,1.3352554546967057
-2.106609471326797,1.3910879569402095
-2.094167502045303,1.572169652157557
-2.087822868974259,1.6204161773392585
-2.085738199939933,1.5856886082307782
-2.0807951580745607,1.5824732329589102
-2.0794581533079786,1.5534209503125667
-2.0670981662770203,1.3272763911481964
-2.0658022879998272,1.3251830013434798
-2.0537174743401905,0.9815809077202314
-2.050005867790546,0.8619047124271747
-2.0472845597893494,0.8163116304457555
-2.0404997376905074,0.6083880952797419
-2.036887237921722,0.5090375635713674
-2.031060516951509,0.352459268541737
-2.013828828651322,-0.08376978475961072
-2.0131017865091057,-0.09725567923452635
-2.012367507800856,-0.1254251405446436
-2.001953160813632,-0.31277249030395216
-1.9997439580172518,-0.32828061087175153
-1.9982341080743307,-0.3398855351114084
-1.9972492024178445,-0.376373440587429
-1.9914808160653503,-0.43713035528053873
-1.9898423865004022,-0.4840370917968946
-1.987463743410064,-0.4404490622417472
-1.9828512125027247,-0.48364650614809024
-1.9817071965407336,-0.509920206484381
-1.970781945249177,-0.4868613949288809
-1.9691938467818546,-0.44723252501218685
-1.9682717632748397,-0.4561862858639268
-1.963473771351326,-0.4384003226710327
-1.9467912174424948,-0.2685756884880381
-1.942847801871114,-0.1934400229551136
-1.9300631143248483,0.1212658946170323
-1.9193504355981803,0.42958649093769136
-1.9175958390781602,0.4626354985201802
-1.9078074359092974,0.8020672583278777
-1.9026516079941864,1.0087309107208733
-1.8968924479477454,1.210187683516156
-1.8889420200629283,1.5252759684680106
-1.8880540090756477,1.5405318993514479
-1.8873615356973097,1.5897795080398553
-1.8783759464381287,1.9154566005533744
-1.877956646850145,1.941544771762685
-1.8776572471113044,1.9458618831938097
-1.8740796358109464,2.0674159493760844
-1.8688350321784295,2.2259907849007905
-1.8683003444465653,2.2772893335767947
-1.8677158071221873,2.2714156641493934
-1.8671724444417344,2.2927176068753488
-1.8669986031962362,2.2831158984313524
-1.8593265312852738,2.408906405985063
-1.8558219895819188,2.5466568035144865
-1.8532933905606825,2.573009309607784
-1.8511496361807602,2.6112321436832504
-1.8499366465859146,2.6352969175996526
-1.84518915271879,2.6316041698904193
-1.841120020704919,2.613370274869458
-1.8392091828846793,2.611018786840797
-1.8378365296457404,2.5966242406244877
-1.8357984874568576,2.548779490598834
-1.8339262705490806,2.558832925132149
-1.8302989767163118,2.4805599180717888
-1.8265001857120817,2.4112797562762007
-1.82343253029603,2.252035089202585
-1.8220251991281466,2.2502309160974243
-1.8208981028601188,2.177173722700317
-1.81259469701042,1.808414997226152
-1.8106061304092667,1.7446799035200053
-1.8096679292128892,1.678429129824047
-1.8080805080943612,1.5675718742148348
