n_harmonics,base_freq,magnitudes,instruments
9,2.359970064216635,"[ 0.01486068  0.11069537 -0.64618408  0.65152437  0.86391549  0.3169438
 -0.22235018 -0.56179068 -0.27910381]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.998560863256464,-4.773491052799895
-2.9945356166427417,-4.743737599114711
-2.9936256834497135,-4.801207306855865
-2.950302236143451,-4.2108760242458025
-2.9429678909490633,-4.2186007524580145
-2.93992624917725,-4.109693749022522
-2.9211510879312055,-3.893373184187185
-2.9205618869141374,-3.982886953493679
-2.918702451037725,-3.906042262972236
-2.917914269308268,-3.917301714823221
-2.9105383866332386,-3.868059586639127
-2.9064677434872275,-3.798579154463709
-2.8894483886549938,-3.6860258774063417
-2.888960026873826,-3.6400120852649027
-2.884357682135092,-3.6587846121312624
-2.8768650623706993,-3.503609808818061
-2.8756082544415946,-3.483581298260845
-2.861109024317585,-3.3634976568291366
-2.8499134243384607,-3.0782448356485728
-2.8494560167302554,-3.119981972425924
-2.83508415837294,-2.7598479375964313
-2.8346109279694263,-2.816762956663116
-2.832748667617908,-2.736633959283016
-2.801485791034655,-1.7028274294305603
-2.7970456236090406,-1.5141454962020915
-2.7962582002726424,-1.5490705671210678
-2.790728252647849,-1.2528127134448406
-2.7835435031347933,-0.9498782701873296
-2.778491080627722,-0.7064929300470595
-2.7703949317984398,-0.27725333267272306
-2.7699750343984935,-0.33875629363876836
-2.769163436672174,-0.314009473244659
-2.767090695093148,-0.17115110175053455
-2.7601328357631614,0.1730498072043305
-2.7400562723223105,1.1599216136004322
-2.7363165227698163,1.3063832219314324
-2.727277040537561,1.7376402839541303
-2.718092818868092,2.100367534220787
-2.7133432435252502,2.3277781722505035
-2.712796020039869,2.2705457980605086
-2.7028949469050056,2.653238865497361
-2.6858751378761285,3.060541642598977
-2.6845256946309926,3.031444183796166
-2.6836550036706863,3.0294964358739187
-2.6777205586270405,3.0926961904981423
-2.669969565571952,3.1479375966827807
-2.66791671547587,3.1148735117962474
-2.642963909930656,2.899833665080728
-2.6359380026136137,2.640631757351085
-2.6249757118360204,2.256430652013773
-2.6232906151143593,2.1974160326542993
-2.6218562217388266,2.141548277956129
-2.6204599628276504,2.0369138630784858
-2.615911494743413,1.9485090660590605
-2.6146190961714666,1.8021097365791894
-2.596730609850534,0.912486660161189
-2.587939747624864,0.4758872594041527
-2.587144969003737,0.40627226470708927
-2.585343599362288,0.3183060046605678
-2.5839316033658317,0.34072925236592294
-2.5821026713509143,0.10861534481265689
-2.569795699701754,-0.5462889575206781
-2.5655067187603073,-0.7713951951163337
-2.547037582176534,-1.6672377652949588
-2.5457051409395985,-1.665297928506379
-2.543815716942473,-1.900528170341937
-2.540686614909256,-1.9902103047342614
-2.5361424123669654,-2.1219406732907142
-2.5302206908017526,-2.3554452292706465
-2.5180574329360246,-2.6341482751995677
-2.5149312789529965,-2.691991944770494
-2.513003018556046,-2.8195679518250074
-2.505086455337098,-2.930591223015508
-2.500984369853178,-2.909507712018578
-2.4975539540391,-2.9045935256793025
-2.493277060590416,-2.9096332089054955
-2.4931204980706934,-2.8911758022049
-2.4857176170476554,-2.874996030460926
-2.4682092565136013,-2.542567897418676
-2.4675284572906957,-2.538694265128741
-2.4659274289818205,-2.4347009632643117
-2.4627075787403845,-2.3635069402620723
-2.45880829087569,-2.277834836136012
-2.4580121596360254,-2.2296669150981523
-2.442967944598016,-1.6479033742766518
-2.442204442536291,-1.5263100726558814
-2.4268974581977285,-0.7881077014614774
-2.4259909597704903,-0.7371905720463416
-2.422958875047071,-0.5666992559485267
-2.4131692457276994,-0.15653834667826821
-2.4089332173831393,0.14564637184592355
-2.408246803869288,0.17815938308873616
-2.4068452794592377,0.2593552278081678
-2.400782555124003,0.617801728165173
-2.3957596124033755,0.8233555023748536
-2.3897246173486044,1.080248416663479
-2.376161502786321,1.7566831926118125
-2.368812388327915,1.9227622200200811
-2.352680691589636,2.376676702268896
-2.350454328301312,2.4098734538128967
-2.3469119627134827,2.5353286277879445
-2.34317231538247,2.4475633737643996
-2.3382339611178438,2.5597557768898995
-2.3299154538445324,2.6167113716666104
-2.326690538594508,2.610013242397736
-2.325229321143805,2.5521800888367747
-2.3223189523347636,2.5575840074665073
-2.3054239526465077,2.209909131047684
-2.30133140213256,2.138947298458715
-2.2895231039985746,1.7345223225381285
-2.281627569643226,1.3471718186290473
-2.2803694290094025,1.3857911612660725
-2.278020904316908,1.2107596774173202
-2.2704413037565923,0.8704223046626403
-2.268027410010391,0.789815704004922
-2.2661509639574744,0.6652521122758075
-2.2647393732597125,0.5886357089018609
-2.2525343753327634,-0.0030145308452996303
-2.2483898587543796,-0.21767541820888786
-2.2410861352745206,-0.5358079385284621
-2.2370752720398532,-0.7638276256544388
-2.2320667841339064,-1.0293720220358353
-2.2318357974857097,-0.9971243203534071
-2.2279888133281442,-1.1755991730703388
-2.2249314748250577,-1.3093203468282666
-2.2249296087131336,-1.3285398438131653
-2.214291582318854,-1.7409063213355953
-2.212381386462532,-1.8199357526127928
-2.2058394640810244,-1.986678330917772
-2.203740447207135,-2.0359356956683676
-2.2031101551297883,-2.065177848599922
-2.1973669029838074,-2.2066360029334025
-2.196357290103031,-2.2705810307036423
-2.193277710353887,-2.4087757416005458
-2.1898819586992744,-2.4806425174880475
-2.1837716406094483,-2.5257287295840647
-2.1754982112113934,-2.6369515116109796
-2.1651142015220213,-2.6404596965887674
-2.1533391834302704,-2.441710268302022
-2.145819541792088,-2.349935364528649
-2.1410849006769004,-2.210110394470978
-2.141024562821662,-2.212182253525648
-2.136918873476083,-2.0922945330798473
-2.136471043946798,-2.0487483536308275
-2.1363579309549765,-2.0156135860644473
-2.133488766326854,-1.9886908066686906
-2.133165590619435,-1.9860303314206065
-2.132872338281527,-1.9619949579642473
-2.1280306756586382,-1.806422465188856
-2.1179052024834992,-1.4083167148156985
-2.0986952220797477,-0.5039756802937351
-2.0941632433797093,-0.3611866614490407
-2.0915030581856255,-0.16721798250560138
-2.090888524802611,-0.14427544282142757
-2.0767320601163455,0.5721359907602023
-2.0758793906155484,0.6106853263749865
-2.0636465781936266,1.163293996006929
-2.0588408152688897,1.355221977078077
-2.053404700048538,1.6318329363847677
-2.0473005223541367,1.8553836939228028
-2.0417156669128573,2.149111375618056
-2.041507209357195,2.1240237093479166
-2.025617274110512,2.631298348182449
-2.025530510500884,2.61179463015402
-2.0249859511179964,2.604403665858473
-2.024285446824768,2.6924327834610113
-2.022534953669298,2.6732485868286386
-2.022500845721197,2.674921585994436
