n_harmonics,base_freq,magnitudes,instruments
8,3.0292249208496407,"[ 0.64595286 -0.49134543  0.34244754 -1.67894206  0.0659709  -0.20148204
 -0.15730212 -2.02462988]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9982119918905976,-3.9399230299512964
-2.9938255859521474,-3.9292877391567087
-2.9621073500520687,-3.681253921054267
-2.956086560590516,-3.503481623256572
-2.9508149600220226,-3.3389247200796266
-2.946201936170875,-3.1409912088547842
-2.9379719379604734,-2.833724922362431
-2.930961772518909,-2.546320655377012
-2.910088278100449,-1.504961237175419
-2.9094005577181905,-1.4742865462299357
-2.9049394905378563,-1.2006851105077294
-2.892929058086548,-0.584920397717621
-2.889790153876512,-0.4625057913802047
-2.8785169847352874,0.0905721572993041
-2.8772628156844737,0.1245072651863879
-2.870126290813899,0.4349219900704109
-2.867452398821393,0.5317802965185289
-2.865761662135199,0.5906196531003121
-2.851257751047133,1.018813324601028
-2.846286933786825,1.174740364852871
-2.845156326864603,1.1849706668291244
-2.8430968562263406,1.1892191436894348
-2.8379496535572244,1.3143466484551556
-2.835204334159597,1.3354636195236442
-2.8314744709977466,1.367031516589402
-2.829510960037953,1.3829900811804774
-2.8223149873663367,1.4062640869353698
-2.814417806312491,1.3784085109437754
-2.812578345754134,1.3870638252461913
-2.8090597558611443,1.3794109424486867
-2.8042473580871565,1.2969352827476441
-2.7986806900680294,1.252135403206321
-2.7981439058197717,1.2547354416598147
-2.7848865591732013,0.9946109379606306
-2.7750032439854997,0.8186895975126693
-2.7658980301997333,0.6408631229563732
-2.759148085266025,0.4860123749907448
-2.7528230828950266,0.39730232557871326
-2.7467801066192497,0.30543648600039774
-2.743812672695817,0.30657562932666343
-2.739405228619721,0.20878281315879352
-2.7243803234809594,0.13440124579980195
-2.7239191516893375,0.08631200082514151
-2.717744941891031,0.11155394708190408
-2.7080738560478763,0.16527341137982532
-2.707382096560102,0.15790802316248703
-2.697148990176595,0.3158628906826523
-2.6952119039294073,0.3468068017447395
-2.6932559985179907,0.36449833289015643
-2.6834304058559746,0.5940740231606599
-2.6802426967668582,0.6819030957041406
-2.6796517445329298,0.7164046066644438
