n_harmonics,base_freq,magnitudes,instruments
10,2.0144242337837373,"[ 0.29358332 -0.13378542 -0.72546044 -0.63559441  0.4654303  -0.4001117
 -0.95252425 -0.44480519 -1.38579764  0.68138917]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.981910558283837,1.7635275756037723
-2.9696879303799872,1.6669373644265617
-2.9689967446401173,1.6478496255038153
-2.9588438706168168,1.5484840481150282
-2.9553700428065404,1.5090539639835994
-2.952570828018869,1.4856746540252952
-2.9426408290467423,1.3624780619378458
-2.9374430705953465,1.2807815899511452
-2.9294683286662213,1.1654051576238487
-2.927769539239944,1.1212172645515046
-2.926399504972289,1.1203964113483038
-2.919444940756854,0.9940327280682957
-2.917981785221614,0.9755363944093447
-2.917538691915121,0.9897165338526674
-2.911579877436626,0.9209009031378649
-2.9114575777813885,0.8924693594799624
-2.9025157425809156,0.7744583567988041
-2.900047507701607,0.7599807504003641
-2.8921409208533584,0.6454446868765685
-2.886073599647369,0.560879904786117
-2.8818258825965244,0.5341819983934628
-2.8797042126712937,0.5173944985833167
-2.8755094257992297,0.46632990946635544
-2.873555227626608,0.4415059272560052
-2.868657410544823,0.3841411517001905
-2.867208464296027,0.37396463343924624
-2.863653404361978,0.32448521121703505
-2.8590294923857202,0.31386495499445477
-2.8576519494336035,0.33097146294213714
-2.8574955028008673,0.33868835218533333
-2.8438249546230194,0.27538005496211987
-2.8429095762372545,0.2648050172959556
-2.8423738602724202,0.2801055315796168
-2.8383855788304393,0.24986436265621503
-2.8382844366846784,0.2772302326689179
-2.8366474809368856,0.2654525003543507
-2.829099045521695,0.22991095583417837
-2.828073282872583,0.2668560600086475
-2.8274401133220666,0.2660967971323516
-2.8233056598906847,0.28268526672308847
-2.8164031737176822,0.2713099252454643
-2.815912829647336,0.2895125657120033
-2.8099554892798406,0.2762003389320973
-2.794664898262643,0.34324441501875136
-2.7938080228072733,0.3502145751108874
-2.785968964842221,0.34506954225599096
-2.782328601589322,0.38818443839038363
-2.7709725953165427,0.40571300505313296
-2.7676707466591473,0.40555022644150196
-2.766520965663509,0.40411509559768183
-2.761585617370924,0.41384143795222
-2.7556994719052237,0.43347033090268894
-2.732104252458982,0.3550700989541335
-2.72983328138244,0.33599171193615146
-2.7246184016405968,0.2688716091919742
-2.723656203529987,0.2718634363621677
-2.7119899160875445,0.18419928307373964
-2.709905493219451,0.15803121642309842
-2.7017639501822033,0.008923281647289394
-2.6814004456688707,-0.2783377973560573
-2.6761087556034373,-0.39551708002281133
-2.675436035494789,-0.3964214222981664
-2.6621623284776597,-0.700726523876982
-2.64624695948286,-1.036315482411673
-2.645579814565743,-1.0528200555701996
-2.6408409723723087,-1.1615854355590818
-2.636852941926516,-1.2165771693559013
-2.6356575186647975,-1.2911849157547843
-2.6320636129230213,-1.3203004505138072
-2.614171520901892,-1.6588327486126608
-2.599179077133897,-1.9388401003037514
-2.596182574688222,-2.003245953090015
-2.5960601236633014,-2.0070451457023357
-2.595495460820689,-2.0180254280493646
-2.591252490235827,-2.066981012466056
-2.5902041781242273,-2.034092482101583
-2.589405748632517,-2.0990933168811616
-2.583755915096686,-2.141315981042876
-2.576926608239,-2.242092311004798
-2.5752246883201746,-2.2163375434210244
-2.5687628110717036,-2.2626618984053697
-2.558256824198931,-2.2564467392301553
-2.554466729836462,-2.3081052727551343
-2.553422654998356,-2.301394885842011
-2.5521882726602882,-2.3059368440809984
-2.542138070365991,-2.2466657334309046
-2.5186703514510596,-2.1034273350008763
-2.5183841113698655,-2.0686549269244514
-2.517277177529449,-2.080576073019951
-2.513845631152293,-2.047710746488172
-2.512823534951462,-2.047660245817729
-2.487502079002793,-1.6616647315685606
-2.482330543898993,-1.558936495466228
-2.474991336367817,-1.4527000121192184
-2.474301597062408,-1.4353387872297783
-2.473312657162232,-1.4510134069420932
-2.464483332523294,-1.2912391123600448
-2.4642850065141317,-1.2510531483532437
-2.4585734318488552,-1.214568697244268
-2.4543873534360534,-1.1236421654130357
-2.45437248338275,-1.1104855414609534
