n_harmonics,base_freq,magnitudes,instruments
8,3.6976945998217787,"[-0.90464399 -1.34940871  1.2441028   0.61121818  0.00796148  1.1830477
  1.07753254 -0.10628532]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
x,y
-2.9896893708556878,-3.200654168291797
-2.9845135225075814,-3.228505094200267
-2.977848336465639,-3.2711666926074088
-2.9758889895780376,-3.2674926853782087
-2.975775544259373,-3.22781373557309
-2.9736621055380468,-3.1804833468665175
-2.9683896016552964,-3.187162794222522
-2.9652298685491196,-3.1457989574423437
-2.9436684749134256,-2.46438389665179
-2.933630767535953,-1.8759900004383756
-2.9335592066029976,-1.8295092491138534
-2.931189597500643,-1.7144807686326469
-2.9287917755329476,-1.5342688018685007
-2.9144933184442574,-0.5551597644040243
-2.9144496925417354,-0.5152871388655815
-2.911569143405738,-0.31989410584535843
-2.908125046966662,-0.03619631561122282
-2.8987673271974472,0.7876669365884086
-2.886374200742069,1.8102955626276112
-2.8838958066473137,2.0120927293233275
-2.8770093717678398,2.584051542959008
-2.872340160305155,2.9435960298909967
-2.8701628422579386,3.0714720777442195
-2.8654635601106655,3.387781669827119
-2.8623215712513277,3.601490330275325
-2.8503395039504587,4.191428995629888
-2.8362033471254726,4.548618316835684
-2.8306203471075797,4.571275733781155
-2.823534558427845,4.5340546331714675
-2.814722103711591,4.310692500660148
-2.8142141819617423,4.3278263836871105
-2.808057187630679,4.0212323912425125
-2.8068571133300746,3.94673394622136
-2.8063906731175043,4.004118766525093
-2.8036807157482873,3.80359420531187
-2.8035434967611725,3.8283286558508443
-2.7989297470139176,3.5378438954570437
-2.7959900354862475,3.3480640073891426
-2.7944069704864303,3.2065786203964914
-2.7908121377591795,2.951632838115117
-2.7857107198696123,2.4877778531241863
-2.7848398927104507,2.4294795980547983
-2.780279430690676,2.0975718450793552
-2.77845392737169,1.9107595535229978
-2.77510972005295,1.5960997713140546
-2.7732197311250806,1.4301984672498433
-2.765449054837622,0.7329378694857049
-2.759844696791224,0.18318818006700158
-2.750215112692488,-0.7893050068242455
-2.743767275403515,-1.3153744926282804
-2.7421642971552975,-1.4889045980158893
-2.7415730728349565,-1.4802596973105158
-2.7408570562713748,-1.6126343172092699
-2.737851857428401,-1.8833724365800768
-2.733462980872411,-2.2281654563955517
-2.7130989263295486,-3.4733010157855646
-2.6950937357427907,-3.9299908263727414
-2.677665070241561,-3.8675033990322745
-2.6745097874698165,-3.805005086034984
-2.6694596579349645,-3.6374956696040512
-2.6682440701986736,-3.6322833553455576
-2.667344949213497,-3.6346031073372544
-2.6669829103015217,-3.6271491765799904
-2.666548745146236,-3.545035957369408
-2.664243081165835,-3.4933585616708167
-2.639121827997939,-2.4628077206337657
-2.6131007690647676,-1.3529229030072636
-2.6123989079145193,-1.3164010758517464
-2.6117641334973403,-1.2883365851984283
-2.60837276465206,-1.1777707323957165
-2.6035222701182867,-1.140923468864739
-2.6022720697961796,-1.0900199431765578
-2.577448953925611,-1.0749108453640865
-2.5706683614368147,-1.209494598054983
-2.5651285938181463,-1.3444324022543526
-2.561245535125699,-1.467279563720597
-2.5540377119775988,-1.7038607037764406
-2.5472502076642582,-1.9903286177567476
-2.5454668684904216,-2.045472468669866
