n_harmonics,base_freq,magnitudes,instruments
7,1.0882653529808826,"[ 0.14880605  0.95584086 -1.16050166 -0.57517255  0.49239755  0.02423898
  0.16519485]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.997047842306328,-0.7404508776446487
-2.9921256019367233,-0.8357150622184313
-2.982670740592132,-0.9960254397462326
-2.976259973816819,-0.9904112404129236
-2.972613060232791,-1.1063938305286316
-2.9691955282991924,-1.1796366989186862
-2.9688346054464194,-1.1195659076236095
-2.9622461715957344,-1.2375857273072126
-2.9616472552587663,-1.2218503967588843
-2.959296521843926,-1.2418992488800848
-2.9540054232056963,-1.3557277007132829
-2.951426044416829,-1.401831340812467
-2.943935019273352,-1.3764161004919864
-2.936307354338079,-1.6047732017273908
-2.9263741403082992,-1.6429876334446882
-2.9226584857891185,-1.7096573946081455
-2.9176563657006627,-1.82986479736248
-2.91567442766603,-1.8828305085438308
-2.902303467231542,-2.0378456349341905
-2.8959180589991504,-2.0910572614136784
-2.894469457277024,-2.1112390214652734
-2.8934982257863027,-2.1268846243500157
-2.888843406412726,-2.258235296646496
-2.8865970228614675,-2.1853390427069566
-2.8864718233058255,-2.2474980482250997
-2.886039165810705,-2.184151933250143
-2.8855020088264487,-2.2168675781997935
-2.8835786271329695,-2.2149480499343945
-2.8812513033026645,-2.269853101525947
-2.8787758819551943,-2.3340206131127785
-2.8772395669990454,-2.3748271991250656
-2.8732923769699754,-2.3660332752139435
-2.86881042821952,-2.456098002444049
-2.8670493447733834,-2.4735270896996
-2.8604741258251085,-2.46926443158653
-2.857704047611378,-2.5489194004112052
-2.848460839186179,-2.609202862652846
-2.8474263771326047,-2.669464594741116
-2.847017436326201,-2.678160417750797
-2.8373281172715044,-2.6854412529010756
-2.830209307526571,-2.7720213428966294
-2.825535497380956,-2.8508326012318497
-2.8151974599242955,-2.8927921178527023
-2.8120695372549704,-2.877931700734812
-2.8114695034089605,-2.9380918821655255
-2.811263912442534,-2.930561021779633
-2.7960040269648148,-3.0642454902083247
-2.7948886406947873,-3.1383299348837643
-2.777283138921857,-3.16181945530226
-2.771654700383942,-3.1541254749368983
-2.770626391747306,-3.115678511841211
-2.762836948579772,-3.144998178054967
-2.7626254380915607,-3.1891017504601553
-2.760701647064173,-3.122848473833051
-2.7478998760765387,-3.2085496787922594
-2.7433615220408893,-3.1283299304867604
-2.738860111166555,-3.0960139486886322
-2.733475852262242,-3.1376011765597216
-2.7267876456783515,-3.1251213704832232
-2.717618013505427,-3.077048303271597
-2.7169406359598893,-3.1196302454813063
-2.709575187386866,-3.049401777055428
-2.694595165317342,-3.007690173835061
-2.693431587368644,-2.9757743964324495
-2.690157652218904,-2.998184899825134
-2.6878000021828674,-2.9524662359323894
-2.6858340809317482,-2.9266870906480458
-2.684236416670386,-2.9492909592460124
-2.680082509194127,-2.850419332090514
-2.6772024043058926,-2.8867274640621474
-2.66943203110925,-2.7968509763788996
-2.666723911694323,-2.819485697321783
-2.6599982888910265,-2.752271231170805
-2.648931276870894,-2.5758267255515035
-2.641898850584554,-2.461497275505524
-2.6386256890950284,-2.506814701939014
-2.637500855256972,-2.4734048088618237
-2.6372901037923526,-2.420264340429404
-2.6339388475525274,-2.36307928383857
-2.631265263291758,-2.4086764423930824
-2.6221697387052947,-2.256947891376394
-2.600539580333387,-1.8471852538993034
-2.591414332234991,-1.7765889710455087
-2.5880488354561875,-1.6426349026356057
-2.582888135163514,-1.6619362944377156
-2.5801291333909857,-1.6134938905503464
-2.5786898282520845,-1.558922487788323
-2.569036445926679,-1.3421440294575975
-2.553239199581661,-1.0449810522816843
-2.538994006072824,-0.7713929188448919
-2.51870113256979,-0.35970661976054524
-2.5180150002321797,-0.3488908157298849
-2.509114062734204,-0.16121320613012258
-2.50373281113317,-0.049558490239999774
-2.502694800545801,-0.044418766479146395
-2.4935157070950655,0.1820197274119265
-2.478411084358197,0.45936164186861395
-2.4654173487034994,0.770342048463209
-2.4650366589267474,0.7498317622009953
-2.4629668851246174,0.7772904706100994
-2.4623438709669534,0.8422408886793374
-2.458736067544014,0.8629806544515431
-2.453855103163751,0.9622036855588639
-2.452253065378727,0.9922668665072198
-2.452217272790448,1.0383398880460208
-2.451102295765103,1.0318884740459005
-2.4509185805389944,1.049784015694734
-2.449254027094548,1.076233609184489
-2.4376280007927082,1.29644503707394
-2.4368009475165286,1.3708328394498428
-2.4229340679940155,1.5995762624735332
-2.4211255298962024,1.6614451156061432
-2.4175341764464493,1.7306947188308528
-2.413550573423168,1.7952883338164218
-2.407659396491563,1.912650277953954
-2.406344007390106,1.8907878172823755
-2.385999025779812,2.277513347086483
-2.384902801911739,2.280355065391676
-2.3844296858854968,2.2742420033033737
-2.3806668994584332,2.380475453456183
-2.3781327449559346,2.3957497854852794
-2.3776030795706857,2.4514631104323543
-2.3737015647636106,2.488952440454322
-2.3734670639902227,2.477783403676105
-2.3727623769479433,2.532621604501072
-2.3553109972689636,2.7905029831562502
-2.345596323129631,2.900266435837894
-2.3424175289575206,2.9490225639015235
-2.333902100223508,3.0673552626627925
-2.3307739837309374,3.0823305979277076
-2.325266713186781,3.1636040443396527
-2.3245899861437147,3.147815836276633
-2.323438703452047,3.2203452975545113
-2.3078220462097074,3.321082111093775
-2.297577737428689,3.4165944948132374
-2.2933093991898956,3.4049899577885845
-2.2907216257820693,3.440674678600636
-2.282487894889013,3.507772304823871
-2.281099244232274,3.498808869848448
-2.2809683200023603,3.4993176981967826
-2.2706255581063575,3.629183590577832
-2.26872795452503,3.591157365278424
-2.2674422094999573,3.6058321559894893
-2.2668789575638995,3.626104000565175
-2.26342182782793,3.6618771878164256
-2.255741410320803,3.6848436906378077
-2.25180236644393,3.6133528516089077
-2.2514895301832087,3.68523805446487
-2.2466994681871917,3.689883099498988
-2.245225542981218,3.6836364023651167
-2.2372133532589844,3.701131901567009
-2.22735584247601,3.6896463376729733
-2.220630966084242,3.696477799638788
-2.189173021248583,3.5574746990700943
-2.167260393488265,3.4834460468595765
-2.166721168146948,3.43609456430924
-2.15718921094511,3.3349816380623003
-2.153889907096096,3.3178195675188693
-2.1525348003708134,3.2846829123613404
-2.1522444867899133,3.3273243947152693
-2.1371485398670353,3.200778848992931
-2.125138108422307,3.0551985697696256
-2.1229105493569747,3.0712414426589305
-2.114265184044963,2.9334582425704925
-2.10786391428707,2.8735460389409964
-2.1042177642937667,2.750703015805109
-2.0995940159948097,2.746284638906957
-2.09580312807828,2.7389527522427795
-2.092697327004986,2.6804071359571235
-2.089386765119823,2.6759192270207635
-2.0873311919997537,2.616737036972218
-2.0859672583448776,2.5978257990099016
-2.0730211431252243,2.3476343096616747
-2.066808538443869,2.306229285516008
-2.062598095458891,2.257503918805784
-2.059510377235415,2.216087801781785
-2.0517676897693047,2.1068373456966367
-2.0501863918828063,2.1040667031876357
-2.0490751355929344,2.049318138998253
-2.0376021135754963,1.9120744857505183
-2.0345161052683807,1.857058902259505
-2.0336367901911188,1.7744004629550634
-2.0295387421661903,1.731769742703111
-2.02498893013723,1.7046425852828484
-2.0242516272572955,1.7426810541311708
-2.0194266203974145,1.5889566044476033
-2.0181558699564324,1.594472003001814
-2.010201514727935,1.471873676880268
-2.008664463075684,1.4863588865186905
-2.0071517513396397,1.3734532401331019
-1.9936417654750513,1.2538640776476948
-1.9904408444025787,1.1102743963991575
-1.9851957250947967,1.0654623006152804
-1.9842571635334427,1.0588190639362065
-1.9822842186743785,1.089041270695965
-1.9804048909881902,1.0258430704269237
-1.976725400925543,0.9337597536822133
-1.9753620808835681,0.9384916959392139
-1.971418728804604,0.8609800353536615
-1.9710071402832474,0.8795676842617433
-1.9708354609976837,0.865307024762711
-1.963776845541918,0.7952500138780638
-1.9637161485848915,0.7632980213392313
-1.9577080892800687,0.6982675729769906
-1.9571837756872537,0.6424385773956429
-1.9485057278262505,0.5279819372732241
-1.9392309450664102,0.4056067314729518
-1.935365414842311,0.3668042268031897
-1.9351153885622179,0.3744969983281237
