n_harmonics,base_freq,magnitudes,instruments
7,3.4827004384351117,"[-0.1182053  -0.41070706 -0.35170224  1.2876214  -0.56966436  0.46473573
  0.92970663]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9977790298933717,-1.3081960154195216
-2.995771297247338,-1.2758891870994944
-2.9886825047494368,-1.2597982133113643
-2.98687273210255,-1.1631827672609947
-2.985695246821251,-1.233984883927602
-2.9742882007680347,-1.1162558002502048
-2.971148783339017,-1.0422490959941835
-2.969698156345303,-1.0602269837600549
-2.9683736376096648,-1.0623979816634794
-2.965093395130232,-0.9516135094325675
-2.9629109976466967,-0.9790377728086066
-2.961739961773991,-0.9231493282553046
-2.9607374486359355,-0.9510869908620223
-2.9441435389055295,-0.5918950733740469
-2.933230772942166,-0.3523126729082794
-2.930713482486509,-0.27412509127194906
-2.924618347399173,-0.16094452894858935
-2.9208348848244468,-0.022354505709316574
-2.906480145543724,0.41428343022481784
-2.9062838435308036,0.40890128452573354
-2.9028187672787524,0.4671421657464712
-2.9015043169636328,0.5053991798860612
-2.901376637062072,0.5786042491933945
-2.896175132481746,0.6905841879172766
-2.894956320007008,0.7097110218064051
-2.885442790799736,1.0345694960475593
-2.882221182256517,1.1078144981003482
-2.878334658105525,1.1684769127628585
-2.872841277459597,1.3843955188610255
-2.8608426266515963,1.6489330701135188
-2.8586975986874767,1.667435074884131
-2.855394409385301,1.7216763665101007
-2.845752075976651,1.9484858239692888
-2.83951769274064,1.9994857016842242
-2.830230248176971,2.07177041870676
-2.8190823217703818,2.0747213831613838
-2.8171703079618924,2.046968781277309
-2.806899774832086,1.9508755275324163
-2.79764090641656,1.920826000257054
-2.793210656314592,1.8174044286071969
-2.7852543850143183,1.630642034904778
-2.782680686733279,1.598305022622072
-2.772032190102406,1.2695076126631064
-2.770833849952271,1.283490344140354
-2.7696068825022078,1.2414518994067831
-2.75989299269129,0.9720841864633175
-2.751908126609019,0.7326727979811929
-2.75154572390975,0.7623718936204992
-2.7513043992567217,0.8011671927455172
