n_harmonics,base_freq,magnitudes,instruments
8,1.1797070339540578,"[-0.03854188 -0.26338164  1.48679185  0.68684047 -0.21575809  0.29039932
  0.69611622  2.05051561]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.9987922491948145,-1.9501433512497712
-2.9960475560224813,-1.930469661747488
-2.995788350651059,-1.9389857123031624
-2.9931559545865687,-1.942607442233398
-2.9909445052067074,-1.9724975376708285
-2.9895144702708314,-1.971412878017274
-2.9799635465986407,-1.9863076562996764
-2.977444190340143,-1.9847745371118255
-2.9739453990311446,-2.034006466908355
-2.970445987769315,-2.0187548364435255
-2.9656558594730216,-2.036442098657391
-2.9654377338986517,-2.046952964198526
-2.961291357276334,-2.0615324545087015
-2.9582779289888954,-2.050641209007256
-2.9560289010349647,-2.0728962870359045
-2.9466863511052246,-2.097954718331486
-2.9464254892487642,-2.097586084025537
-2.9421598843285937,-2.115539287957797
-2.9403606007294067,-2.1100520287815496
-2.914524209753403,-2.1788992593112804
-2.9026052152651953,-2.2075048276526683
-2.8981750836019247,-2.2008886248903616
-2.8952249776575085,-2.2231521801919043
-2.889479524664013,-2.2518599555889027
-2.874785416332227,-2.2765737861854736
-2.8717236074802894,-2.2705516018073215
-2.8710588018401726,-2.2737410105478566
-2.85994153181308,-2.2951701408314684
-2.859172288503719,-2.2968641403991565
-2.8566033599639455,-2.282887797345512
-2.8554227576007345,-2.3043097520714286
-2.8521340567677784,-2.3041928999820738
-2.840665552242447,-2.3042078335654987
-2.8278310556567057,-2.309566812826182
-2.8184229035244517,-2.3227871845551213
-2.8175102402695185,-2.2990734044657586
-2.813019649469302,-2.3033711382651596
-2.804302792295153,-2.290358500490249
-2.795771463388432,-2.2846704061996608
-2.791473054999875,-2.2963072673498086
-2.791194055063641,-2.2937776901507796
-2.7905619590279898,-2.29496873625867
-2.7901166863035503,-2.3033966110395423
-2.7835249084535105,-2.2627275289455833
-2.779144008063224,-2.2698095214560925
-2.7764785897654467,-2.2646156772959753
-2.7646885754232366,-2.214252076062715
-2.751031499791973,-2.1914864944353196
-2.741253352402853,-2.131539765836084
-2.741242776493449,-2.141166718977949
-2.7353034062239634,-2.0940703242528786
-2.7286693279970784,-2.0769222735997834
-2.720448940011052,-2.011900607444566
-2.7158846060454342,-2.0109339352214803
-2.713377782796528,-1.9832441507914536
-2.7050588994981153,-1.9550663998547326
-2.702588444086679,-1.9167642801195082
-2.696845806512509,-1.894309268656904
-2.69444481501277,-1.8546032788570435
-2.6866130599041353,-1.8026564468254886
-2.6611329852526824,-1.636077026249046
-2.656783685151507,-1.5946909703639165
-2.641934989398841,-1.4537020699329388
-2.641684311786187,-1.462920205105557
-2.6367205829282767,-1.4082328090470386
-2.628119209790891,-1.3214009027515998
-2.620833643187587,-1.264720263818988
-2.613406291124914,-1.1944444315903708
-2.6059019308325997,-1.1067994963455767
-2.605539774654433,-1.123716902022488
-2.5955864777674034,-1.0216139490664868
-2.590309770955723,-0.973637739786218
-2.589322734830068,-0.9658809480701822
-2.5865607023271027,-0.9140259128105381
-2.5765103713738853,-0.8430142487697654
-2.574399501819248,-0.8250775542467614
-2.572293198512681,-0.7763351689701866
-2.5647478471067533,-0.7092542484658145
-2.558150811799997,-0.6289033803537702
-2.550598363508672,-0.5944663055196769
-2.5293079234556846,-0.370647265558545
