n_harmonics,base_freq,magnitudes,instruments
9,2.6385867074207114,"[-1.00301996 -0.66475679 -0.17803994 -1.31019427  0.05643299 -0.03184267
 -1.43347524  0.08309755  0.5362886 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
x,y
-2.998907836615649,1.0271661000681316
-2.9706226597752767,0.49842719340845026
-2.9617268180343514,0.24357138346506488
-2.954993709103956,0.05111144267871759
-2.9363055371198943,-0.3373959723842103
-2.9260436589434846,-0.5126310906276672
-2.920345672150034,-0.6522496239191029
-2.908292849162282,-0.7712952356552549
-2.901889495283899,-0.8715917237473727
-2.899301545420058,-0.8179399108518784
-2.8910198665990663,-0.8123561373495493
-2.8867819838695037,-0.7427578056724077
-2.878570481192792,-0.7034076201170678
-2.868532571840311,-0.5905831826737884
-2.8630138296961585,-0.4200812470148633
-2.8605540196927777,-0.36465848197871664
-2.849981668540287,-0.13084292244810075
-2.834390546279848,0.4439824088530137
-2.8283255391622335,0.6543350762214858
-2.823640224275118,0.8531127557819767
-2.821814651226335,0.9398687211628952
-2.821631953567368,0.9721385774338537
-2.816628025240827,1.1143009233419514
-2.8090803095109136,1.4465203373482192
-2.808070290563515,1.4015862124205993
-2.803501079549849,1.6316999992407482
-2.7921427464914217,2.011416450091332
-2.786619405236138,2.194048680355514
-2.783857153886495,2.199624648360743
-2.7830001874772785,2.255756231272996
-2.7771603137957857,2.4218497817886107
-2.769780965979563,2.574865256634516
-2.7634156861998127,2.6952836138749774
-2.746311806364716,2.7344685524831567
-2.7444895402300387,2.8204213794808264
-2.7444365025657085,2.781425510692351
-2.744074320983424,2.7480951019158515
-2.732580490083617,2.64230648362911
-2.7209152758891424,2.4145450813626503
-2.719062807775738,2.3757916488214574
-2.7181998860174943,2.336915339947824
-2.6929366860726764,1.394409213463465
-2.687845709109886,1.1874608802773483
-2.684472363671741,1.049496585805367
-2.6820255966577102,0.898490101664357
-2.664869998637996,0.14669464439230678
-2.6521787645210066,-0.5454728353068744
-2.6414731453370885,-0.9685190951064171
-2.627910405324396,-1.521324704240735
-2.620704257619332,-1.757250462297731
-2.614250342541732,-1.9018930456707346
-2.59832905855382,-2.2154064228576296
-2.5831712987076534,-2.2154722196144685
-2.56363859656211,-2.068265950229242
-2.5625858144922713,-2.033506130077999
-2.562545506933213,-2.0121866478204047
-2.559444460516224,-2.030795693366705
-2.5498769839154987,-1.7842890497524502
-2.547572500218676,-1.6985988757027857
-2.5360648289604475,-1.346261160656141
-2.531949400017621,-1.2426176576283
-2.5285283494442874,-1.1285014328319116
-2.523999960981312,-0.9194652970056848
-2.5200006388995915,-0.8351108629925778
-2.51957704197185,-0.7917998696404629
-2.517584703404656,-0.7202461908120277
-2.5152278773238503,-0.6603296693423082
-2.5144760088064504,-0.6548767799444212
-2.5103033646330113,-0.4806218302790627
-2.5053903248073137,-0.34487892642325557
-2.497973665952996,-0.12304553171869492
-2.4976500099954118,-0.07572601773692436
-2.4948315961566814,-0.016333091146182217
-2.4833920709530526,0.3565353406757461
-2.4822399361551546,0.35659383910324
-2.481585261791391,0.39599855973885306
-2.4805036405629544,0.4018999112225072
-2.4701914232112756,0.6354277043173011
-2.4676167011842427,0.6870402563541987
-2.46119117793864,0.7882195617465596
-2.453526200727497,0.8639277106937502
-2.451139920601267,0.8753255296908496
