n_harmonics,base_freq,magnitudes,instruments
10,3.2090599063932004,"[ 1.50990853  0.58358374 -0.59512688  0.70592963 -0.41990587 -0.88906194
 -0.86919101 -1.36152558  0.88429532  0.22419825]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
x,y
-2.9764544415651963,1.1746246220436822
-2.9744447537722314,1.112619071844365
-2.97340035804596,1.0512382135787603
-2.960661460245656,0.5822527302482655
-2.9602729100909357,0.6013145421653513
-2.958397188828328,0.5029880949226047
-2.953695774167286,0.3352277105342339
-2.9483316586810986,0.15602680653550152
-2.947646114226495,0.13518749549148415
-2.9467831708220915,0.10772981673366747
-2.9319000029189772,-0.26504239924692236
-2.926596597318464,-0.3349729465175981
-2.9259989276178713,-0.3554888771363717
-2.9178603054860517,-0.4067158348895271
-2.904462451363072,-0.283698508505273
-2.895213691156752,-0.08300106177721547
-2.8931494623878873,-0.03240125788823925
-2.8926990322685366,0.0014858942707628182
-2.881138913661265,0.4066464254419902
-2.8808762559198833,0.4138586621603027
-2.8803786455484692,0.4422419473979448
-2.867723677004821,0.9492984995504137
-2.8564553359924094,1.4247086124391761
-2.8550754866158115,1.480790537697049
-2.8525920057272978,1.5738640527327175
-2.8498187774264725,1.6645035296994928
-2.8470363024288066,1.7766574747290254
-2.839784056384616,1.989405066741622
-2.839617372193529,1.9867278442145895
-2.8313725785111523,2.178975201425515
-2.8290125897407545,2.1915758134791674
-2.8180850682597454,2.243682207966142
-2.8120935886612406,2.21028877502049
-2.797432427753873,1.9233739099757186
-2.795365462459383,1.8450176160773017
-2.792681591868612,1.7770517719191372
-2.7909060861008053,1.7176649638906503
-2.7874426200149003,1.5753318128009206
-2.7814810201589237,1.3399556111621154
-2.7748643669171376,1.0346403185676232
-2.7652824327113867,0.5922347678298758
-2.764281554633342,0.5417965188009451
-2.7367965830059267,-0.5503607541020837
-2.7351305227137224,-0.5751314784482978
-2.731167804255939,-0.6863457412996601
-2.7300775889202553,-0.7197716922305332
-2.728502156842781,-0.7623321610359677
-2.7211016746129113,-0.8255888674116596
-2.7134070349934607,-0.8619447332349326
-2.6913520331151273,-0.540011913141274
-2.6891582248398205,-0.4830338449408831
-2.678198388577223,-0.14895940293774132
-2.661616015617023,0.4949211775284977
-2.6582937950676464,0.5924150205504303
-2.6510204353769202,0.8463014517667051
-2.6480035690792736,0.956679060938392
-2.6439032474567874,1.0904944471229652
-2.643835375013997,1.0891777165271233
-2.6402205739261166,1.1732606670176908
-2.6200227931454756,1.518861112821446
-2.611798517820248,1.5128958325114736
-2.600330645944139,1.3825930550266439
-2.5939889579831803,1.299646816850662
-2.5935165502252433,1.2658025085832343
-2.5925512261940487,1.2419972046399876
-2.591475052968101,1.2383299794954976
-2.582091414942978,1.0110655336259036
-2.581231124844143,0.9849135156698626
-2.580260299374148,0.9773737579964269
-2.5776888148213715,0.8948574074035888
-2.5582029213867212,0.4120860429285128
-2.546617963332709,0.2587372837651809
-2.5363087662162913,0.2133825415362263
-2.531231404436701,0.24697658931548727
-2.530660700624825,0.22238421734055228
-2.5172151628611523,0.49789512597623864
-2.515755717986007,0.551514462321939
-2.506982331014108,0.8178776603247525
-2.4915463326789595,1.5879177628885082
-2.4805950928222273,2.229398839828364
-2.474123253920867,2.6608831049048915
-2.4690269810003325,2.9617385988988207
-2.468615730489961,2.9630864984004535
-2.4623009247863505,3.3912840924210004
-2.4614781922169335,3.4257989812861123
-2.451454387581142,3.968771087093699
-2.4429898136203674,4.345368595784967
-2.4389624226373305,4.500000158769789
-2.4386846153752506,4.505604220170685
